locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WB02_00050	CDS	744	atpI			ATP synthase CF0 subunit IV
P004_WB02_00051	CDS	726	rps2			ribosomal protein S2
P004_WB02_00052	CDS	303	rps14_2			ribosomal protein S14
P004_WB02_00053	CDS	477	atpB_1	7.1.2.2		ATP synthase subunit beta
P004_WB02_00054	CDS	159	rps16			ribosomal protein S16
P004_WB02_00055	CDS	234				hypothetical protein
P004_WB02_00056	CDS	243				hypothetical protein
P004_WB02_00057	CDS	249	rpl23_1			ribosomal protein L23
P004_WB02_00058	tRNA	75				tRNA-His(gtg)
P004_WB02_00059	CDS	792	psbA			photosystem II protein D1
P004_WB02_00060	CDS	318	rps3_1			ribosomal protein S3
P004_WB02_00061	CDS	225	rps3_2			ribosomal protein S3
P004_WB02_00062	CDS	174				hypothetical protein
P004_WB02_00063	CDS	171				hypothetical protein
P004_WB02_00064	CDS	516	rps3_3			ribosomal protein S3
P004_WB02_00065	CDS	465	rpl22			ribosomal protein L22
P004_WB02_00066	CDS	285	rps19			ribosomal protein S19
P004_WB02_00067	CDS	804	rpl2			ribosomal protein L2
P004_WB02_00068	CDS	288	rpl23_2			ribosomal protein L23
P004_WB02_00069	tRNA	74				tRNA-Met(cat)
P004_WB02_00070	CDS	228				hypothetical protein
P004_WB02_00071	CDS	234				hypothetical protein
P004_WB02_00072	CDS	252				hypothetical protein
P004_WB02_00073	CDS	234				hypothetical protein
P004_WB02_00074	CDS	210				hypothetical protein
P004_WB02_00075	CDS	267				hypothetical protein
P004_WB02_00076	tRNA	83				tRNA-Leu(caa)
P004_WB02_00077	CDS	267				hypothetical protein
P004_WB02_00078	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P004_WB02_00079	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P004_WB02_00080	CDS	471	rps7			ribosomal protein S7
P004_WB02_00081	CDS	294				hypothetical protein
P004_WB02_00082	CDS	180				hypothetical protein
P004_WB02_00083	CDS	201				hypothetical protein
P004_WB02_00084	CDS	303				hypothetical protein
P004_WB02_00085	tRNA	74				tRNA-Val(gac)
P004_WB02_00086	CDS	522				hypothetical protein
P004_WB02_00087	CDS	669	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P004_WB02_00088	CDS	333				hypothetical protein
P004_WB02_00089	rRNA	3033				23S ribosomal RNA
P004_WB02_00090	tRNA	74				tRNA-Arg(acg)
P004_WB02_00091	tRNA	74				tRNA-Asn(gtt)
P004_WB02_00092	CDS	393				hypothetical protein
P004_WB02_00093	CDS	264				hypothetical protein
P004_WB02_00094	tRNA	77				tRNA-Asp(gtc)
P004_WB02_00095	tRNA	86				tRNA-Tyr(gta)
P004_WB02_00096	tRNA	75				tRNA-Glu(ttc)
P004_WB02_00097	CDS	273				hypothetical protein
P004_WB02_00098	CDS	420	rps11			ribosomal protein S11
P004_WB02_00099	CDS	819	rpoA			RNA polymerase alpha subunit
P004_WB02_00100	CDS	156				hypothetical protein
P004_WB02_00101	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P004_WB02_00102	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P004_WB02_00103	CDS	123	psbJ			photosystem II protein J
P004_WB02_00104	CDS	1206				hypothetical protein
P004_WB02_00105	CDS	558				hypothetical protein
P004_WB02_00106	CDS	555	ycf4			photosystem I assembly protein Ycf4
P004_WB02_00107	CDS	693	cemA			envelope membrane protein
P004_WB02_00108	CDS	963	petA			cytochrome f
P004_WB02_00109	CDS	174				hypothetical protein
P004_WB02_00110	CDS	186				hypothetical protein
P004_WB02_00111	CDS	390	rpl20			ribosomal protein L20
P004_WB02_00112	CDS	342	rps18			ribosomal protein S18
P004_WB02_00113	CDS	330				hypothetical protein
P004_WB02_00114	CDS	135	psaJ			photosystem I subunit IX
P004_WB02_00115	tRNA	76				tRNA-Pro(tgg)
P004_WB02_00116	tRNA	74				tRNA-Trp(cca)
P004_WB02_00117	CDS	246	petG			Cytochrome b6-f complex subunit 5
P004_WB02_00118	rRNA	1543				16S ribosomal RNA
P004_WB02_00119	CDS	249				hypothetical protein
P004_WB02_00120	CDS	216				hypothetical protein
P004_WB02_00121	CDS	273	rps15			ribosomal protein S15
P004_WB02_00122	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P004_WB02_00123	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P004_WB02_00124	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P004_WB02_00125	CDS	534	ndhI			NADH-plastoquinone oxidoreductase subunit I
P004_WB02_00126	rRNA	72				5S ribosomal RNA (partial)
P004_WB02_00127	rRNA	2159				23S ribosomal RNA (partial)
P004_WB02_00128	tRNA	74				tRNA-Thr(ggt)
P004_WB02_00129	CDS	1062	psbD			photosystem II protein D2
P004_WB02_00130	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WB02_00131	tRNA	93				tRNA-Ser(tga)
P004_WB02_00132	CDS	258				hypothetical protein
P004_WB02_00133	CDS	222				hypothetical protein
P004_WB02_00134	tRNA	74				tRNA-Gly(gcc)
P004_WB02_00135	tRNA	74				tRNA-Met(cat)
P004_WB02_00136	tRNA	73				tRNA-Met(cat)
P004_WB02_00137	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P004_WB02_00138	CDS	1497	atpB_2			ATP synthase CF1 beta subunit
P004_WB02_00139	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P004_WB02_00140	CDS	192				hypothetical protein
P004_WB02_00141	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P004_WB02_00142	CDS	774	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WB02_00143	CDS	522	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P004_WB02_00144	tRNA	74				tRNA-Phe(gaa)
P004_WB02_00145	CDS	261				hypothetical protein
P004_WB02_00146	CDS	120				hypothetical protein
P004_WB02_00147	CDS	231				hypothetical protein
P004_WB02_00148	tRNA	75				tRNA-Thr(tgt)
P004_WB02_00149	CDS	648	rps4			ribosomal protein S4
P004_WB02_00150	CDS	117				hypothetical protein
P004_WB02_00151	tRNA	87				tRNA-Ser(gga)
P004_WB02_00152	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WB02_00153	CDS	210				hypothetical protein
P004_WB02_00154	CDS	237	atpB_3			ATP synthase CF1 beta subunit
P004_WB02_00155	CDS	1674	matK			maturase K
P004_WB02_00156	rRNA	1045				16S ribosomal RNA (partial)
