P001_WA04_00114 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH02_00098 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH03_00021 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P001_WH04_00079 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WH05_00076 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Fabaceae;Hedysarum;
P001_WH06_00044 	Poaceae;Trisetum; 	Poaceae;Agrostis	Poaceae;Trisetum; 	Poaceae;Calamagrostis; 	Poaceae;Festuca; 	Cyperaceae;Carex;
P001_WH06_00055 	Poaceae;Trisetum; 	Poaceae;Agrostis	Poaceae;Trisetum; 	Poaceae;Calamagrostis; 	Poaceae;Festuca; 	Cyperaceae;Carex;
P001_WH07_00126 	Asteraceae;Scorzonera; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P001_WH08_00068 	Asteraceae;Anthemis; 	Asteraceae;Artemisia	Asteraceae;Artemisia; 	Asteraceae;Leucanthemum; 	Asteraceae;Achillea; 	Asteraceae;Leucanthemopsis;
P001_WH09_00046 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Androsace; 	Apiaceae;Peucedanum; 	Plantaginaceae;Pennellianthus; 	Ericaceae;Vaccinium;
P001_WH11_00057 	Asteraceae;Erigeron; 	Asteraceae;Pityopsis	Asteraceae;Erigeron; 	Juncaceae;Luzula; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P001_WH12_00027 	Asteraceae;Hieracium; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P001_WH12_00106 	Asteraceae;Hieracium; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P002_WA02_00026 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Astragalus; 	Fabaceae;Hedysarum; 	Fabaceae;Astragalus;
P002_WA04_00093 	Apiaceae;Carum; 	Apiaceae;Pterygopleurum	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Bupleurum; 	Apiaceae;Chaerophyllum;
P002_WA06_00100 	Apiaceae;Peucedanum; 	Apiaceae;Prangos	Plantaginaceae;Pennellianthus; 	Primulaceae;Androsace; 	Orobanchaceae;Pedicularis; 	Ericaceae;Vaccinium;
P002_WA07_00069 	Ericaceae;Harrimanella; 	Ericaceae;Vaccinium	Ericaceae;Harrimanella; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WA09_00089 	Rosaceae;Dryas; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WA10_00065 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium;
P002_WA11_00088 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Hierochloe;
P002_WA12_00079 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WB01_00042 	Apiaceae;Chaerophyllum; 	Apiaceae;Crithmum	Apiaceae;Carum; 	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Bupleurum;
P002_WB02_00054 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Soldanella; 	Primulaceae;Soldanella; 	Asteraceae;Leucanthemopsis;
P002_WB03_00007 	Caryophyllaceae;Arenaria; 	Kewaceae;Kewa	Rosaceae;Spiraea; 	Betulaceae;Betula; 	Betulaceae;Betula; 	Saxifragaceae;Saxifraga;
P002_WB05_00116 	Orobanchaceae;Pedicularis; 	Lamiaceae;Caryopteris	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB07_00047 	Ericaceae;Bryanthus; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WB09_00112 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WB11_00008 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Brandisia	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB12_00021 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WC01_00001 	Rosaceae;Potentilla; 	Orobanchaceae;Brandisia	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WC01_00148 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WC02_00097 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WC07_00068 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WC09_00037 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus;
P002_WC12_00105 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WD01_00073 	Orobanchaceae;Pedicularis; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WD01_00144 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Brandisia	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WD02_00009 	Violaceae;Viola; 	Violaceae;Viola	Violaceae;Viola; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WD03_00106 	Asteraceae;Erigeron; 	Asteraceae;Pityopsis	Asteraceae;Erigeron; 	Juncaceae;Luzula; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P002_WD04_00073 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WD05_00079 	Plantaginaceae;Pennellianthus; 	Orobanchaceae;Rehmannia	Orobanchaceae;Pedicularis; 	Lentibulariaceae;Pinguicula; 	Plantaginaceae;Plantago; 	Lentibulariaceae;Pinguicula;
P002_WD06_00012 	Poaceae;Deschampsia; 	Poaceae;Agrostis	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Hierochloe;
P002_WD07_00077 	Asteraceae;Saussurea; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P002_WD08_00066 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WD10_00017 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WD11_00006 	Poaceae;Hierochloe; 	Poaceae;Agrostis	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Hierochloe;
P002_WD12_00103 	Polygonaceae;Rumex; 	Polygonaceae;Rheum	Polygonaceae;Rumex; 	Saxifragaceae;Saxifraga; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola;
P002_WE01_00090 	Asteraceae;Centaurea; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P002_WE02_00030 	Plantaginaceae;Plantago; 	Plantaginaceae;Plantago	Plantaginaceae;Pennellianthus; 	Orobanchaceae;Pedicularis; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula;
P002_WE06_00077 	Caprifoliaceae;Patrinia; 	Caprifoliaceae;Patrinia	Asteraceae;Gnaphalium; 	Asteraceae;Leontodon; 	Caprifoliaceae;Scabiosa; 	Primulaceae;Androsace;
P002_WE07_00140 	Rosaceae;Spiraea; 	Rosaceae;Spiraea	Rosaceae;Sieversia; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WE07_00155 	Rosaceae;Spiraea; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Arenaria; 	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum;
P002_WE09_00077 	Betulaceae;Betula; 	Betulaceae;Carpinus	Betulaceae;Betula; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WE10_00070 	Saxifragaceae;Saxifraga; 	Daphniphyllaceae;Daphniphyllum	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Crassulaceae;Rhodiola;
P002_WF01_00015 	Poaceae;Calamagrostis; 	Asteraceae;Helianthus	Asteraceae;Hieracium; 	Asteraceae;Saussurea; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P002_WF02_00102 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WF04_00096 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Brandisia	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WF05_00041 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium;
P002_WF06_00040 	Ericaceae;Phyllodoce; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WF09_00072 	Ericaceae;Pyrola; 	Ericaceae;Orthilia	Ericaceae;Pyrola; 	Ericaceae;Empetrum; 	Ericaceae;Arctous; 	Ericaceae;Vaccinium;
P002_WF10_00077 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P002_WF11_00019 	Juncaceae;Luzula; 	Polygalaceae;Polygala	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Juncus; 	Cyperaceae;Carex;
P002_WF12_00098 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WG02_00136 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WG02_00189 	Fabaceae;Hedysarum; 	Fabaceae;Onobrychis	Fabaceae;Hedysarum; 	Fabaceae;Astragalus; 	Fabaceae;Trifolium; 	Fabaceae;Astragalus;
P002_WG03_00005 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WG05_00117 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Trisetum; 	Poaceae;Calamagrostis; 	Poaceae;Festuca; 	Cyperaceae;Carex;
P002_WG06_00090 	Juncaceae;Juncus; 	Juncaceae;Juncus	Juncaceae;Juncus; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WG07_00036 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WG08_00091 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WG09_00115 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG10_00098 	Saxifragaceae;Saxifraga; 	Lythraceae;Heimia	Saxifragaceae;Saxifraga; 	Crassulaceae;Sedum; 	Saxifragaceae;Saxifraga; 	Crassulaceae;Rhodiola;
P002_WG11_00021 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WH02_00069 	Crassulaceae;Sempervivum; 	Crassulaceae;Phedimus	Crassulaceae;Sempervivum; 	Crassulaceae;Rhodiola; 	Brassicaceae;Draba; 	Saxifragaceae;Saxifraga;
P002_WH06_00034 	Asteraceae;Artemisia; 	Asteraceae;Artemisia	Asteraceae;Artemisia; 	Asteraceae;Leucanthemum; 	Asteraceae;Achillea; 	Asteraceae;Leucanthemopsis;
P002_WH07_00103 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WH08_00022 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WH08_00189 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WH09_00014 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium;
P002_WH12_00066 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Brandisia	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WA01_00032 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Sieversia; 	Rosaceae;Dryas;
P003_WA02_00039 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Festuca; 	Cyperaceae;Carex;
P003_WA06_00118 	Poaceae;Festuca; 	Poaceae;Holcus	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Poa; 	Poaceae;Calamagrostis;
P003_WA07_00108 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WA07_00156 	Cyperaceae;Carex; 	Poaceae;Holcus	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Poa; 	Poaceae;Calamagrostis;
P003_WA08_00111 	Asteraceae;Senecio; 	Asteraceae;Ligularia	Asteraceae;Solidago; 	Asteraceae;Petasites; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P003_WA09_00071 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WA10_00088 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Saxifragaceae;Saxifraga;
P003_WA11_00009 	Primulaceae;Soldanella; 	Primulaceae;Primula	Primulaceae;Soldanella; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Ericaceae;Arctous;
P003_WB01_00040 	Asteraceae;Solidago; 	Asteraceae;Ligularia	Asteraceae;Solidago; 	Asteraceae;Petasites; 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum;
P003_WB04_00103 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
