locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF04_00033	tRNA	72				tRNA-Gly(gcc)
P001_WF04_00034	tRNA	74				tRNA-Met(cat)
P001_WF04_00035	CDS	303	rps14			ribosomal protein S14
P001_WF04_00036	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WF04_00037	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WF04_00038	CDS	105				hypothetical protein
P001_WF04_00039	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WF04_00040	CDS	699	cemA			envelope membrane protein
P001_WF04_00041	CDS	969	petA			cytochrome f
P001_WF04_00042	CDS	288	psbE			photosystem II cytochrome b559 alpha subunit
P001_WF04_00043	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WF04_00044	tRNA	74				tRNA-Trp(cca)
P001_WF04_00045	tRNA	76				tRNA-Pro(tgg)
P001_WF04_00046	CDS	135	psaJ			photosystem I subunit IX
P001_WF04_00047	CDS	201	rpl33			ribosomal protein L33
P001_WF04_00048	CDS	306	rps18			ribosomal protein S18
P001_WF04_00049	CDS	351	rpl20			ribosomal protein L20
P001_WF04_00050	CDS	144				hypothetical protein
P001_WF04_00051	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WF04_00052	CDS	171				hypothetical protein
P001_WF04_00053	CDS	189	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WF04_00054	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WF04_00055	CDS	267	psbH			photosystem II phosphoprotein
P001_WF04_00056	CDS	489	petB			cytochrome b6
P001_WF04_00057	CDS	459	petD			cytochrome b6/f complex subunit IV
P001_WF04_00058	CDS	981	rpoA			RNA polymerase alpha subunit
P001_WF04_00059	CDS	417	rps11			ribosomal protein S11
P001_WF04_00060	CDS	129				hypothetical protein
P001_WF04_00061	CDS	405	rps8			ribosomal protein S8
P001_WF04_00062	CDS	366	rpl14			ribosomal protein L14
P001_WF04_00063	CDS	258	rpl16			ribosomal protein L16
P001_WF04_00064	CDS	108				hypothetical protein
P001_WF04_00065	CDS	4515				hypothetical protein
P001_WF04_00066	CDS	273	rps15			ribosomal protein S15
P001_WF04_00067	CDS	1197	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WF04_00068	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WF04_00069	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WF04_00070	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WF04_00071	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WF04_00072	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF04_00073	CDS	246	psaC			photosystem I subunit VII
P001_WF04_00074	CDS	1557	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF04_00075	CDS	594	ccsA			cytochrome c heme attachment protein
P001_WF04_00076	tRNA	80				tRNA-Leu(tag)
P001_WF04_00077	CDS	234				hypothetical protein
P001_WF04_00078	CDS	2259	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WF04_00079	CDS	567				hypothetical protein
P001_WF04_00080	tRNA	74				tRNA-Asn(gtt)
P001_WF04_00081	tRNA	74				tRNA-Arg(acg)
P001_WF04_00082	CDS	270				hypothetical protein
P001_WF04_00083	rRNA	3015				23S ribosomal RNA
P001_WF04_00084	CDS	219				hypothetical protein
P001_WF04_00085	CDS	129				hypothetical protein
P001_WF04_00086	rRNA	1487				16S ribosomal RNA
P001_WF04_00087	tRNA	72				tRNA-Val(gac)
P001_WF04_00088	CDS	243				hypothetical protein
P001_WF04_00089	CDS	468	rps7			ribosomal protein S7
P001_WF04_00090	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P001_WF04_00091	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WF04_00092	CDS	174				hypothetical protein
P001_WF04_00093	tRNA	83				tRNA-Leu(caa)
P001_WF04_00094	CDS	327				hypothetical protein
P001_WF04_00095	CDS	186				hypothetical protein
P001_WF04_00096	CDS	6207				hypothetical protein
P001_WF04_00097	tRNA	75				tRNA-Met(cat)
P001_WF04_00098	CDS	261				hypothetical protein
P001_WF04_00099	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WF04_00100	tRNA	87				tRNA-Ser(gga)
P001_WF04_00101	CDS	606	rps4			ribosomal protein S4
P001_WF04_00102	tRNA	75				tRNA-Thr(tgt)
P001_WF04_00103	CDS	183				hypothetical protein
P001_WF04_00104	tRNA	74				tRNA-Phe(gaa)
P001_WF04_00105	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WF04_00106	CDS	768	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WF04_00107	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WF04_00108	tRNA	73				tRNA-Met(cat)
P001_WF04_00109	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WF04_00110	CDS	1473	atpB			ATP synthase CF1 beta subunit
P001_WF04_00111	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF04_00112	CDS	168				hypothetical protein
P001_WF04_00113	CDS	1557	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WF04_00114	CDS	462	rpl22			ribosomal protein L22
P001_WF04_00115	CDS	657	rps3			ribosomal protein S3
P001_WF04_00116	CDS	978	rpl2			ribosomal protein L2
P001_WF04_00117	CDS	279	rps19			ribosomal protein S19
