locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE04_00039	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WE04_00040	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WE04_00041	CDS	273	rps15			ribosomal protein S15
P002_WE04_00042	CDS	4158				hypothetical protein
P002_WE04_00043	CDS	633	rps4			ribosomal protein S4
P002_WE04_00044	CDS	303	rps16			ribosomal protein S16
P002_WE04_00045	CDS	1527	matK			maturase K
P002_WE04_00046	CDS	1062	psbA			photosystem II protein D1
P002_WE04_00047	tRNA	75				tRNA-His(gtg)
P002_WE04_00048	tRNA	72				tRNA-Gln(ttg)
P002_WE04_00049	CDS	186	psbK			photosystem II protein K
P002_WE04_00050	tRNA	87				tRNA-Ser(gga)
P002_WE04_00051	CDS	105				hypothetical protein
P002_WE04_00052	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WE04_00053	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WE04_00054	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WE04_00055	CDS	303	rps14			ribosomal protein S14
P002_WE04_00056	tRNA	74				tRNA-Met(cat)
P002_WE04_00057	tRNA	71				tRNA-Gly(gcc)
P002_WE04_00058	CDS	189	psbZ			photosystem II protein Z
P002_WE04_00059	CDS	267				hypothetical protein
P002_WE04_00060	tRNA	93				tRNA-Ser(tga)
P002_WE04_00061	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WE04_00062	CDS	1062	psbD			photosystem II protein D2
P002_WE04_00063	tRNA	74				tRNA-Thr(ggt)
P002_WE04_00064	tRNA	75				tRNA-Glu(ttc)
P002_WE04_00065	tRNA	86				tRNA-Tyr(gta)
P002_WE04_00066	tRNA	78				tRNA-Asp(gtc)
P002_WE04_00067	CDS	174				hypothetical protein
P002_WE04_00068	CDS	267				hypothetical protein
P002_WE04_00069	tRNA	71				tRNA-Cys(gca)
P002_WE04_00070	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WE04_00071	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WE04_00072	CDS	1422	rpoC1_2			RNA polymerase beta' subunit
P002_WE04_00073	CDS	4179	rpoC2			RNA polymerase beta'' subunit
P002_WE04_00074	CDS	711	rps2			ribosomal protein S2
P002_WE04_00075	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WE04_00076	CDS	147				hypothetical protein
P002_WE04_00077	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WE04_00078	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WE04_00079	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WE04_00080	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WE04_00081	tRNA	72				tRNA-Arg(tct)
P002_WE04_00082	CDS	1248				hypothetical protein
P002_WE04_00083	tRNA	88				tRNA-Ser(gct)
P002_WE04_00084	tRNA	73				tRNA-Phe(gaa)
P002_WE04_00085	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WE04_00086	CDS	642	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WE04_00087	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WE04_00088	CDS	291				hypothetical protein
P002_WE04_00089	tRNA	73				tRNA-Met(cat)
P002_WE04_00090	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WE04_00091	CDS	1503	atpB			ATP synthase CF1 beta subunit
P002_WE04_00092	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE04_00093	CDS	195				hypothetical protein
P002_WE04_00094	CDS	1449	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WE04_00095	CDS	111	psaI			photosystem I subunit VIII
P002_WE04_00096	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WE04_00097	CDS	696	cemA			envelope membrane protein
P002_WE04_00098	CDS	969	petA			cytochrome f
P002_WE04_00099	CDS	123	psbJ			photosystem II protein J
P002_WE04_00100	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WE04_00101	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE04_00102	CDS	135				hypothetical protein
P002_WE04_00103	tRNA	75				tRNA-Trp(cca)
P002_WE04_00104	tRNA	74				tRNA-Pro(tgg)
P002_WE04_00105	CDS	135	psaJ			photosystem I subunit IX
P002_WE04_00106	CDS	228				hypothetical protein
P002_WE04_00107	CDS	306	rps18			ribosomal protein S18
P002_WE04_00108	CDS	354	rplT		COG0292	50S ribosomal protein L20
P002_WE04_00109	CDS	474	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE04_00110	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE04_00111	CDS	150				hypothetical protein
P002_WE04_00112	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE04_00113	CDS	222	psbH			photosystem II phosphoprotein
P002_WE04_00114	CDS	489	petB			cytochrome b6
P002_WE04_00115	CDS	207				hypothetical protein
P002_WE04_00116	CDS	546	petD			cytochrome b6/f complex subunit IV
P002_WE04_00117	CDS	999	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WE04_00118	CDS	417	rps11			ribosomal protein S11
