locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WD08_00035	tRNA	89				tRNA-Ser(gga)
P002_WD08_00036	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WD08_00037	CDS	213	ycf3_2			Photosystem I assembly protein Ycf3
P002_WD08_00038	CDS	2322	psaA			photosystem I P700 apoprotein A1
P002_WD08_00039	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WD08_00040	CDS	303	rps14			ribosomal protein S14
P002_WD08_00041	tRNA	75				tRNA-Met(cat)
P002_WD08_00042	tRNA	73				tRNA-Gly(gcc)
P002_WD08_00043	CDS	189	psbZ			photosystem II protein Z
P002_WD08_00044	tRNA	89				tRNA-Ser(tga)
P002_WD08_00045	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WD08_00046	CDS	1062	psbD			photosystem II protein D2
P002_WD08_00047	tRNA	74				tRNA-Thr(ggt)
P002_WD08_00048	tRNA	75				tRNA-Glu(ttc)
P002_WD08_00049	tRNA	87				tRNA-Tyr(gta)
P002_WD08_00050	tRNA	76				tRNA-Asp(gtc)
P002_WD08_00051	CDS	201	psbM			Photosystem II reaction center protein M
P002_WD08_00052	tRNA	71				tRNA-Cys(gca)
P002_WD08_00053	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WD08_00054	CDS	441	rpoC1_1			RNA polymerase beta' subunit
P002_WD08_00055	CDS	144				hypothetical protein
P002_WD08_00056	CDS	1422	rpoC1_2			RNA polymerase beta' subunit
P002_WD08_00057	CDS	4107	rpoC2			RNA polymerase beta'' subunit
P002_WD08_00058	CDS	711	rps2			ribosomal protein S2
P002_WD08_00059	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WD08_00060	CDS	150				hypothetical protein
P002_WD08_00061	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WD08_00062	CDS	558	atpF			ATP synthase CF0 subunit I
P002_WD08_00063	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WD08_00064	tRNA	72				tRNA-Arg(tct)
P002_WD08_00065	tRNA	89				tRNA-Ser(gct)
P002_WD08_00066	CDS	111	psbI			Photosystem II reaction center protein I
P002_WD08_00067	CDS	186	psbK			photosystem II protein K
P002_WD08_00068	tRNA	72				tRNA-Gln(ttg)
P002_WD08_00069	CDS	1356	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WD08_00070	CDS	105	psaI			photosystem I subunit VIII
P002_WD08_00071	CDS	666	ycf4			photosystem I assembly protein Ycf4
P002_WD08_00072	CDS	690	cemA			envelope membrane protein
P002_WD08_00073	CDS	963	petA			cytochrome f
P002_WD08_00074	CDS	123	psbJ			photosystem II protein J
P002_WD08_00075	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WD08_00076	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WD08_00077	tRNA	74				tRNA-Trp(cca)
P002_WD08_00078	tRNA	74				tRNA-Pro(tgg)
P002_WD08_00079	CDS	135	psaJ			photosystem I subunit IX
P002_WD08_00080	CDS	333	rps18			ribosomal protein S18
P002_WD08_00081	CDS	360	rpl20			ribosomal protein L20
P002_WD08_00082	CDS	237	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WD08_00083	CDS	375	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WD08_00084	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WD08_00085	CDS	222	psbH			photosystem II phosphoprotein
P002_WD08_00086	CDS	696	petB			cytochrome b6
P002_WD08_00087	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WD08_00088	CDS	1002	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WD08_00089	CDS	417	rps11			ribosomal protein S11
P002_WD08_00090	CDS	405	rps8			ribosomal protein S8
P002_WD08_00091	CDS	369	rpl14			ribosomal protein L14
P002_WD08_00092	CDS	360	rpl16			ribosomal protein L16
P002_WD08_00093	CDS	645	rps3			ribosomal protein S3
P002_WD08_00094	CDS	279	rps19			ribosomal protein S19
P002_WD08_00095	CDS	498	rpl2_1			ribosomal protein L2
P002_WD08_00096	CDS	402	rpl2_2			ribosomal protein L2
P002_WD08_00097	CDS	282	rpl23			ribosomal protein L23
P002_WD08_00098	tRNA	75				tRNA-Met(cat)
P002_WD08_00099	CDS	5769				hypothetical protein
P002_WD08_00100	tRNA	83				tRNA-Leu(caa)
P002_WD08_00101	CDS	234				hypothetical protein
P002_WD08_00102	CDS	789	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WD08_00103	CDS	768	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WD08_00104	CDS	225				hypothetical protein
P002_WD08_00105	CDS	519	rps7			ribosomal protein S7
P002_WD08_00106	tRNA	72				tRNA-Val(gac)
