locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WD07_00064	CDS	405	rps8			ribosomal protein S8
P001_WD07_00065	CDS	366	rpl14			ribosomal protein L14
P001_WD07_00066	CDS	249	rpl16			ribosomal protein L16
P001_WD07_00067	CDS	657	rps3			ribosomal protein S3
P001_WD07_00068	CDS	456	rpl22			ribosomal protein L22
P001_WD07_00069	tRNA	75				tRNA-His(gtg)
P001_WD07_00070	CDS	1062	psbA			photosystem II protein D1
P001_WD07_00071	CDS	1512	matK			maturase K
P001_WD07_00072	CDS	258				hypothetical protein
P001_WD07_00073	tRNA	72				tRNA-Gln(ttg)
P001_WD07_00074	CDS	180	psbK			photosystem II protein K
P001_WD07_00075	tRNA	88				tRNA-Ser(gct)
P001_WD07_00076	tRNA	72				tRNA-Arg(tct)
P001_WD07_00077	CDS	1296	atpA			ATP synthase CF1 alpha subunit
P001_WD07_00078	CDS	225				hypothetical protein
P001_WD07_00079	tRNA	74				tRNA-Asn(gtt)
P001_WD07_00080	tRNA	74				tRNA-Arg(acg)
P001_WD07_00081	CDS	159				hypothetical protein
P001_WD07_00082	rRNA	3015				23S ribosomal RNA
P001_WD07_00083	CDS	177				hypothetical protein
P001_WD07_00084	CDS	219				hypothetical protein
P001_WD07_00085	rRNA	1487				16S ribosomal RNA
P001_WD07_00086	tRNA	72				tRNA-Val(gac)
P001_WD07_00087	CDS	468	rps7			ribosomal protein S7
P001_WD07_00088	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P001_WD07_00089	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WD07_00090	tRNA	83				tRNA-Leu(caa)
P001_WD07_00091	CDS	327				hypothetical protein
P001_WD07_00092	CDS	234				hypothetical protein
P001_WD07_00093	CDS	6693				hypothetical protein
P001_WD07_00094	tRNA	75				tRNA-Met(cat)
P001_WD07_00095	CDS	1077				hypothetical protein
P001_WD07_00096	CDS	3543				hypothetical protein
P001_WD07_00097	CDS	273	rps15			ribosomal protein S15
P001_WD07_00098	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WD07_00099	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WD07_00100	CDS	243				hypothetical protein
P001_WD07_00101	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WD07_00102	CDS	498	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WD07_00103	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WD07_00104	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WD07_00105	CDS	318	psaC	1.97.1.12		Photosystem I iron-sulfur center
P001_WD07_00106	CDS	1611	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WD07_00107	CDS	954	ccsA			cytochrome c heme attachment protein
P001_WD07_00108	tRNA	80				tRNA-Leu(tag)
P001_WD07_00109	CDS	2241	ndhF			NADH-plastoquinone oxidoreductase subunit 5
