P001_WA02_00029 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Pedicularis;
P001_WD09_00119 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WD10_00067 	Boraginaceae;Myosotis; 	Boraginaceae;Plagiobothrys	Caryophyllaceae;Cerastium; 	Plantaginaceae;Pennellianthus; 	Lamiaceae;Betonica; 	Lentibulariaceae;Pinguicula;
P001_WD11_00030 	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum; 	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum;
P001_WD11_00162 	Crassulaceae;Sedum; 	Poaceae;Psathyrostachys	Poaceae;Helictotrichon; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WD11_00238 	Crassulaceae;Sedum; 	Crassulaceae;Rosularia	Crassulaceae;Sempervivum; 	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum; 	Betulaceae;Betula;
P001_WD11_00347 	Crassulaceae;Sedum; 	Apiaceae;Arracacia	Apiaceae;Seseli; 	Apiaceae;Peucedanum; 	Apiaceae;Ligusticum; 	Apiaceae;Carum;
P001_WD12_00044 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Cyperaceae;Carex;
P001_WE01_00062 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia;
P001_WE02_00055 	Cyperaceae;Kobresia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE02_00060 	Cyperaceae;Kobresia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE03_00055 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
P001_WE04_00152 	Tofieldiaceae;Tofieldia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE04_00157 	Tofieldiaceae;Tofieldia; 	Tofieldiaceae;Tofieldia	Liliaceae;Fritillaria; 	Orchidaceae;Coeloglossum; 	Cyperaceae;Carex; 	Liliaceae;Gagea;
P001_WE05_00129 	Ericaceae;Kalmia; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Bryanthus; 	Ericaceae;Rhododendron;
P001_WE06_00040 	Poaceae;Phleum; 	Poaceae;Phleum	Poaceae;Arctagrostis; 	Poaceae;Dupontia; 	Poaceae;Poa; 	Poaceae;Poa;
P001_WE07_00009 	Juncaceae;Luzula; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex;
P001_WE08_00068 	Caprifoliaceae;Scabiosa; 	Caprifoliaceae;Scabiosa	Caprifoliaceae;Patrinia; 	Apiaceae;Bupleurum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Bupleurum;
P001_WE10_00071 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Cyperaceae;Carex;
P001_WE11_00061 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WE12_00185 	Cyperaceae;Carex; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WF01_00077 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P001_WF02_00063 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Onagraceae;Epilobium; 	Cyperaceae;Carex;
P001_WF03_00062 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P001_WF04_00036 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Minuartia;
P001_WF05_00086 	Asteraceae;Antennaria; 	Asteraceae;Antennaria	Asteraceae;Antennaria; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea;
P001_WF06_00061 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Pedicularis;
P001_WF06_00193 	Orobanchaceae;Euphrasia; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WF07_00062 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WF08_00083 	Orchidaceae;Coeloglossum; 	Orchidaceae;Dactylorhiza	Liliaceae;Fritillaria; 	Liliaceae;Gagea; 	Juncaceae;Juncus; 	Betulaceae;Betula;
P001_WF09_00070 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WF10_00096 	Fabaceae;Anthyllis; 	Fabaceae;Lotus	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum; 	Fabaceae;Trifolium; 	Fabaceae;Trifolium;
P001_WF11_00034 	Apiaceae;Seseli; 	Apiaceae;Angelica	Apiaceae;Peucedanum; 	Apiaceae;Carum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Tilingia;
P001_WF12_00065 	Geraniaceae;Geranium; 	Geraniaceae;Geranium	Geraniaceae;Geranium; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P001_WG01_00055 	Ranunculaceae;Thalictrum; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P001_WG02_00101 	Cyperaceae;Carex; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P001_WG02_00323 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WG04_00144 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WG05_00092 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene;
P001_WG06_00070 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WG07_00089 	Gentianaceae;Gentianella; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WG08_00074 	Asteraceae;Anthemis; 	Asteraceae;Tanacetum	Asteraceae;Anthemis; 	Asteraceae;Anthemis; 	Asteraceae;Achillea; 	Asteraceae;Artemisia;
P001_WG10_00086 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Cyperaceae;Carex;
P001_WG11_00058 	Liliaceae;Gagea; 	Liliaceae;Lloydia	Liliaceae;Fritillaria; 	Orchidaceae;Coeloglossum; 	Ranunculaceae;Trollius; 	Juncaceae;Juncus;
P001_WG12_00049 	Poaceae;Catabrosella; 	Poaceae;Phippsia	Poaceae;Hyalopoa; 	Poaceae;Sesleria; 	Poaceae;Festuca; 	Poaceae;Dupontia;
P001_WH01_00037 	Celastraceae;Parnassia; 	Celastraceae;Parnassia	Betulaceae;Betula; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P001_WH02_00023 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH03_00107 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P001_WH04_00110 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WH05_00048 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Plantaginaceae;Veronica;
P001_WH06_00008 	Poaceae;Trisetum; 	Asteraceae;Tragopogon	Asteraceae;Scorzonera; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Poaceae;Calamagrostis;
P001_WH06_00088 	Poaceae;Trisetum; 	Poaceae;Koeleria	Poaceae;Hierochloe; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P001_WH07_00095 	Asteraceae;Scorzonera; 	Asteraceae;Tragopogon	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Centaurea; 	Poaceae;Calamagrostis;
P001_WH08_00046 	Asteraceae;Anthemis; 	Asteraceae;Tanacetum	Asteraceae;Matricaria; 	Asteraceae;Anthemis; 	Asteraceae;Achillea; 	Asteraceae;Artemisia;
P001_WH09_00118 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P001_WH10_00146 	Hypericaceae;Hypericum; 	Heteromyidae;Dipodomys	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH11_00084 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P001_WH12_00059 	Asteraceae;Hieracium; 	Asteraceae;Sonchus	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Cirsium;
P001_WH12_00074 	Asteraceae;Hieracium; 	Asteraceae;Sonchus	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Cirsium;
P002_WA01_00072 	Poaceae;Hyalopoa; 	Poaceae;Phippsia	Poaceae;Catabrosella; 	Poaceae;Sesleria; 	Poaceae;Dupontia; 	Poaceae;Arctophila;
P002_WA02_00054 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis;
P002_WA03_00033 	Poaceae;Festuca; 	Poaceae;Castellia	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P002_WA04_00063 	Apiaceae;Carum; 	Apiaceae;Carum	Apiaceae;Carum; 	Apiaceae;Peucedanum; 	Apiaceae;Seseli; 	Apiaceae;Chaerophyllum;
P002_WA05_00001 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P002_WA06_00073 	Apiaceae;Peucedanum; 	Apiaceae;Angelica	Apiaceae;Seseli; 	Apiaceae;Carum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Tilingia;
P002_WA07_00074 	Ericaceae;Harrimanella; 	Ericaceae;Rhododendron	Ericaceae;Harrimanella; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Cassiope;
P002_WA08_00053 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WA09_00062 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Spiraea;
P002_WA10_00069 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WA11_00134 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P002_WA12_00049 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WB01_00070 	Apiaceae;Chaerophyllum; 	Apiaceae;Ligusticum	Apiaceae;Tilingia; 	Apiaceae;Peucedanum; 	Apiaceae;Seseli; 	Apiaceae;Carum;
P002_WB02_00080 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P002_WB03_00032 	Caryophyllaceae;Arenaria; 	Caryophyllaceae;Psammosilene	Rosaceae;Spiraea; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia;
P002_WB04_00039 	Poaceae;Helictotrichon; 	Poaceae;Helictochloa	Poaceae;Sesleria; 	Poaceae;Festuca; 	Poaceae;Dupontia; 	Poaceae;Arctagrostis;
P002_WB05_00092 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis;
P002_WB06_00001 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WB07_00052 	Ericaceae;Bryanthus; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WB08_00041 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WB09_00050 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WB10_00084 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WB11_00037 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis;
P002_WB12_00050 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WC01_00030 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WC01_00070 	Rosaceae;Potentilla; 	Fabaceae;Maackia	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Sibbaldia;
P002_WC01_00071 	Rosaceae;Potentilla; 	Rosaceae;Fragaria	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Rubus; 	Rosaceae;Sieversia;
P002_WC01_00122 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WC02_00071 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WC03_00072 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Orobanchaceae;Euphrasia; 	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Pedicularis;
P002_WC04_00035 	Asteraceae;Aster; 	Asteraceae;Aster	Asteraceae;Solidago; 	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Erigeron;
P002_WC05_00069 	Apiaceae;Tilingia; 	Apiaceae;Ligusticum	Apiaceae;Chaerophyllum; 	Apiaceae;Peucedanum; 	Apiaceae;Seseli; 	Apiaceae;Carum;
P002_WC06_00032 	Juncaceae;Luzula; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P002_WC07_00072 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WC08_00065 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine; 	Brassicaceae;Cochlearia; 	Brassicaceae;Draba;
P002_WC09_00068 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
