locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA05_00086	tRNA	74				tRNA-Asn(gtt)
P001_WA05_00087	tRNA	75				tRNA-Arg(acg)
P001_WA05_00088	rRNA	3076				23S ribosomal RNA
P001_WA05_00089	CDS	237				hypothetical protein
P001_WA05_00090	CDS	195				hypothetical protein
P001_WA05_00091	CDS	225				hypothetical protein
P001_WA05_00092	rRNA	1487				16S ribosomal RNA
P001_WA05_00093	tRNA	72				tRNA-Val(gac)
P001_WA05_00094	CDS	222				hypothetical protein
P001_WA05_00095	CDS	159				hypothetical protein
P001_WA05_00096	CDS	471	rps7			ribosomal protein S7
P001_WA05_00097	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WA05_00098	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WA05_00099	tRNA	83				tRNA-Leu(caa)
P001_WA05_00100	CDS	396				hypothetical protein
P001_WA05_00101	CDS	849				hypothetical protein
P001_WA05_00102	tRNA	75				tRNA-Met(cat)
P001_WA05_00103	CDS	282	rpl23			ribosomal protein L23
P001_WA05_00104	CDS	339	rpl2_1			ribosomal protein L2
P001_WA05_00105	CDS	498	rpl2_2			ribosomal protein L2
P001_WA05_00106	tRNA	75				tRNA-His(gtg)
P001_WA05_00107	CDS	282	rps19			ribosomal protein S19
P001_WA05_00108	CDS	1152	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P001_WA05_00109	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WA05_00110	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WA05_00111	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WA05_00112	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WA05_00113	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WA05_00114	CDS	246	psaC			photosystem I subunit VII
P001_WA05_00115	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WA05_00116	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WA05_00117	tRNA	80				tRNA-Leu(tag)
P001_WA05_00118	CDS	192	rpl32			ribosomal protein L32
P001_WA05_00119	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WA05_00120	CDS	171	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
