locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH05_00083	CDS	429	rpl2_1			ribosomal protein L2
P001_WH05_00084	CDS	402	rpl2_2			ribosomal protein L2
P001_WH05_00085	CDS	282	rpl23			ribosomal protein L23
P001_WH05_00086	tRNA	75				tRNA-Met(cat)
P001_WH05_00087	CDS	6846				hypothetical protein
P001_WH05_00088	CDS	327				hypothetical protein
P001_WH05_00089	tRNA	83				tRNA-Leu(caa)
P001_WH05_00090	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WH05_00091	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WH05_00092	CDS	183				hypothetical protein
P001_WH05_00093	CDS	468	rps7			ribosomal protein S7
P001_WH05_00094	CDS	279	rps12			ribosomal protein S12
P001_WH05_00095	CDS	195				hypothetical protein
P001_WH05_00096	CDS	105				hypothetical protein
P001_WH05_00097	CDS	222				hypothetical protein
P001_WH05_00098	CDS	243				hypothetical protein
P001_WH05_00099	tRNA	72				tRNA-Val(gac)
P001_WH05_00100	rRNA	1487				16S ribosomal RNA
P001_WH05_00101	CDS	264				hypothetical protein
P001_WH05_00102	CDS	177				hypothetical protein
P001_WH05_00103	rRNA	3012				23S ribosomal RNA
P001_WH05_00104	tRNA	75				tRNA-Arg(acg)
P001_WH05_00105	CDS	201				hypothetical protein
P001_WH05_00106	tRNA	74				tRNA-Asn(gtt)
P001_WH05_00107	CDS	216				hypothetical protein
P001_WH05_00108	CDS	4170				hypothetical protein
P001_WH05_00109	CDS	273	rps15			ribosomal protein S15
P001_WH05_00110	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH05_00111	CDS	567	ndhA			NADH-plastoquinone oxidoreductase subunit 1
P001_WH05_00112	CDS	498	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH05_00113	CDS	573	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH05_00114	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WH05_00115	CDS	246	psaC			photosystem I subunit VII
P001_WH05_00116	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WH05_00117	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WH05_00118	tRNA	80				tRNA-Leu(tag)
P001_WH05_00119	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
