locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WB01_00112	CDS	1599	atpA			ATP synthase CF1 alpha subunit
P004_WB01_00113	tRNA	72				tRNA-Arg(tct)
P004_WB01_00114	CDS	312	rps14			ribosomal protein S14
P004_WB01_00115	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WB01_00116	CDS	2298	psaA			photosystem I P700 apoprotein A1
P004_WB01_00117	CDS	147				hypothetical protein
P004_WB01_00118	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WB01_00119	CDS	168				hypothetical protein
P004_WB01_00120	tRNA	87				tRNA-Ser(gga)
P004_WB01_00121	CDS	606	rps4			ribosomal protein S4
P004_WB01_00122	tRNA	75				tRNA-Thr(tgt)
P004_WB01_00123	CDS	117				hypothetical protein
P004_WB01_00124	tRNA	73				tRNA-Phe(gaa)
P004_WB01_00125	CDS	555	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P004_WB01_00126	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WB01_00127	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P004_WB01_00128	tRNA	75				tRNA-Met(cat)
P004_WB01_00129	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P004_WB01_00130	CDS	1587	atpB			ATP synthase CF1 beta subunit
P004_WB01_00131	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P004_WB01_00132	CDS	108				hypothetical protein
