P001_WA04_00064 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH02_00043 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WH04_00042 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Bergenia	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P001_WH06_00103 	Poaceae;Trisetum; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P001_WH07_00073 	Asteraceae;Scorzonera; 	Asteraceae;Taraxacum	Asteraceae;Leontodon; 	Asteraceae;Scorzonera; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea;
P001_WH09_00101 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Trientalis; 	Primulaceae;Soldanella; 	Primulaceae;Primula;
P002_WA01_00120 	Poaceae;Hyalopoa; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P002_WA03_00053 	Poaceae;Festuca; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P002_WA05_00055 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Comastoma; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P002_WA07_00005 	Ericaceae;Harrimanella; 	Ericaceae;Vaccinium	Ericaceae;Phyllodoce; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WA08_00106 	Poaceae;Poa; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P002_WA09_00040 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Sibbaldia;
P002_WA11_00036 	Poaceae;Calamagrostis; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WB02_00096 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Trientalis; 	Primulaceae;Soldanella; 	Primulaceae;Primula;
P002_WB04_00057 	Poaceae;Helictotrichon; 	Poaceae;Helictochloa	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P002_WB05_00047 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB08_00136 	Poaceae;Poa; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P002_WB11_00057 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Fabaceae;Hedysarum; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P002_WC01_00105 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Sieversia; 	Rosaceae;Sibbaldia;
P002_WC02_00108 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum;
P002_WC05_00052 	Apiaceae;Tilingia; 	Apiaceae;Pterygopleurum	Apiaceae;Ligusticum; 	Asteraceae;Leontodon; 	Asteraceae;Leontodon; 	Asteraceae;Scorzonera;
P002_WC11_00068 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Dianthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P002_WC12_00132 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WD01_00030 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Sieversia; 	Rosaceae;Sibbaldia;
P002_WD05_00031 	Plantaginaceae;Pennellianthus; 	Plantaginaceae;Antirrhinum	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P002_WD07_00036 	Asteraceae;Saussurea; 	Asteraceae;Saussurea	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea; 	Poaceae;Calamagrostis;
P002_WD08_00070 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum;
P002_WE04_00095 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Trollius; 	Cyperaceae;Carex;
P002_WE07_00030 	Rosaceae;Spiraea; 	Rosaceae;Petrophytum	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WE07_00194 	Rosaceae;Spiraea; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Sagina; 	Caryophyllaceae;Dianthus; 	Caryophyllaceae;Silene; 	Ranunculaceae;Ranunculus;
P002_WE08_00097 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WE12_00097 	Poaceae;Arctophila; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WF01_00060 	Poaceae;Calamagrostis; 	Asteraceae;Carthamus	Asteraceae;Saussurea; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea;
P002_WF02_00054 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WF03_00048 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Dianthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P002_WF04_00113 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WF06_00095 	Ericaceae;Phyllodoce; 	Ericaceae;Vaccinium	Ericaceae;Phyllodoce; 	Ericaceae;Vaccinium; 	Ericaceae;Empetrum; 	Ericaceae;Vaccinium;
P002_WF08_00054 	Poaceae;Dupontia; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WF11_00102 	Juncaceae;Luzula; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula; 	Juncaceae;Juncus;
P002_WG02_00065 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WG02_00194 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum	Fabaceae;Hedysarum; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P002_WG03_00053 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria	Liliaceae;Gagea; 	Tofieldiaceae;Tofieldia; 	Caprifoliaceae;Scabiosa; 	Orobanchaceae;Bartsia;
P002_WG04_00040 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla	Rosaceae;Sieversia; 	Rosaceae;Sibbaldia; 	Rosaceae;Potentilla; 	Salicaceae;Salix;
P002_WG05_00022 	Poaceae;Calamagrostis; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WG06_00019 	Juncaceae;Juncus; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula;
P002_WG08_00111 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WG09_00065 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG11_00034 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WH01_00058 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Anemone	Ranunculaceae;Trollius; 	Ranunculaceae;Anemone; 	Brassicaceae;Arabis; 	Ranunculaceae;Anemone;
P002_WH02_00111 	Crassulaceae;Sempervivum; 	Crassulaceae;Sempervivum	Crassulaceae;Sedum; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola;
P002_WH03_00075 	Rubiaceae;Galium; 	Rubiaceae;Galium	Rubiaceae;Galium; 	Gentianaceae;Comastoma; 	Gentianaceae;Gentiana; 	Ranunculaceae;Trollius;
P002_WH05_00081 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Trollius; 	Cyperaceae;Carex;
P002_WH10_00024 	Poaceae;Arctagrostis; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WH11_00026 	Brassicaceae;Draba; 	Brassicaceae;Draba	Brassicaceae;Draba; 	Brassicaceae;Arabis; 	Juncaceae;Luzula; 	Brassicaceae;Cochlearia;
P002_WH12_00113 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Fabaceae;Hedysarum; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P003_WA01_00099 	Rosaceae;Potentilla; 	Rosaceae;Dasiphora	Rosaceae;Sieversia; 	Rosaceae;Sibbaldia; 	Rosaceae;Alchemilla; 	Salicaceae;Salix;
P003_WA02_00086 	Poaceae;Poa; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P003_WA04_00054 	Crassulaceae;Sedum; 	Crassulaceae;Sedum	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola;
P003_WA07_00174 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WA08_00068 	Asteraceae;Senecio; 	Asteraceae;Helianthus	Asteraceae;Leontodon; 	Asteraceae;Leontodon; 	Asteraceae;Scorzonera; 	Asteraceae;Saussurea;
P003_WA11_00056 	Primulaceae;Soldanella; 	Primulaceae;Primula	Primulaceae;Soldanella; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P003_WB04_00131 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WB06_00054 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P003_WB09_00143 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WB10_00067 	Fabaceae;Hedysarum; 	Fabaceae;Astragalus	Fabaceae;Hedysarum; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P003_WB11_00082 	Apiaceae;Ligusticum; 	Apiaceae;Pterygopleurum	Apiaceae;Ligusticum; 	Asteraceae;Leontodon; 	Asteraceae;Leontodon; 	Asteraceae;Scorzonera;
P003_WC01_00082 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Oxyria; 	Polygonaceae;Rumex; 	Boraginaceae;Myosotis; 	Orobanchaceae;Bartsia;
P003_WC03_00032 	Ranunculaceae;Trollius; 	Ranunculaceae;Trollius	Ranunculaceae;Pulsatilla; 	Brassicaceae;Arabis; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P003_WC05_00113 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WC06_00052 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Soldanella; 	Primulaceae;Trientalis;
P003_WC07_00148 	Juncaceae;Luzula; 	Brassicaceae;Cochlearia	Brassicaceae;Cochlearia; 	Brassicaceae;Arabis; 	Brassicaceae;Draba; 	Brassicaceae;Draba;
P003_WC08_00096 	Poaceae;Poa; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P003_WC12_00190 	Juncaceae;Luzula; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula; 	Juncaceae;Juncus;
P003_WD06_00057 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Brassicaceae;Arabis; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
P003_WD07_00036 	Brassicaceae;Cochlearia; 	Brassicaceae;Cochlearia	Brassicaceae;Cochlearia; 	Brassicaceae;Arabis; 	Brassicaceae;Draba; 	Brassicaceae;Draba;
P003_WD09_00102 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WD10_00069 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Colobanthus	Rosaceae;Spiraea; 	Caryophyllaceae;Dianthus; 	Caryophyllaceae;Silene; 	Ranunculaceae;Ranunculus;
P003_WD12_00035 	Plantaginaceae;Veronica; 	Plantaginaceae;Neopicrorhiza	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P003_WD12_00197 	Plantaginaceae;Veronica; 	Asteraceae;Saussurea	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea; 	Poaceae;Calamagrostis;
P003_WE01_00098 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WE03_00062 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Juncaceae;Juncus; 	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Juncaceae;Juncus;
P003_WE04_00126 	Poaceae;Agrostis; 	Poaceae;Avena	Poaceae;Sesleria; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P003_WE07_00089 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WE08_00047 	Plantaginaceae;Veronica; 	Plantaginaceae;Neopicrorhiza	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia;
P003_WE09_00098 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WE11_00030 	Cyperaceae;Carex; 	Juncaceae;Juncus	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula; 	Juncaceae;Juncus;
P003_WE11_00208 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WE12_00068 	Caryophyllaceae;Dianthus; 	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene;
P003_WE12_00155 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
P003_WF01_00199 	Onagraceae;Epilobium; 	Onagraceae;Oenothera	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WF01_00267 	Onagraceae;Epilobium; 	Cyperaceae;Carex	Onagraceae;Epilobium; 	Cyperaceae;Carex; 	Orobanchaceae;Bartsia; 	Cyperaceae;Carex;
P003_WF01_00393 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WF02_00048 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Sibbaldia;
P003_WF07_00031 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P003_WF08_00032 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WF10_00082 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Dianthus	Caryophyllaceae;Sagina; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Minuartia;
P003_WF11_00010 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene;
P003_WF11_00082 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
P003_WF12_00044 	Poaceae;Festuca; 	Poaceae;Catapodium	Poaceae;Poa; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Poa;
P003_WG01_00082 	Ranunculaceae;Aconitum; 	Ranunculaceae;Aconitum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Brassicaceae;Arabis; 	Ranunculaceae;Ranunculus;
