locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF08_00048	CDS	1560	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WF08_00049	CDS	162				hypothetical protein
P001_WF08_00050	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WF08_00051	CDS	246	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WF08_00052	CDS	285				hypothetical protein
P001_WF08_00053	CDS	360	rplT			50S ribosomal protein L20
P001_WF08_00054	CDS	390				hypothetical protein
P001_WF08_00055	CDS	129	psaJ			photosystem I subunit IX
P001_WF08_00056	tRNA	76				tRNA-Pro(tgg)
P001_WF08_00057	tRNA	74				tRNA-Trp(cca)
P001_WF08_00058	CDS	282	psbE			photosystem II cytochrome b559 alpha subunit
P001_WF08_00059	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WF08_00060	CDS	201				hypothetical protein
P001_WF08_00061	CDS	963	petA			cytochrome f
P001_WF08_00062	CDS	681	cemA			envelope membrane protein
P001_WF08_00063	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WF08_00064	CDS	111	psaI			photosystem I subunit VIII
P001_WF08_00065	CDS	1449	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WF08_00066	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF08_00067	CDS	1503	atpB			ATP synthase CF1 beta subunit
P001_WF08_00068	CDS	405	atpE			ATP synthase CF1 epsilon subunit
P001_WF08_00069	tRNA	73				tRNA-Met(cat)
P001_WF08_00070	CDS	141				hypothetical protein
P001_WF08_00071	CDS	423	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WF08_00072	CDS	744	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WF08_00073	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WF08_00074	tRNA	74				tRNA-Phe(gaa)
P001_WF08_00075	CDS	90				hypothetical protein
P001_WF08_00076	CDS	180				hypothetical protein
P001_WF08_00077	tRNA	74				tRNA-Thr(tgt)
P001_WF08_00078	CDS	606	rps4			ribosomal protein S4
P001_WF08_00079	tRNA	87				tRNA-Ser(gga)
P001_WF08_00080	CDS	195				hypothetical protein
P001_WF08_00081	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WF08_00082	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WF08_00083	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WF08_00084	CDS	303	rps14			ribosomal protein S14
P001_WF08_00085	tRNA	75				tRNA-Met(cat)
P001_WF08_00086	tRNA	72				tRNA-Gly(gcc)
P001_WF08_00087	CDS	189	psbZ			photosystem II protein Z
P001_WF08_00088	tRNA	95				tRNA-Ser(tga)
P001_WF08_00089	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WF08_00090	CDS	1062	psbD			photosystem II protein D2
P001_WF08_00091	tRNA	74				tRNA-Thr(ggt)
P001_WF08_00092	tRNA	75				tRNA-Glu(ttc)
P001_WF08_00093	tRNA	86				tRNA-Tyr(gta)
P001_WF08_00094	tRNA	76				tRNA-Asp(gtc)
P001_WF08_00095	CDS	105	psbM			photosystem II protein M
P001_WF08_00096	tRNA	71				tRNA-Cys(gca)
P001_WF08_00097	CDS	3213	rpoB			RNA polymerase beta subunit
P001_WF08_00098	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P001_WF08_00099	CDS	1650	rpoC1_2			RNA polymerase beta' subunit
P001_WF08_00100	CDS	4287	rpoC2			RNA polymerase beta'' subunit
P001_WF08_00101	CDS	711	rps2			ribosomal protein S2
P001_WF08_00102	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WF08_00103	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WF08_00104	CDS	225				hypothetical protein
P001_WF08_00105	CDS	363	atpF			ATP synthase CF0 subunit I
P001_WF08_00106	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WF08_00107	tRNA	72				tRNA-Arg(tct)
P001_WF08_00108	tRNA	88				tRNA-Ser(gct)
P001_WF08_00109	CDS	111	psbI			Photosystem II reaction center protein I
P001_WF08_00110	CDS	195	psbK			photosystem II protein K
P001_WF08_00111	tRNA	72				tRNA-Gln(ttg)
P001_WF08_00112	CDS	1551	matK			maturase K
P001_WF08_00113	CDS	201				hypothetical protein
P001_WF08_00114	CDS	954	psbA			photosystem II protein D1
P001_WF08_00115	CDS	96				hypothetical protein
