locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WD11_00087	CDS	156	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P002_WD11_00088	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WD11_00089	tRNA	80				tRNA-Leu(tag)
P002_WD11_00090	CDS	966	ccsA			cytochrome c heme attachment protein
P002_WD11_00091	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WD11_00092	CDS	246	psaC			photosystem I subunit VII
P002_WD11_00093	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WD11_00094	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WD11_00095	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WD11_00096	CDS	564	ndhA			NADH-plastoquinone oxidoreductase subunit 1
P002_WD11_00097	CDS	1140	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P002_WD11_00098	tRNA	75				tRNA-Met(cat)
P002_WD11_00099	CDS	618				hypothetical protein
P002_WD11_00100	CDS	279				hypothetical protein
P002_WD11_00101	CDS	195				hypothetical protein
P002_WD11_00102	CDS	396				hypothetical protein
P002_WD11_00103	tRNA	83				tRNA-Leu(caa)
P002_WD11_00104	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WD11_00105	CDS	849	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WD11_00106	CDS	114				hypothetical protein
P002_WD11_00107	CDS	471	rps7			ribosomal protein S7
P002_WD11_00108	CDS	159				hypothetical protein
P002_WD11_00109	CDS	111				hypothetical protein
P002_WD11_00110	tRNA	72				tRNA-Val(gac)
P002_WD11_00111	rRNA	1487				16S ribosomal RNA
P002_WD11_00112	CDS	225				hypothetical protein
P002_WD11_00113	CDS	237				hypothetical protein
P002_WD11_00114	rRNA	3076				23S ribosomal RNA
P002_WD11_00115	tRNA	75				tRNA-Arg(acg)
P002_WD11_00116	tRNA	74				tRNA-Asn(gtt)
P002_WD11_00117	CDS	177				hypothetical protein
P002_WD11_00118	CDS	273	rps15			ribosomal protein S15
