locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WE05_00051	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WE05_00052	CDS	3237	rpoB			RNA polymerase beta subunit
P003_WE05_00053	tRNA	72				tRNA-Cys(gca)
P003_WE05_00054	tRNA	77				tRNA-Asp(gtc)
P003_WE05_00055	CDS	210				hypothetical protein
P003_WE05_00056	tRNA	86				tRNA-Tyr(gta)
P003_WE05_00057	tRNA	75				tRNA-Glu(ttc)
P003_WE05_00058	tRNA	74				tRNA-Thr(ggt)
P003_WE05_00059	CDS	1062	psbD			photosystem II protein D2
P003_WE05_00060	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WE05_00061	tRNA	93				tRNA-Ser(tga)
P003_WE05_00062	CDS	231	psbZ			photosystem II protein Z
P003_WE05_00063	tRNA	72				tRNA-Gly(gcc)
P003_WE05_00064	tRNA	75				tRNA-Met(cat)
P003_WE05_00065	CDS	303	rps14			ribosomal protein S14
P003_WE05_00066	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WE05_00067	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WE05_00068	CDS	126				hypothetical protein
P003_WE05_00069	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WE05_00070	tRNA	89				tRNA-Ser(gga)
P003_WE05_00071	CDS	606	rps4			ribosomal protein S4
P003_WE05_00072	tRNA	75				tRNA-Thr(tgt)
P003_WE05_00073	tRNA	73				tRNA-Phe(gaa)
P003_WE05_00074	CDS	525	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WE05_00075	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WE05_00076	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WE05_00077	tRNA	73				tRNA-Met(cat)
P003_WE05_00078	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P003_WE05_00079	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WE05_00080	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WE05_00081	CDS	99				hypothetical protein
P003_WE05_00082	CDS	1464	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WE05_00083	CDS	114	psaI			photosystem I subunit VIII
P003_WE05_00084	CDS	189				hypothetical protein
P003_WE05_00085	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WE05_00086	CDS	690	cemA			envelope membrane protein
P003_WE05_00087	CDS	1035	petA			cytochrome f
P003_WE05_00088	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WE05_00089	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WE05_00090	CDS	96	petL			cytochrome b6/f complex subunit VI
P003_WE05_00091	tRNA	74				tRNA-Trp(cca)
P003_WE05_00092	tRNA	76				tRNA-Pro(tgg)
P003_WE05_00093	CDS	135	psaJ			photosystem I subunit IX
P003_WE05_00094	CDS	306	rps18			ribosomal protein S18
P003_WE05_00095	CDS	354	rpl20			ribosomal protein L20
P003_WE05_00096	CDS	225				hypothetical protein
P003_WE05_00097	CDS	417	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WE05_00098	CDS	225	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WE05_00099	CDS	198				hypothetical protein
P003_WE05_00100	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WE05_00101	CDS	222	psbH			photosystem II phosphoprotein
P003_WE05_00102	CDS	228				hypothetical protein
P003_WE05_00103	CDS	489	petB			cytochrome b6
P003_WE05_00104	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WE05_00105	CDS	984	rpoA			RNA polymerase alpha subunit
P003_WE05_00106	CDS	417	rps11			ribosomal protein S11
P003_WE05_00107	CDS	405	rps8			ribosomal protein S8
P003_WE05_00108	CDS	369	rpl14			ribosomal protein L14
P003_WE05_00109	CDS	249	rpl16			ribosomal protein L16
P003_WE05_00110	CDS	171				hypothetical protein
P003_WE05_00111	CDS	204				hypothetical protein
P003_WE05_00112	CDS	657	rps3			ribosomal protein S3
P003_WE05_00113	CDS	483	rpl22			ribosomal protein L22
