locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF11_00049	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF11_00050	CDS	1470	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WF11_00051	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WF11_00052	CDS	765	cemA			envelope membrane protein
P001_WF11_00053	CDS	963	petA			cytochrome f
P001_WF11_00054	CDS	123	psbJ			photosystem II protein J
P001_WF11_00055	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WF11_00056	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WF11_00057	tRNA	74				tRNA-Trp(cca)
P001_WF11_00058	tRNA	76				tRNA-Pro(tgg)
P001_WF11_00059	CDS	129	psaJ			photosystem I subunit IX
P001_WF11_00060	CDS	306	rps18			ribosomal protein S18
P001_WF11_00061	CDS	387	rpl20			ribosomal protein L20
P001_WF11_00062	CDS	198				hypothetical protein
P001_WF11_00063	CDS	225	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WF11_00064	CDS	201				hypothetical protein
P001_WF11_00065	CDS	378	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WF11_00066	CDS	276				hypothetical protein
P001_WF11_00067	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WF11_00068	CDS	222	psbH			photosystem II phosphoprotein
P001_WF11_00069	CDS	489	petB			cytochrome b6
P001_WF11_00070	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WF11_00071	CDS	1062	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WF11_00072	CDS	417	rps11			ribosomal protein S11
P001_WF11_00073	CDS	114	rpl36			ribosomal protein L36
P001_WF11_00074	CDS	234	infA			translational initiation factor 1
P001_WF11_00075	CDS	405	rps8			ribosomal protein S8
P001_WF11_00076	CDS	369	rpl14			ribosomal protein L14
P001_WF11_00077	CDS	360	rpl16			ribosomal protein L16
P001_WF11_00078	CDS	657	rps3			ribosomal protein S3
P001_WF11_00079	CDS	495	rpl22			ribosomal protein L22
P001_WF11_00080	CDS	279	rps19			ribosomal protein S19
P001_WF11_00081	CDS	498	rpl2_1			ribosomal protein L2
P001_WF11_00082	CDS	402	rpl2_2			ribosomal protein L2
P001_WF11_00083	CDS	282	rpl23			ribosomal protein L23
P001_WF11_00084	tRNA	75				tRNA-Met(cat)
P001_WF11_00085	CDS	6285				hypothetical protein
P001_WF11_00086	tRNA	83				tRNA-Leu(caa)
P001_WF11_00087	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WF11_00088	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WF11_00089	CDS	468	rps7			ribosomal protein S7
P001_WF11_00090	CDS	393				hypothetical protein
P001_WF11_00091	tRNA	72				tRNA-Val(gac)
P001_WF11_00092	CDS	120				hypothetical protein
P001_WF11_00093	rRNA	1488				16S ribosomal RNA
P001_WF11_00094	CDS	216				hypothetical protein
P001_WF11_00095	CDS	105				hypothetical protein
P001_WF11_00096	rRNA	3015				23S ribosomal RNA
P001_WF11_00097	tRNA	75				tRNA-Arg(acg)
P001_WF11_00098	tRNA	74				tRNA-Asn(gtt)
P001_WF11_00099	CDS	3738				hypothetical protein
P001_WF11_00100	CDS	273	rps15			ribosomal protein S15
P001_WF11_00101	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WF11_00102	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WF11_00103	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WF11_00104	CDS	519	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WF11_00105	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WF11_00106	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF11_00107	CDS	246	psaC			photosystem I subunit VII
P001_WF11_00108	CDS	1467	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF11_00109	CDS	564	ccsA_1			cytochrome c heme attachment protein
P001_WF11_00110	CDS	360	ccsA_2			cytochrome c heme attachment protein
P001_WF11_00111	tRNA	80				tRNA-Leu(tag)
P001_WF11_00112	CDS	207				hypothetical protein
P001_WF11_00113	CDS	2247	ndhF			NADH-plastoquinone oxidoreductase subunit 5
