locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH10_00075	CDS	255				hypothetical protein
P002_WH10_00076	CDS	720				hypothetical protein
P002_WH10_00077	CDS	105				hypothetical protein
P002_WH10_00078	tRNA	75				tRNA-Met(cat)
P002_WH10_00079	CDS	195				hypothetical protein
P002_WH10_00080	CDS	90				hypothetical protein
P002_WH10_00081	CDS	1062	psbA			photosystem II protein D1
P002_WH10_00082	CDS	1536	matK			maturase K
P002_WH10_00083	CDS	240				hypothetical protein
P002_WH10_00084	tRNA	72				tRNA-Gln(ttg)
P002_WH10_00085	CDS	195	psbK			photosystem II protein K
P002_WH10_00086	tRNA	89				tRNA-Ser(gct)
P002_WH10_00087	CDS	285				hypothetical protein
P002_WH10_00088	CDS	1062	psbD			photosystem II protein D2
P002_WH10_00089	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH10_00090	tRNA	88				tRNA-Ser(tga)
P002_WH10_00091	CDS	213	psbZ			photosystem II protein Z
P002_WH10_00092	tRNA	72				tRNA-Gly(gcc)
P002_WH10_00093	tRNA	76				tRNA-Met(cat)
P002_WH10_00094	CDS	285				hypothetical protein
P002_WH10_00095	tRNA	74				tRNA-Thr(ggt)
P002_WH10_00096	tRNA	75				tRNA-Glu(ttc)
P002_WH10_00097	tRNA	86				tRNA-Tyr(gta)
P002_WH10_00098	tRNA	74				tRNA-Asp(gtc)
P002_WH10_00099	CDS	105	psbM			photosystem II protein M
P002_WH10_00100	tRNA	71				tRNA-Cys(gca)
P002_WH10_00101	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WH10_00102	CDS	2031	rpoC1			RNA polymerase beta' subunit
P002_WH10_00103	CDS	4422	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WH10_00104	CDS	711	rps2			ribosomal protein S2
P002_WH10_00105	CDS	861	atpI			ATP synthase CF0 subunit IV
P002_WH10_00106	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH10_00107	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WH10_00108	CDS	372	atpF_2			ATP synthase CF0 subunit I
P002_WH10_00109	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WH10_00110	tRNA	72				tRNA-Arg(tct)
P002_WH10_00111	CDS	312	rps14			ribosomal protein S14
P002_WH10_00112	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH10_00113	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH10_00114	CDS	147				hypothetical protein
P002_WH10_00115	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WH10_00116	CDS	168				hypothetical protein
P002_WH10_00117	tRNA	87				tRNA-Ser(gga)
P002_WH10_00118	CDS	606	rps4			ribosomal protein S4
P002_WH10_00119	tRNA	75				tRNA-Thr(tgt)
P002_WH10_00120	CDS	165				hypothetical protein
P002_WH10_00121	CDS	201				hypothetical protein
P002_WH10_00122	tRNA	73				tRNA-Phe(gaa)
P002_WH10_00123	CDS	555	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH10_00124	CDS	762	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH10_00125	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH10_00126	tRNA	75				tRNA-Met(cat)
P002_WH10_00127	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WH10_00128	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WH10_00129	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
