locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC01_00090	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WC01_00091	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WC01_00092	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WC01_00093	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WC01_00094	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WC01_00095	CDS	246	psaC			photosystem I subunit VII
P003_WC01_00096	CDS	1395	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WC01_00097	CDS	978	ccsA			cytochrome c heme attachment protein
P003_WC01_00098	tRNA	81				tRNA-Leu(tag)
P003_WC01_00099	CDS	183	rpl32			ribosomal protein L32
P003_WC01_00100	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WC01_00101	tRNA	75				tRNA-His(gtg)
P003_WC01_00102	CDS	1062	psbA			photosystem II protein D1
P003_WC01_00103	CDS	1533	matK			maturase K
P003_WC01_00104	CDS	162				hypothetical protein
P003_WC01_00105	CDS	198	rps16			ribosomal protein S16
P003_WC01_00106	tRNA	72				tRNA-Gln(ttg)
P003_WC01_00107	CDS	195	psbK			photosystem II protein K
P003_WC01_00108	tRNA	88				tRNA-Ser(gct)
P003_WC01_00109	CDS	279				hypothetical protein
P003_WC01_00110	tRNA	72				tRNA-Arg(tct)
P003_WC01_00111	CDS	1056	atpA			ATP synthase CF1 alpha subunit
