locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH08_00082	CDS	195	psbK			photosystem II protein K
P003_WH08_00083	tRNA	72				tRNA-Gln(ttg)
P003_WH08_00084	CDS	273				hypothetical protein
P003_WH08_00085	CDS	126				hypothetical protein
P003_WH08_00086	CDS	1527	matK			maturase K
P003_WH08_00087	CDS	1062	psbA			photosystem II protein D1
P003_WH08_00088	tRNA	74				tRNA-His(gtg)
P003_WH08_00089	CDS	498	rpl2_1			ribosomal protein L2
P003_WH08_00090	CDS	117				hypothetical protein
P003_WH08_00091	CDS	339	rpl2_2			ribosomal protein L2
P003_WH08_00092	CDS	279	rpl23			ribosomal protein L23
P003_WH08_00093	tRNA	74				tRNA-Met(cat)
P003_WH08_00094	CDS	6834				hypothetical protein
P003_WH08_00095	CDS	285				hypothetical protein
P003_WH08_00096	tRNA	83				tRNA-Leu(caa)
P003_WH08_00097	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WH08_00098	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WH08_00099	CDS	468	rps7			ribosomal protein S7
P003_WH08_00100	CDS	708				hypothetical protein
P003_WH08_00101	tRNA	72				tRNA-Val(gac)
P003_WH08_00102	rRNA	1487				16S ribosomal RNA
P003_WH08_00103	CDS	222				hypothetical protein
P003_WH08_00104	rRNA	3000				23S ribosomal RNA
P003_WH08_00105	tRNA	75				tRNA-Arg(acg)
P003_WH08_00106	tRNA	74				tRNA-Asn(gtt)
P003_WH08_00107	CDS	624				hypothetical protein
P003_WH08_00108	CDS	3816				hypothetical protein
P003_WH08_00109	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WH08_00110	CDS	597	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WH08_00111	CDS	186	ndhA_2	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
P003_WH08_00112	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WH08_00113	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WH08_00114	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH08_00115	CDS	273	psaC			photosystem I subunit VII
P003_WH08_00116	CDS	1467	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WH08_00117	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WH08_00118	tRNA	80				tRNA-Leu(tag)
P003_WH08_00119	CDS	144				hypothetical protein
P003_WH08_00120	CDS	189				hypothetical protein
P003_WH08_00121	CDS	2283	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WH08_00122	CDS	129				hypothetical protein
P003_WH08_00123	CDS	204				hypothetical protein
P003_WH08_00124	CDS	372				hypothetical protein
