locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WD03_00057	tRNA	74				tRNA-Trp(cca)
P003_WD03_00058	CDS	258				hypothetical protein
P003_WD03_00059	CDS	111				hypothetical protein
P003_WD03_00060	CDS	273				hypothetical protein
P003_WD03_00061	CDS	354	petA_1			Cytochrome f
P003_WD03_00062	CDS	234				hypothetical protein
P003_WD03_00063	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WD03_00064	CDS	198				hypothetical protein
P003_WD03_00065	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WD03_00066	CDS	192				hypothetical protein
P003_WD03_00067	CDS	387	rplT		COG0292	50S ribosomal protein L20
P003_WD03_00068	CDS	312	rps18			ribosomal protein S18
P003_WD03_00069	CDS	201	rpl33			ribosomal protein L33
P003_WD03_00070	CDS	135	psaJ			photosystem I subunit IX
P003_WD03_00071	tRNA	76				tRNA-Pro(tgg)
P003_WD03_00072	tRNA	74				tRNA-Trp(cca)
P003_WD03_00073	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WD03_00074	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WD03_00075	CDS	222	psbL			Photosystem II reaction center protein L
P003_WD03_00076	CDS	654	petA_2			cytochrome f
P003_WD03_00077	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WD03_00078	CDS	1491	atpB			ATP synthase CF1 beta subunit
P003_WD03_00079	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WD03_00080	tRNA	73				tRNA-Met(cat)
P003_WD03_00081	CDS	267				hypothetical protein
P003_WD03_00082	CDS	228				hypothetical protein
P003_WD03_00083	CDS	204	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WD03_00084	CDS	666	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WD03_00085	CDS	483	ndhJ_2			NADH-plastoquinone oxidoreductase subunit J
P003_WD03_00086	tRNA	74				tRNA-Phe(gaa)
P003_WD03_00087	tRNA	75				tRNA-Thr(tgt)
P003_WD03_00088	CDS	606	rps4			ribosomal protein S4
P003_WD03_00089	tRNA	87				tRNA-Ser(gga)
P003_WD03_00090	CDS	204				hypothetical protein
P003_WD03_00091	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WD03_00092	CDS	210				hypothetical protein
P003_WD03_00093	CDS	369				hypothetical protein
P003_WD03_00094	CDS	147				hypothetical protein
P003_WD03_00095	CDS	468				hypothetical protein
P003_WD03_00096	CDS	576				hypothetical protein
P003_WD03_00097	CDS	411				hypothetical protein
P003_WD03_00098	CDS	2022				hypothetical protein
P003_WD03_00099	CDS	168				hypothetical protein
P003_WD03_00100	CDS	171				hypothetical protein
P003_WD03_00101	CDS	537				hypothetical protein
P003_WD03_00102	CDS	324	rps14_2			ribosomal protein S14
P003_WD03_00103	CDS	1170	petB_2		COG1290	Cytochrome b
P003_WD03_00104	CDS	99				hypothetical protein
P003_WD03_00105	CDS	276				hypothetical protein
P003_WD03_00106	CDS	288				hypothetical protein
P003_WD03_00107	CDS	270				hypothetical protein
P003_WD03_00108	CDS	453				hypothetical protein
P003_WD03_00109	CDS	246				hypothetical protein
P003_WD03_00110	CDS	210				hypothetical protein
P003_WD03_00111	CDS	213				hypothetical protein
P003_WD03_00112	CDS	144				hypothetical protein
P003_WD03_00113	CDS	198				hypothetical protein
P003_WD03_00114	CDS	396				hypothetical protein
P003_WD03_00115	CDS	285				hypothetical protein
P003_WD03_00116	CDS	432				hypothetical protein
P003_WD03_00117	CDS	192				hypothetical protein
P003_WD03_00118	CDS	363				hypothetical protein
P003_WD03_00119	CDS	348				hypothetical protein
P003_WD03_00120	CDS	252				hypothetical protein
P003_WD03_00121	CDS	90				hypothetical protein
P003_WD03_00122	CDS	345				hypothetical protein
P003_WD03_00123	CDS	1062				hypothetical protein
P003_WD03_00124	CDS	294				hypothetical protein
P003_WD03_00125	CDS	177				hypothetical protein
P003_WD03_00126	CDS	198				hypothetical protein
P003_WD03_00127	CDS	315				hypothetical protein
P003_WD03_00128	CDS	420				hypothetical protein
P003_WD03_00129	CDS	135				hypothetical protein
P003_WD03_00130	CDS	252				hypothetical protein
P003_WD03_00131	CDS	135				hypothetical protein
P003_WD03_00132	CDS	231				hypothetical protein
P003_WD03_00133	CDS	441				hypothetical protein
P003_WD03_00134	CDS	270				hypothetical protein
P003_WD03_00135	CDS	345				hypothetical protein
P003_WD03_00136	CDS	798	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
P003_WD03_00137	CDS	243				hypothetical protein
P003_WD03_00138	CDS	480				hypothetical protein
P003_WD03_00139	CDS	165				hypothetical protein
P003_WD03_00140	CDS	324				hypothetical protein
P003_WD03_00141	CDS	162				hypothetical protein
P003_WD03_00142	CDS	231				hypothetical protein
P003_WD03_00143	CDS	171				hypothetical protein
P003_WD03_00144	CDS	453				hypothetical protein
P003_WD03_00145	CDS	618				hypothetical protein
P003_WD03_00146	CDS	273	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WD03_00147	CDS	303				hypothetical protein
P003_WD03_00148	CDS	168				hypothetical protein
P003_WD03_00149	CDS	285				hypothetical protein
P003_WD03_00150	CDS	228				hypothetical protein
P003_WD03_00151	CDS	222				hypothetical protein
P003_WD03_00152	CDS	414				hypothetical protein
P003_WD03_00153	CDS	273	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
P003_WD03_00154	CDS	597				hypothetical protein
P003_WD03_00155	CDS	303				hypothetical protein
P003_WD03_00156	CDS	444				hypothetical protein
P003_WD03_00157	CDS	4308				hypothetical protein
P003_WD03_00158	CDS	240				hypothetical protein
P003_WD03_00159	CDS	273	rps15			ribosomal protein S15
P003_WD03_00160	CDS	954	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WD03_00161	CDS	174	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WD03_00162	CDS	546	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WD03_00163	CDS	114				hypothetical protein
P003_WD03_00164	CDS	423	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WD03_00165	CDS	483	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WD03_00166	CDS	246	psaC			photosystem I subunit VII
P003_WD03_00167	CDS	399	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P003_WD03_00168	CDS	390	ndhD_2	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
P003_WD03_00169	CDS	243	ndhD_3			NADH-plastoquinone oxidoreductase subunit 4
P003_WD03_00170	CDS	183	ndhD_4	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
P003_WD03_00171	CDS	972	ccsA			cytochrome c heme attachment protein
P003_WD03_00172	tRNA	80				tRNA-Leu(tag)
P003_WD03_00173	CDS	426	ndhF_1			NADH-plastoquinone oxidoreductase subunit 5
P003_WD03_00174	CDS	411	ndhF_2			NADH-plastoquinone oxidoreductase subunit 5
P003_WD03_00175	CDS	1011				hypothetical protein
P003_WD03_00176	tRNA	74				tRNA-Asn(gtt)
P003_WD03_00177	tRNA	75				tRNA-Arg(acg)
P003_WD03_00178	CDS	258				hypothetical protein
P003_WD03_00179	rRNA	3018				23S ribosomal RNA
P003_WD03_00180	CDS	276				hypothetical protein
P003_WD03_00181	rRNA	1487				16S ribosomal RNA
P003_WD03_00182	tRNA	72				tRNA-Val(gac)
P003_WD03_00183	CDS	297				hypothetical protein
P003_WD03_00184	CDS	468	rps7			ribosomal protein S7
P003_WD03_00185	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WD03_00186	CDS	783	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P003_WD03_00187	tRNA	83				tRNA-Leu(caa)
P003_WD03_00188	CDS	168				hypothetical protein
P003_WD03_00189	CDS	6843				hypothetical protein
P003_WD03_00190	tRNA	75				tRNA-Met(cat)
P003_WD03_00191	CDS	282	rpl23			ribosomal protein L23
P003_WD03_00192	CDS	402	rpl2_1			ribosomal protein L2
P003_WD03_00193	CDS	498	rpl2_2			ribosomal protein L2
P003_WD03_00194	CDS	498	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P003_WD03_00195	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WD03_00196	CDS	690	cemA			envelope membrane protein
