locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC11_00091	CDS	285				hypothetical protein
P003_WC11_00092	rRNA	1487				16S ribosomal RNA
P003_WC11_00093	tRNA	72				tRNA-Val(gac)
P003_WC11_00094	CDS	192				hypothetical protein
P003_WC11_00095	CDS	120				hypothetical protein
P003_WC11_00096	CDS	468	rps7			ribosomal protein S7
P003_WC11_00097	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WC11_00098	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WC11_00099	tRNA	83				tRNA-Leu(caa)
P003_WC11_00100	CDS	294				hypothetical protein
P003_WC11_00101	CDS	6372				hypothetical protein
P003_WC11_00102	tRNA	75				tRNA-Met(cat)
P003_WC11_00103	CDS	282	rpl23			ribosomal protein L23
P003_WC11_00104	CDS	402	rpl2			ribosomal protein L2
P003_WC11_00105	CDS	603				hypothetical protein
P003_WC11_00106	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WC11_00107	CDS	117				hypothetical protein
P003_WC11_00108	tRNA	80				tRNA-Leu(tag)
P003_WC11_00109	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WC11_00110	CDS	1569	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WC11_00111	CDS	246	psaC			photosystem I subunit VII
P003_WC11_00112	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WC11_00113	CDS	561	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WC11_00114	CDS	561	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WC11_00115	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WC11_00116	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WC11_00117	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WC11_00118	CDS	279	rps15			ribosomal protein S15
P003_WC11_00119	CDS	4557				hypothetical protein
