locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WC07_00033	CDS	1521	matK			maturase K
P001_WC07_00034	CDS	1062	psbA			photosystem II protein D1
P001_WC07_00035	tRNA	75				tRNA-His(gtg)
P001_WC07_00036	CDS	429	rpl2_1			ribosomal protein L2
P001_WC07_00037	CDS	402	rpl2_2			ribosomal protein L2
P001_WC07_00038	CDS	282	rpl23			ribosomal protein L23
P001_WC07_00039	tRNA	75				tRNA-Met(cat)
P001_WC07_00040	CDS	6774				hypothetical protein
P001_WC07_00041	tRNA	83				tRNA-Leu(caa)
P001_WC07_00042	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WC07_00043	CDS	189				hypothetical protein
P001_WC07_00044	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WC07_00045	CDS	468	rps7			ribosomal protein S7
P001_WC07_00046	tRNA	72				tRNA-Val(gac)
P001_WC07_00047	rRNA	1487				16S ribosomal RNA
P001_WC07_00048	CDS	270				hypothetical protein
P001_WC07_00049	CDS	216				hypothetical protein
P001_WC07_00050	CDS	114				hypothetical protein
P001_WC07_00051	CDS	249				hypothetical protein
P001_WC07_00052	rRNA	3006				23S ribosomal RNA
P001_WC07_00053	tRNA	75				tRNA-Arg(acg)
P001_WC07_00054	CDS	129				hypothetical protein
P001_WC07_00055	tRNA	74				tRNA-Asn(gtt)
P001_WC07_00056	CDS	225				hypothetical protein
P001_WC07_00057	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WC07_00058	CDS	165	rpl32			ribosomal protein L32
P001_WC07_00059	tRNA	80				tRNA-Leu(tag)
P001_WC07_00060	CDS	975	ccsA			cytochrome c heme attachment protein
P001_WC07_00061	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WC07_00062	CDS	246	psaC			photosystem I subunit VII
P001_WC07_00063	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WC07_00064	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WC07_00065	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WC07_00066	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WC07_00067	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WC07_00068	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WC07_00069	CDS	279	rps15			ribosomal protein S15
P001_WC07_00070	CDS	2796				hypothetical protein
P001_WC07_00071	CDS	1839				hypothetical protein
P001_WC07_00072	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WC07_00073	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WC07_00074	CDS	243				hypothetical protein
P001_WC07_00075	tRNA	87				tRNA-Ser(gga)
P001_WC07_00076	CDS	606	rps4			ribosomal protein S4
P001_WC07_00077	tRNA	75				tRNA-Thr(tgt)
P001_WC07_00078	CDS	90				hypothetical protein
P001_WC07_00079	tRNA	74				tRNA-Phe(gaa)
P001_WC07_00080	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WC07_00081	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WC07_00082	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WC07_00083	CDS	306				hypothetical protein
P001_WC07_00084	tRNA	73				tRNA-Met(cat)
P001_WC07_00085	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WC07_00086	CDS	1491	atpB			ATP synthase CF1 beta subunit
P001_WC07_00087	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WC07_00088	CDS	1464	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WC07_00089	CDS	111	psaI			photosystem I subunit VIII
P001_WC07_00090	CDS	651	ycf4			photosystem I assembly protein Ycf4
P001_WC07_00091	CDS	690	cemA			envelope membrane protein
P001_WC07_00092	CDS	963	petA			cytochrome f
P001_WC07_00093	CDS	183				hypothetical protein
P001_WC07_00094	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WC07_00095	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WC07_00096	CDS	123				hypothetical protein
P001_WC07_00097	CDS	180				hypothetical protein
P001_WC07_00098	tRNA	74				tRNA-Trp(cca)
P001_WC07_00099	tRNA	76				tRNA-Pro(tgg)
P001_WC07_00100	CDS	135	psaJ			photosystem I subunit IX
P001_WC07_00101	CDS	291				hypothetical protein
P001_WC07_00102	CDS	306	rps18			ribosomal protein S18
P001_WC07_00103	CDS	381	rpl20			ribosomal protein L20
P001_WC07_00104	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WC07_00105	CDS	156				hypothetical protein
P001_WC07_00106	CDS	219				hypothetical protein
P001_WC07_00107	CDS	315	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC07_00108	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WC07_00109	CDS	132	psbN			photosystem II protein N
P001_WC07_00110	CDS	240	psbH			photosystem II phosphoprotein
P001_WC07_00111	CDS	288				hypothetical protein
P001_WC07_00112	CDS	507	petB			cytochrome b6
P001_WC07_00113	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WC07_00114	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WC07_00115	CDS	411	rps11			ribosomal protein S11
P001_WC07_00116	CDS	114	rpl36			ribosomal protein L36
P001_WC07_00117	CDS	234	infA			translational initiation factor 1
P001_WC07_00118	CDS	405	rps8			ribosomal protein S8
P001_WC07_00119	CDS	369	rpl14			ribosomal protein L14
P001_WC07_00120	CDS	360	rpl16			ribosomal protein L16
P001_WC07_00121	CDS	657	rps3			ribosomal protein S3
P001_WC07_00122	CDS	474	rpl22			ribosomal protein L22
P001_WC07_00123	CDS	279	rps19			ribosomal protein S19
