locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA05_00038	tRNA	73				tRNA-Phe(gaa)
P003_WA05_00039	tRNA	76				tRNA-Thr(tgt)
P003_WA05_00040	CDS	606	rps4			ribosomal protein S4
P003_WA05_00041	tRNA	89				tRNA-Ser(gga)
P003_WA05_00042	CDS	141	ycf3_1			hypothetical chloroplast RF34
P003_WA05_00043	CDS	249	ycf3_2			hypothetical chloroplast RF34
P003_WA05_00044	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WA05_00045	tRNA	74				tRNA-Asn(gtt)
P003_WA05_00046	CDS	249				hypothetical protein
P003_WA05_00047	tRNA	75				tRNA-Arg(acg)
P003_WA05_00048	rRNA	3011				23S ribosomal RNA
P003_WA05_00049	CDS	234				hypothetical protein
P003_WA05_00050	CDS	93				hypothetical protein
P003_WA05_00051	rRNA	1487				16S ribosomal RNA
P003_WA05_00052	tRNA	72				tRNA-Val(gac)
P003_WA05_00053	CDS	468	rps7			ribosomal protein S7
P003_WA05_00054	CDS	792	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WA05_00055	CDS	789	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WA05_00056	tRNA	83				tRNA-Leu(caa)
P003_WA05_00057	CDS	234				hypothetical protein
P003_WA05_00058	CDS	6840				hypothetical protein
P003_WA05_00059	tRNA	75				tRNA-Met(cat)
P003_WA05_00060	CDS	282	rpl23			ribosomal protein L23
P003_WA05_00061	CDS	402	rpl2_1			ribosomal protein L2
P003_WA05_00062	CDS	429	rpl2_2			ribosomal protein L2
P003_WA05_00063	CDS	1341				hypothetical protein
P003_WA05_00064	CDS	3138				hypothetical protein
P003_WA05_00065	CDS	267	rps15			ribosomal protein S15
P003_WA05_00066	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WA05_00067	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA05_00068	CDS	462	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA05_00069	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA05_00070	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA05_00071	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA05_00072	CDS	246	psaC			photosystem I subunit VII
P003_WA05_00073	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA05_00074	CDS	990	ccsA			cytochrome c heme attachment protein
P003_WA05_00075	tRNA	82				tRNA-Leu(tag)
P003_WA05_00076	CDS	2241	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA05_00077	tRNA	74				tRNA-His(gtg)
P003_WA05_00078	CDS	1062	psbA			photosystem II protein D1
P003_WA05_00079	CDS	1515	matK			maturase K
P003_WA05_00080	tRNA	72				tRNA-Gln(ttg)
P003_WA05_00081	CDS	219	psbK			photosystem II protein K
P003_WA05_00082	CDS	111	psbI			Photosystem II reaction center protein I
P003_WA05_00083	tRNA	88				tRNA-Ser(gct)
P003_WA05_00084	CDS	165				hypothetical protein
P003_WA05_00085	tRNA	72				tRNA-Arg(tct)
P003_WA05_00086	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WA05_00087	CDS	471	atpF_1			ATP synthase CF0 subunit I
P003_WA05_00088	CDS	171	atpF_2			ATP synthase CF0 subunit I
P003_WA05_00089	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WA05_00090	CDS	750	atpI			ATP synthase CF0 subunit IV
P003_WA05_00091	CDS	672	rps2			ribosomal protein S2
P003_WA05_00092	CDS	4155	rpoC2			RNA polymerase beta'' subunit
P003_WA05_00093	CDS	1659	rpoC1_1			RNA polymerase beta' subunit
P003_WA05_00094	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WA05_00095	CDS	3219	rpoB			RNA polymerase beta subunit
P003_WA05_00096	tRNA	72				tRNA-Cys(gca)
P003_WA05_00097	CDS	294				hypothetical protein
P003_WA05_00098	tRNA	77				tRNA-Asp(gtc)
P003_WA05_00099	tRNA	86				tRNA-Tyr(gta)
P003_WA05_00100	tRNA	75				tRNA-Glu(ttc)
P003_WA05_00101	tRNA	74				tRNA-Thr(ggt)
P003_WA05_00102	CDS	1062	psbD			photosystem II protein D2
P003_WA05_00103	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WA05_00104	tRNA	93				tRNA-Ser(tga)
P003_WA05_00105	CDS	231	psbZ			photosystem II protein Z
P003_WA05_00106	tRNA	72				tRNA-Gly(gcc)
P003_WA05_00107	tRNA	75				tRNA-Met(cat)
P003_WA05_00108	CDS	303	rps14			ribosomal protein S14
P003_WA05_00109	CDS	2205	psaB			photosystem I P700 apoprotein A2
