locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA07_00035	CDS	330	rps14			ribosomal protein S14
P001_WA07_00036	CDS	135	psaJ			photosystem I subunit IX
P001_WA07_00037	CDS	255	rps3_1			ribosomal protein S3
P001_WA07_00038	CDS	162				hypothetical protein
P001_WA07_00039	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WA07_00040	tRNA	89				tRNA-Ser(gga)
P001_WA07_00041	CDS	606	rps4			ribosomal protein S4
P001_WA07_00042	tRNA	75				tRNA-Thr(tgt)
P001_WA07_00043	CDS	171				hypothetical protein
P001_WA07_00044	tRNA	74				tRNA-Phe(gaa)
P001_WA07_00045	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WA07_00046	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WA07_00047	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WA07_00048	tRNA	73				tRNA-Met(cat)
P001_WA07_00049	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WA07_00050	CDS	1488	atpB			ATP synthase CF1 beta subunit
P001_WA07_00051	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WA07_00052	CDS	1518	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WA07_00053	CDS	111	psaI			photosystem I subunit VIII
P001_WA07_00054	CDS	651	ycf4			photosystem I assembly protein Ycf4
P001_WA07_00055	CDS	690	cemA			envelope membrane protein
P001_WA07_00056	CDS	957	petA			cytochrome f
P001_WA07_00057	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WA07_00058	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WA07_00059	tRNA	74				tRNA-Trp(cca)
P001_WA07_00060	tRNA	76				tRNA-Pro(tgg)
P001_WA07_00061	CDS	180				hypothetical protein
P001_WA07_00062	CDS	306	rps18			ribosomal protein S18
P001_WA07_00063	CDS	381	rpl20			ribosomal protein L20
P001_WA07_00064	CDS	174				hypothetical protein
P001_WA07_00065	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WA07_00066	CDS	441	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA07_00067	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WA07_00068	CDS	240	psbH			photosystem II phosphoprotein
P001_WA07_00069	CDS	153				hypothetical protein
P001_WA07_00070	CDS	507	petB			cytochrome b6
P001_WA07_00071	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WA07_00072	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WA07_00073	CDS	411	rps11			ribosomal protein S11
P001_WA07_00074	CDS	234	infA			translational initiation factor 1
P001_WA07_00075	CDS	405	rps8			ribosomal protein S8
P001_WA07_00076	CDS	369	rpl14			ribosomal protein L14
P001_WA07_00077	CDS	360	rpl16			ribosomal protein L16
P001_WA07_00078	CDS	657	rps3_2			ribosomal protein S3
P001_WA07_00079	CDS	462	rpl22			ribosomal protein L22
P001_WA07_00080	CDS	279	rps19			ribosomal protein S19
P001_WA07_00081	tRNA	74				tRNA-Asn(gtt)
P001_WA07_00082	CDS	264				hypothetical protein
P001_WA07_00083	tRNA	75				tRNA-Arg(acg)
P001_WA07_00084	rRNA	3006				23S ribosomal RNA
P001_WA07_00085	CDS	249				hypothetical protein
P001_WA07_00086	CDS	114				hypothetical protein
P001_WA07_00087	CDS	237				hypothetical protein
P001_WA07_00088	rRNA	1487				16S ribosomal RNA
P001_WA07_00089	tRNA	72				tRNA-Val(gac)
P001_WA07_00090	CDS	468	rps7			ribosomal protein S7
P001_WA07_00091	CDS	741	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WA07_00092	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WA07_00093	tRNA	83				tRNA-Leu(caa)
P001_WA07_00094	CDS	6630				hypothetical protein
P001_WA07_00095	tRNA	75				tRNA-Met(cat)
P001_WA07_00096	CDS	282	rpl23			ribosomal protein L23
P001_WA07_00097	CDS	402	rpl2_1			ribosomal protein L2
P001_WA07_00098	CDS	117				hypothetical protein
P001_WA07_00099	CDS	429	rpl2_2			ribosomal protein L2
P001_WA07_00100	CDS	132				hypothetical protein
P001_WA07_00101	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WA07_00102	tRNA	80				tRNA-Leu(tag)
P001_WA07_00103	CDS	948	ccsA			cytochrome c heme attachment protein
P001_WA07_00104	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WA07_00105	CDS	246	psaC			photosystem I subunit VII
P001_WA07_00106	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WA07_00107	CDS	120				hypothetical protein
P001_WA07_00108	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WA07_00109	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WA07_00110	CDS	483	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WA07_00111	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WA07_00112	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WA07_00113	CDS	279	rps15			ribosomal protein S15
P001_WA07_00114	CDS	4683				hypothetical protein
P001_WA07_00115	CDS	216				hypothetical protein
