locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB10_00075	tRNA	75				tRNA-Glu(ttc)
P002_WB10_00076	tRNA	74				tRNA-Thr(ggt)
P002_WB10_00077	CDS	1080	psbD			photosystem II protein D2
P002_WB10_00078	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB10_00079	tRNA	93				tRNA-Ser(tga)
P002_WB10_00080	CDS	306				hypothetical protein
P002_WB10_00081	tRNA	71				tRNA-Gly(gcc)
P002_WB10_00082	tRNA	74				tRNA-Met(cat)
P002_WB10_00083	CDS	303	rps14			ribosomal protein S14
P002_WB10_00084	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WB10_00085	CDS	2301	psaA			photosystem I P700 apoprotein A1
P002_WB10_00086	CDS	456	rpl22			ribosomal protein L22
P002_WB10_00087	CDS	657	rps3			ribosomal protein S3
P002_WB10_00088	CDS	255				hypothetical protein
P002_WB10_00089	CDS	192				hypothetical protein
P002_WB10_00090	CDS	366	rpl14			ribosomal protein L14
P002_WB10_00091	CDS	405	rps8			ribosomal protein S8
P002_WB10_00092	CDS	210				hypothetical protein
P002_WB10_00093	CDS	417	rps11			ribosomal protein S11
P002_WB10_00094	CDS	999	rpoA			RNA polymerase alpha subunit
P002_WB10_00095	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WB10_00096	CDS	489	petB			cytochrome b6
P002_WB10_00097	CDS	270	psbH			photosystem II phosphoprotein
P002_WB10_00098	CDS	180				hypothetical protein
P002_WB10_00099	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WB10_00100	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB10_00101	CDS	210				hypothetical protein
P002_WB10_00102	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WB10_00103	CDS	387	rpl20			ribosomal protein L20
P002_WB10_00104	CDS	306	rps18			ribosomal protein S18
P002_WB10_00105	CDS	201	rpl33			ribosomal protein L33
P002_WB10_00106	tRNA	77				tRNA-Pro(tgg)
P002_WB10_00107	tRNA	75				tRNA-Trp(cca)
P002_WB10_00108	CDS	195	petG			Cytochrome b6-f complex subunit 5
P002_WB10_00109	CDS	174				hypothetical protein
P002_WB10_00110	CDS	288	psbE			photosystem II cytochrome b559 alpha subunit
P002_WB10_00111	CDS	117	psbL			photosystem II protein L
P002_WB10_00112	CDS	156				hypothetical protein
P002_WB10_00113	CDS	984	petA			cytochrome f
P002_WB10_00114	CDS	690	cemA			envelope membrane protein
P002_WB10_00115	CDS	219				hypothetical protein
P002_WB10_00116	CDS	555	ycf4			photosystem I assembly protein Ycf4
