locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF05_00108	CDS	216				hypothetical protein
P002_WF05_00109	tRNA	77				tRNA-Asp(gtc)
P002_WF05_00110	tRNA	86				tRNA-Tyr(gta)
P002_WF05_00111	tRNA	75				tRNA-Glu(ttc)
P002_WF05_00112	CDS	360	rpl16			ribosomal protein L16
P002_WF05_00113	CDS	399	rpl14			ribosomal protein L14
P002_WF05_00114	CDS	399	rps8			ribosomal protein S8
P002_WF05_00115	CDS	246	infA			translational initiation factor 1
P002_WF05_00116	CDS	417	rps11			ribosomal protein S11
P002_WF05_00117	CDS	903	rpoA_2			RNA polymerase alpha subunit
P002_WF05_00118	CDS	264				hypothetical protein
P002_WF05_00119	CDS	849	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF05_00120	CDS	147				hypothetical protein
P002_WF05_00121	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WF05_00122	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WF05_00123	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WF05_00124	CDS	279	rps15			ribosomal protein S15
P002_WF05_00125	CDS	219				hypothetical protein
P002_WF05_00126	CDS	249	atpB_3			ATP synthase CF1 beta subunit
P002_WF05_00127	CDS	135				hypothetical protein
P002_WF05_00128	CDS	438				hypothetical protein
P002_WF05_00129	CDS	270				hypothetical protein
P002_WF05_00130	CDS	240	rps3_2			ribosomal protein S3
P002_WF05_00131	CDS	333				hypothetical protein
P002_WF05_00132	CDS	279	rps19			ribosomal protein S19
P002_WF05_00133	CDS	804	rpl2			ribosomal protein L2
P002_WF05_00134	CDS	288	rpl23			ribosomal protein L23
P002_WF05_00135	CDS	123				hypothetical protein
P002_WF05_00136	CDS	369				hypothetical protein
P002_WF05_00137	CDS	420				hypothetical protein
P002_WF05_00138	tRNA	83				tRNA-Leu(caa)
P002_WF05_00139	CDS	114				hypothetical protein
P002_WF05_00140	CDS	822	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WF05_00141	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WF05_00142	CDS	255				hypothetical protein
P002_WF05_00143	CDS	468	rps7			ribosomal protein S7
P002_WF05_00144	CDS	303				hypothetical protein
P002_WF05_00145	tRNA	74				tRNA-Met(cat)
P002_WF05_00146	CDS	750				hypothetical protein
