locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC05_00072	CDS	240	rps7_2			ribosomal protein S7
P003_WC05_00073	CDS	138				hypothetical protein
P003_WC05_00074	CDS	285				hypothetical protein
P003_WC05_00075	tRNA	72				tRNA-Val(gac)
P003_WC05_00076	rRNA	1487				16S ribosomal RNA
P003_WC05_00077	CDS	216				hypothetical protein
P003_WC05_00078	CDS	105				hypothetical protein
P003_WC05_00079	rRNA	3010				23S ribosomal RNA
P003_WC05_00080	CDS	207				hypothetical protein
P003_WC05_00081	tRNA	75				tRNA-Arg(acg)
P003_WC05_00082	CDS	147				hypothetical protein
P003_WC05_00083	tRNA	74				tRNA-Asn(gtt)
P003_WC05_00084	tRNA	73				tRNA-Met(cat)
P003_WC05_00085	CDS	402	rpl22			ribosomal protein L22
P003_WC05_00086	CDS	657	rps3			ribosomal protein S3
P003_WC05_00087	CDS	360	rpl16			ribosomal protein L16
P003_WC05_00088	CDS	369	rpl14			ribosomal protein L14
P003_WC05_00089	CDS	405	rps8			ribosomal protein S8
P003_WC05_00090	CDS	417	rps11			ribosomal protein S11
P003_WC05_00091	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WC05_00092	CDS	540	petD			cytochrome b6/f complex subunit IV
P003_WC05_00093	CDS	489	petB			cytochrome b6
P003_WC05_00094	CDS	222	psbH			photosystem II phosphoprotein
P003_WC05_00095	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WC05_00096	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC05_00097	CDS	282	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC05_00098	CDS	246				hypothetical protein
P003_WC05_00099	CDS	354	rpl20			ribosomal protein L20
P003_WC05_00100	CDS	306	rps18			ribosomal protein S18
P003_WC05_00101	CDS	201	rpl33			ribosomal protein L33
P003_WC05_00102	CDS	231	psaJ			Photosystem I reaction center subunit IX
P003_WC05_00103	tRNA	75				tRNA-Pro(tgg)
P003_WC05_00104	tRNA	74				tRNA-Trp(cca)
P003_WC05_00105	CDS	297				hypothetical protein
P003_WC05_00106	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WC05_00107	CDS	123	psbJ			photosystem II protein J
P003_WC05_00108	CDS	963	petA			cytochrome f
P003_WC05_00109	CDS	687	cemA			envelope membrane protein
P003_WC05_00110	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WC05_00111	CDS	147				hypothetical protein
P003_WC05_00112	CDS	183				hypothetical protein
P003_WC05_00113	CDS	114	psaI			photosystem I subunit VIII
P003_WC05_00114	CDS	1425	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WC05_00115	CDS	240				hypothetical protein
P003_WC05_00116	CDS	1437	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WC05_00117	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WC05_00118	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WC05_00119	tRNA	73				tRNA-Met(cat)
P003_WC05_00120	CDS	186				hypothetical protein
P003_WC05_00121	CDS	162				hypothetical protein
P003_WC05_00122	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WC05_00123	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WC05_00124	CDS	480	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WC05_00125	tRNA	74				tRNA-Phe(gaa)
P003_WC05_00126	tRNA	75				tRNA-Thr(tgt)
P003_WC05_00127	CDS	606	rps4			ribosomal protein S4
P003_WC05_00128	tRNA	88				tRNA-Ser(gga)
P003_WC05_00129	CDS	183				hypothetical protein
P003_WC05_00130	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WC05_00131	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WC05_00132	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WC05_00133	CDS	303	rps14			ribosomal protein S14
P003_WC05_00134	tRNA	75				tRNA-Met(cat)
P003_WC05_00135	tRNA	72				tRNA-Gly(gcc)
P003_WC05_00136	CDS	276				hypothetical protein
P003_WC05_00137	tRNA	90				tRNA-Ser(tga)
P003_WC05_00138	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WC05_00139	CDS	1062	psbD			photosystem II protein D2
P003_WC05_00140	tRNA	74				tRNA-Thr(ggt)
P003_WC05_00141	tRNA	75				tRNA-Glu(ttc)
P003_WC05_00142	tRNA	86				tRNA-Tyr(gta)
P003_WC05_00143	tRNA	77				tRNA-Asp(gtc)
P003_WC05_00144	CDS	105	psbM			photosystem II protein M
P003_WC05_00145	tRNA	71				tRNA-Cys(gca)
P003_WC05_00146	CDS	3345	rpoB			RNA polymerase beta subunit
P003_WC05_00147	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WC05_00148	CDS	1308	rpoC1_2			RNA polymerase beta' subunit
P003_WC05_00149	CDS	4179	rpoC2			RNA polymerase beta'' subunit
P003_WC05_00150	CDS	711	rps2			ribosomal protein S2
P003_WC05_00151	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WC05_00152	CDS	246	atpH			ATP synthase CF0 subunit III
