locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC09_00039	CDS	969	petA			cytochrome f
P003_WC09_00040	CDS	123	psbJ			photosystem II protein J
P003_WC09_00041	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WC09_00042	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WC09_00043	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WC09_00044	tRNA	74				tRNA-Trp(cca)
P003_WC09_00045	tRNA	76				tRNA-Pro(tgg)
P003_WC09_00046	CDS	249				hypothetical protein
P003_WC09_00047	CDS	651				hypothetical protein
P003_WC09_00048	CDS	261				hypothetical protein
P003_WC09_00049	CDS	222				hypothetical protein
P003_WC09_00050	CDS	408	rpl22			ribosomal protein L22
P003_WC09_00051	CDS	936	rps3			ribosomal protein S3
P003_WC09_00052	CDS	210				hypothetical protein
P003_WC09_00053	CDS	468	rpl16			ribosomal protein L16
P003_WC09_00054	CDS	369	rpl14			ribosomal protein L14
P003_WC09_00055	CDS	402	rps8			ribosomal protein S8
P003_WC09_00056	CDS	156				hypothetical protein
P003_WC09_00057	CDS	420	infA			Translation initiation factor IF-1
P003_WC09_00058	CDS	216				hypothetical protein
P003_WC09_00059	CDS	216				hypothetical protein
P003_WC09_00060	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC09_00061	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WC09_00062	CDS	729	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WC09_00063	CDS	492	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WC09_00064	tRNA	73				tRNA-Phe(gaa)
P003_WC09_00065	CDS	174				hypothetical protein
P003_WC09_00066	tRNA	75				tRNA-Thr(tgt)
P003_WC09_00067	CDS	135				hypothetical protein
P003_WC09_00068	CDS	744	atpI_1			ATP synthase CF0 subunit IV
P003_WC09_00069	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WC09_00070	CDS	276				hypothetical protein
P003_WC09_00071	CDS	180				hypothetical protein
P003_WC09_00072	CDS	264	atpF			ATP synthase CF0 subunit I
P003_WC09_00073	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WC09_00074	tRNA	72				tRNA-Arg(tct)
P003_WC09_00075	tRNA	89				tRNA-Ser(gct)
P003_WC09_00076	CDS	111	psbI			Photosystem II reaction center protein I
P003_WC09_00077	CDS	186	psbK			photosystem II protein K
P003_WC09_00078	CDS	237				hypothetical protein
P003_WC09_00079	tRNA	72				tRNA-Val(gac)
P003_WC09_00080	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WC09_00081	CDS	1467	atpB			ATP synthase CF1 beta subunit
P003_WC09_00082	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WC09_00083	tRNA	75				tRNA-Met(cat)
P003_WC09_00084	CDS	1119				hypothetical protein
P003_WC09_00085	CDS	846				hypothetical protein
P003_WC09_00086	CDS	558	petD			cytochrome b6/f complex subunit IV
P003_WC09_00087	CDS	573	petB			cytochrome b6
P003_WC09_00088	CDS	222	psbH			photosystem II phosphoprotein
P003_WC09_00089	CDS	132	psbN			photosystem II protein N
P003_WC09_00090	CDS	1527	psbB_1			photosystem II CP47 chlorophyll apoprotein
P003_WC09_00091	CDS	219				hypothetical protein
P003_WC09_00092	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WC09_00093	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WC09_00094	CDS	306	rps14			ribosomal protein S14
P003_WC09_00095	CDS	267				hypothetical protein
P003_WC09_00096	CDS	159				hypothetical protein
P003_WC09_00097	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WC09_00098	tRNA	87				tRNA-Ser(gga)
P003_WC09_00099	CDS	186				hypothetical protein
P003_WC09_00100	CDS	213				hypothetical protein
P003_WC09_00101	CDS	285				hypothetical protein
P003_WC09_00102	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WC09_00103	CDS	195	rpl32			ribosomal protein L32
P003_WC09_00104	tRNA	81				tRNA-Leu(tag)
P003_WC09_00105	CDS	951	ccsA			cytochrome c heme attachment protein
P003_WC09_00106	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WC09_00107	CDS	246	psaC			photosystem I subunit VII
P003_WC09_00108	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WC09_00109	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WC09_00110	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WC09_00111	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WC09_00112	CDS	594	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WC09_00113	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WC09_00114	CDS	264	rps15			ribosomal protein S15
P003_WC09_00115	CDS	405				hypothetical protein
P003_WC09_00116	CDS	321				hypothetical protein
P003_WC09_00117	CDS	732	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WC09_00118	CDS	606	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC09_00119	CDS	837	rpoA			RNA polymerase alpha subunit
P003_WC09_00120	CDS	639	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WC09_00121	CDS	645	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WC09_00122	CDS	150				hypothetical protein
P003_WC09_00123	CDS	627	clpP_5	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WC09_00124	CDS	816				hypothetical protein
P003_WC09_00125	CDS	135	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WC09_00126	CDS	342				hypothetical protein
P003_WC09_00127	CDS	438	rps11			ribosomal protein S11
P003_WC09_00128	CDS	198				hypothetical protein
P003_WC09_00129	CDS	444				hypothetical protein
P003_WC09_00130	CDS	174				hypothetical protein
P003_WC09_00131	CDS	273				hypothetical protein
P003_WC09_00132	CDS	177	psbB_2			photosystem II CP47 chlorophyll apoprotein
P003_WC09_00133	tRNA	75				tRNA-Met(cat)
P003_WC09_00134	CDS	402	rpl2_1			ribosomal protein L2
P003_WC09_00135	CDS	426	rpl2_2			ribosomal protein L2
P003_WC09_00136	tRNA	75				tRNA-His(gtg)
P003_WC09_00137	CDS	342				hypothetical protein
P003_WC09_00138	rRNA	1520				16S ribosomal RNA
P003_WC09_00139	CDS	240				hypothetical protein
P003_WC09_00140	rRNA	3000				23S ribosomal RNA
P003_WC09_00141	CDS	258				hypothetical protein
P003_WC09_00142	tRNA	75				tRNA-Arg(acg)
P003_WC09_00143	CDS	336	atpI_2			ATP synthase CF0 subunit IV
P003_WC09_00144	CDS	210				hypothetical protein
P003_WC09_00145	tRNA	74				tRNA-Asn(gtt)
P003_WC09_00146	CDS	210				hypothetical protein
