locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH11_00102	CDS	402	rps3_1			ribosomal protein S3
P003_WH11_00103	CDS	204				hypothetical protein
P003_WH11_00104	CDS	192				hypothetical protein
P003_WH11_00105	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WH11_00106	CDS	195	ycf3_2			Photosystem I assembly protein Ycf3
P003_WH11_00107	CDS	495	rpl22_1			ribosomal protein L22
P003_WH11_00108	CDS	303	rps19_1			ribosomal protein S19
P003_WH11_00109	tRNA	75				tRNA-His(gtg)
P003_WH11_00110	CDS	246	rpl2_2			ribosomal protein L2
P003_WH11_00111	CDS	279	rps19_2			ribosomal protein S19
P003_WH11_00112	CDS	462	rpl22_2			ribosomal protein L22
P003_WH11_00113	CDS	657	rps3_2			ribosomal protein S3
P003_WH11_00114	CDS	360	rpl16_2			ribosomal protein L16
P003_WH11_00115	CDS	369	rpl14_2			ribosomal protein L14
P003_WH11_00116	CDS	405	rps8_2			ribosomal protein S8
P003_WH11_00117	CDS	234	infA_2			translational initiation factor 1
P003_WH11_00118	CDS	411	rps11_2			ribosomal protein S11
P003_WH11_00119	CDS	1008	rpoA_2	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WH11_00120	CDS	525	petD_1			cytochrome b6/f complex subunit IV
P003_WH11_00121	CDS	507	petB_1			cytochrome b6
P003_WH11_00122	CDS	270				hypothetical protein
P003_WH11_00123	CDS	240	psbH			photosystem II phosphoprotein
P003_WH11_00124	CDS	132	psbN			photosystem II protein N
P003_WH11_00125	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WH11_00126	CDS	132				hypothetical protein
P003_WH11_00127	CDS	549	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH11_00128	CDS	234				hypothetical protein
P003_WH11_00129	CDS	222	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH11_00130	CDS	381	rpl20			ribosomal protein L20
P003_WH11_00131	CDS	306	rps18			ribosomal protein S18
P003_WH11_00132	CDS	189	rpl33			ribosomal protein L33
P003_WH11_00133	CDS	342	psaJ			Photosystem I reaction center subunit IX
P003_WH11_00134	tRNA	76				tRNA-Pro(tgg)
P003_WH11_00135	tRNA	74				tRNA-Trp(cca)
P003_WH11_00136	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WH11_00137	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WH11_00138	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WH11_00139	CDS	963	petA			cytochrome f
P003_WH11_00140	CDS	690	cemA			envelope membrane protein
P003_WH11_00141	CDS	165				hypothetical protein
P003_WH11_00142	CDS	633	ycf4			photosystem I assembly protein Ycf4
P003_WH11_00143	CDS	111	psaI			photosystem I subunit VIII
P003_WH11_00144	CDS	1491	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WH11_00145	CDS	1479	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WH11_00146	CDS	276				hypothetical protein
P003_WH11_00147	CDS	1482	atpB			ATP synthase CF1 beta subunit
P003_WH11_00148	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WH11_00149	tRNA	73				tRNA-Met(cat)
P003_WH11_00150	CDS	234				hypothetical protein
P003_WH11_00151	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WH11_00152	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WH11_00153	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WH11_00154	tRNA	74				tRNA-Phe(gaa)
P003_WH11_00155	CDS	225				hypothetical protein
P003_WH11_00156	tRNA	75				tRNA-Thr(tgt)
P003_WH11_00157	CDS	606	rps4			ribosomal protein S4
P003_WH11_00158	tRNA	89				tRNA-Ser(gga)
P003_WH11_00159	CDS	189				hypothetical protein
P003_WH11_00160	CDS	249	ycf3_3			hypothetical chloroplast RF34
P003_WH11_00161	CDS	252				hypothetical protein
P003_WH11_00162	CDS	2298	psaA			photosystem I P700 apoprotein A1
P003_WH11_00163	CDS	459	petD_2			cytochrome b6/f complex subunit IV
P003_WH11_00164	CDS	198	petB_2			cytochrome b6
