locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB09_00103	CDS	723	rps2			ribosomal protein S2
P002_WB09_00104	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WB09_00105	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB09_00106	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WB09_00107	CDS	273				hypothetical protein
P002_WB09_00108	CDS	477	atpF_2			ATP synthase CF0 subunit I
P002_WB09_00109	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB09_00110	tRNA	72				tRNA-Arg(tct)
P002_WB09_00111	tRNA	88				tRNA-Ser(gct)
P002_WB09_00112	CDS	111	psbI			Photosystem II reaction center protein I
P002_WB09_00113	CDS	195	psbK			photosystem II protein K
P002_WB09_00114	tRNA	72				tRNA-Gln(ttg)
P002_WB09_00115	CDS	1533	matK			maturase K
