locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF10_00095	CDS	318	rps18			ribosomal protein S18
P003_WF10_00096	CDS	372	rpl20			ribosomal protein L20
P003_WF10_00097	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WF10_00098	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF10_00099	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WF10_00100	rRNA	3176				23S ribosomal RNA
P003_WF10_00101	CDS	3897				hypothetical protein
P003_WF10_00102	CDS	273	rps15			ribosomal protein S15
P003_WF10_00103	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WF10_00104	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WF10_00105	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WF10_00106	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF10_00107	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF10_00108	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF10_00109	CDS	246	psaC			photosystem I subunit VII
P003_WF10_00110	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WF10_00111	CDS	1023	ccsA			cytochrome c heme attachment protein
P003_WF10_00112	tRNA	80				tRNA-Leu(tag)
P003_WF10_00113	CDS	222				hypothetical protein
P003_WF10_00114	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WF10_00115	CDS	198				hypothetical protein
