locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA08_00036	tRNA	75				tRNA-His(gtg)
P003_WA08_00037	CDS	1062	psbA			photosystem II protein D1
P003_WA08_00038	CDS	1512	matK			maturase K
P003_WA08_00039	CDS	282				hypothetical protein
P003_WA08_00040	CDS	438				hypothetical protein
P003_WA08_00041	CDS	4596				hypothetical protein
P003_WA08_00042	CDS	279	rps15			ribosomal protein S15
P003_WA08_00043	CDS	1233	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WA08_00044	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA08_00045	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA08_00046	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA08_00047	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA08_00048	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA08_00049	CDS	246	psaC			photosystem I subunit VII
P003_WA08_00050	CDS	1566	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA08_00051	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WA08_00052	tRNA	80				tRNA-Leu(tag)
P003_WA08_00053	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA08_00054	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WA08_00055	CDS	525	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA08_00056	CDS	222	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA08_00057	CDS	363	rpl20			ribosomal protein L20
P003_WA08_00058	CDS	306	rps18			ribosomal protein S18
P003_WA08_00059	CDS	135	psaJ			photosystem I subunit IX
P003_WA08_00060	tRNA	75				tRNA-Pro(tgg)
P003_WA08_00061	tRNA	74				tRNA-Trp(cca)
P003_WA08_00062	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WA08_00063	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WA08_00064	CDS	123	psbJ			photosystem II protein J
P003_WA08_00065	CDS	963	petA			cytochrome f
P003_WA08_00066	CDS	690	cemA			envelope membrane protein
P003_WA08_00067	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WA08_00068	CDS	111	psaI			photosystem I subunit VIII
P003_WA08_00069	CDS	1440	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WA08_00070	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WA08_00071	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WA08_00072	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WA08_00073	tRNA	73				tRNA-Met(cat)
P003_WA08_00074	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WA08_00075	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WA08_00076	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WA08_00077	tRNA	74				tRNA-Phe(gaa)
P003_WA08_00078	tRNA	75				tRNA-Thr(tgt)
P003_WA08_00079	CDS	606	rps4			ribosomal protein S4
P003_WA08_00080	tRNA	89				tRNA-Ser(gga)
P003_WA08_00081	CDS	312				hypothetical protein
P003_WA08_00082	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WA08_00083	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WA08_00084	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WA08_00085	CDS	330	rps14			ribosomal protein S14
P003_WA08_00086	tRNA	74				tRNA-Met(cat)
P003_WA08_00087	tRNA	72				tRNA-Gly(gcc)
P003_WA08_00088	CDS	189	psbZ			photosystem II protein Z
P003_WA08_00089	tRNA	83				tRNA-Ser(tga)
P003_WA08_00090	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WA08_00091	CDS	1062	psbD			photosystem II protein D2
P003_WA08_00092	CDS	270				hypothetical protein
P003_WA08_00093	tRNA	72				tRNA-Arg(tct)
P003_WA08_00094	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P003_WA08_00095	CDS	375	atpF_1			ATP synthase CF0 subunit I
P003_WA08_00096	CDS	171	atpF_2			ATP synthase CF0 subunit I
P003_WA08_00097	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WA08_00098	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WA08_00099	CDS	711	rps2			ribosomal protein S2
P003_WA08_00100	CDS	4131	rpoC2			RNA polymerase beta'' subunit
P003_WA08_00101	CDS	1497	rpoC1_1			RNA polymerase beta' subunit
P003_WA08_00102	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WA08_00103	CDS	3183	rpoB			RNA polymerase beta subunit
P003_WA08_00104	tRNA	72				tRNA-Glu(ttc)
P003_WA08_00105	tRNA	87				tRNA-Tyr(gta)
P003_WA08_00106	tRNA	77				tRNA-Asp(gtc)
P003_WA08_00107	CDS	153				hypothetical protein
P003_WA08_00108	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WA08_00109	tRNA	72				tRNA-Cys(gca)
P003_WA08_00110	tRNA	88				tRNA-Ser(gct)
P003_WA08_00111	CDS	111	psbI			Photosystem II reaction center protein I
P003_WA08_00112	CDS	189	psbK			photosystem II protein K
P003_WA08_00113	tRNA	72				tRNA-Gln(ttg)
