locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC10_00059	CDS	6264				hypothetical protein
P002_WC10_00060	CDS	246				hypothetical protein
P002_WC10_00061	tRNA	83				tRNA-Leu(caa)
P002_WC10_00062	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WC10_00063	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P002_WC10_00064	CDS	468	rps7			ribosomal protein S7
P002_WC10_00065	tRNA	72				tRNA-Val(gac)
P002_WC10_00066	rRNA	1487				16S ribosomal RNA
P002_WC10_00067	CDS	297				hypothetical protein
P002_WC10_00068	CDS	219				hypothetical protein
P002_WC10_00069	CDS	105				hypothetical protein
P002_WC10_00070	rRNA	3012				23S ribosomal RNA
P002_WC10_00071	tRNA	75				tRNA-Arg(acg)
P002_WC10_00072	tRNA	74				tRNA-Asn(gtt)
P002_WC10_00073	CDS	5628				hypothetical protein
P002_WC10_00074	CDS	234	atpF_2			ATP synthase CF0 subunit I
P002_WC10_00075	tRNA	75				tRNA-His(gtg)
P002_WC10_00076	CDS	1062	psbA			photosystem II protein D1
P002_WC10_00077	CDS	1533	matK			maturase K
P002_WC10_00078	CDS	198	rps16			ribosomal protein S16
P002_WC10_00079	tRNA	72				tRNA-Gln(ttg)
P002_WC10_00080	CDS	195	psbK			photosystem II protein K
P002_WC10_00081	tRNA	88				tRNA-Ser(gct)
P002_WC10_00082	tRNA	72				tRNA-Arg(tct)
P002_WC10_00083	CDS	99				hypothetical protein
P002_WC10_00084	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WC10_00085	CDS	405	atpE			ATP synthase CF1 epsilon subunit
P002_WC10_00086	tRNA	73				tRNA-Met(cat)
P002_WC10_00087	CDS	213				hypothetical protein
P002_WC10_00088	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WC10_00089	CDS	762	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WC10_00090	CDS	558	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WC10_00091	tRNA	74				tRNA-Phe(gaa)
P002_WC10_00092	tRNA	75				tRNA-Thr(tgt)
P002_WC10_00093	CDS	597	rps4			ribosomal protein S4
P002_WC10_00094	tRNA	87				tRNA-Ser(gga)
P002_WC10_00095	CDS	150				hypothetical protein
P002_WC10_00096	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WC10_00097	CDS	177				hypothetical protein
P002_WC10_00098	CDS	279				hypothetical protein
P002_WC10_00099	CDS	2298	psaA			photosystem I P700 apoprotein A1
P002_WC10_00100	CDS	264	rps15			ribosomal protein S15
P002_WC10_00101	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WC10_00102	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WC10_00103	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WC10_00104	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WC10_00105	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WC10_00106	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WC10_00107	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WC10_00108	CDS	966	ccsA			cytochrome c heme attachment protein
P002_WC10_00109	tRNA	81				tRNA-Leu(tag)
P002_WC10_00110	CDS	336				hypothetical protein
P002_WC10_00111	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WC10_00112	CDS	1671	psaB			photosystem I P700 apoprotein A2
P002_WC10_00113	tRNA	76				tRNA-Met(cat)
P002_WC10_00114	tRNA	72				tRNA-Gly(gcc)
P002_WC10_00115	tRNA	88				tRNA-Ser(tga)
