locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE11_00090	tRNA	74				tRNA-Trp(cca)
P001_WE11_00091	tRNA	76				tRNA-Pro(tgg)
P001_WE11_00092	CDS	129	psaJ			photosystem I subunit IX
P001_WE11_00093	CDS	513				hypothetical protein
P001_WE11_00094	CDS	360	rpl20			ribosomal protein L20
P001_WE11_00095	CDS	174				hypothetical protein
P001_WE11_00096	CDS	645	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE11_00097	CDS	351				hypothetical protein
P001_WE11_00098	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WE11_00099	CDS	117	psbT			photosystem II protein T
P001_WE11_00100	CDS	357	psbH			Photosystem II reaction center protein H
P001_WE11_00101	CDS	177				hypothetical protein
P001_WE11_00102	CDS	699	petB			cytochrome b6
P001_WE11_00103	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WE11_00104	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WE11_00105	CDS	432	rps11			ribosomal protein S11
P001_WE11_00106	CDS	186				hypothetical protein
P001_WE11_00107	CDS	342	infA			Translation initiation factor IF-1
P001_WE11_00108	CDS	411	rps8			ribosomal protein S8
P001_WE11_00109	CDS	372	rpl14			ribosomal protein L14
P001_WE11_00110	CDS	363	rpl16			ribosomal protein L16
P001_WE11_00111	CDS	102				hypothetical protein
P001_WE11_00112	CDS	720	rps3			ribosomal protein S3
P001_WE11_00113	CDS	444				hypothetical protein
P001_WE11_00114	tRNA	77				tRNA-Asp(gtc)
P001_WE11_00115	tRNA	87				tRNA-Tyr(gta)
P001_WE11_00116	CDS	1152	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P001_WE11_00117	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WE11_00118	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WE11_00119	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WE11_00120	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WE11_00121	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WE11_00122	CDS	246	psaC			photosystem I subunit VII
P001_WE11_00123	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WE11_00124	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WE11_00125	tRNA	80				tRNA-Leu(tag)
P001_WE11_00126	CDS	192	rpl32			ribosomal protein L32
P001_WE11_00127	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WE11_00128	CDS	171	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P001_WE11_00129	CDS	411				hypothetical protein
P001_WE11_00130	CDS	762				hypothetical protein
P001_WE11_00131	CDS	498				hypothetical protein
P001_WE11_00132	tRNA	83				tRNA-Leu(caa)
P001_WE11_00133	CDS	195				hypothetical protein
