locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF10_00055	CDS	318	rps18			ribosomal protein S18
P001_WF10_00056	CDS	201	rpl33			ribosomal protein L33
P001_WF10_00057	CDS	135	psaJ			photosystem I subunit IX
P001_WF10_00058	tRNA	74				tRNA-Pro(tgg)
P001_WF10_00059	tRNA	74				tRNA-Trp(cca)
P001_WF10_00060	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WF10_00061	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WF10_00062	CDS	249				hypothetical protein
P001_WF10_00063	CDS	963	petA			cytochrome f
P001_WF10_00064	CDS	510	cemA			envelope membrane protein
P001_WF10_00065	CDS	594	ycf4			photosystem I assembly protein Ycf4
P001_WF10_00066	CDS	105	psaI			photosystem I subunit VIII
P001_WF10_00067	CDS	1563	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WF10_00068	tRNA	72				tRNA-Gln(ttg)
P001_WF10_00069	CDS	186	psbK			photosystem II protein K
P001_WF10_00070	tRNA	87				tRNA-Ser(gct)
P001_WF10_00071	tRNA	72				tRNA-Arg(tct)
P001_WF10_00072	CDS	1533	atpA			ATP synthase CF1 alpha subunit
P001_WF10_00073	CDS	375	atpF			ATP synthase CF0 subunit I
P001_WF10_00074	CDS	288				hypothetical protein
P001_WF10_00075	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WF10_00076	CDS	798	atpI			ATP synthase CF0 subunit IV
P001_WF10_00077	CDS	711	rps2			ribosomal protein S2
P001_WF10_00078	CDS	4077	rpoC2			RNA polymerase beta'' subunit
P001_WF10_00079	CDS	1368	rpoC1_1			RNA polymerase beta' subunit
P001_WF10_00080	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P001_WF10_00081	CDS	3261	rpoB			RNA polymerase beta subunit
P001_WF10_00082	tRNA	71				tRNA-Cys(gca)
P001_WF10_00083	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WF10_00084	tRNA	76				tRNA-Asp(gtc)
P001_WF10_00085	tRNA	85				tRNA-Tyr(gta)
P001_WF10_00086	tRNA	75				tRNA-Glu(ttc)
P001_WF10_00087	tRNA	74				tRNA-Thr(ggt)
P001_WF10_00088	CDS	195				hypothetical protein
P001_WF10_00089	CDS	1062	psbD			photosystem II protein D2
P001_WF10_00090	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WF10_00091	tRNA	89				tRNA-Ser(tga)
P001_WF10_00092	CDS	243				hypothetical protein
P001_WF10_00093	tRNA	72				tRNA-Gly(gcc)
P001_WF10_00094	tRNA	75				tRNA-Met(cat)
P001_WF10_00095	CDS	258	rps14			ribosomal protein S14
P001_WF10_00096	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WF10_00097	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WF10_00098	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WF10_00099	tRNA	89				tRNA-Ser(gga)
P001_WF10_00100	CDS	606	rps4			ribosomal protein S4
P001_WF10_00101	tRNA	75				tRNA-Thr(tgt)
P001_WF10_00102	CDS	231				hypothetical protein
P001_WF10_00103	CDS	234				hypothetical protein
P001_WF10_00104	tRNA	74				tRNA-Phe(gaa)
P001_WF10_00105	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WF10_00106	CDS	693	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WF10_00107	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WF10_00108	tRNA	73				tRNA-Met(cat)
P001_WF10_00109	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WF10_00110	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WF10_00111	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF10_00112	CDS	1506	matK			maturase K
P001_WF10_00113	CDS	1062	psbA			photosystem II protein D1
P001_WF10_00114	tRNA	75				tRNA-His(gtg)
