locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB03_00055	CDS	1440	rbcL_1			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WB03_00056	tRNA	72				tRNA-Val(gac)
P001_WB03_00057	CDS	162				hypothetical protein
P001_WB03_00058	CDS	111				hypothetical protein
P001_WB03_00059	CDS	282				hypothetical protein
P001_WB03_00060	CDS	390				hypothetical protein
P001_WB03_00061	CDS	93	rbcL_2			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WB03_00062	CDS	171				hypothetical protein
P001_WB03_00063	CDS	2205	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WB03_00064	CDS	246				hypothetical protein
P001_WB03_00065	tRNA	81				tRNA-Leu(tag)
P001_WB03_00066	CDS	951	ccsA			cytochrome c heme attachment protein
P001_WB03_00067	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WB03_00068	CDS	246	psaC			photosystem I subunit VII
P001_WB03_00069	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WB03_00070	tRNA	75				tRNA-Met(cat)
P001_WB03_00071	CDS	273				hypothetical protein
P001_WB03_00072	CDS	441				hypothetical protein
P001_WB03_00073	CDS	171				hypothetical protein
P001_WB03_00074	CDS	408				hypothetical protein
P001_WB03_00075	CDS	348				hypothetical protein
P001_WB03_00076	CDS	264				hypothetical protein
P001_WB03_00077	CDS	528	rps7			ribosomal protein S7
P001_WB03_00078	CDS	930	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P001_WB03_00079	CDS	294				hypothetical protein
P001_WB03_00080	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WB03_00081	tRNA	83				tRNA-Leu(caa)
P001_WB03_00082	CDS	411				hypothetical protein
P001_WB03_00083	CDS	1062	psbA			photosystem II protein D1
P001_WB03_00084	CDS	1560	matK			maturase K
P001_WB03_00085	CDS	216				hypothetical protein
P001_WB03_00086	CDS	192				hypothetical protein
P001_WB03_00087	CDS	255				hypothetical protein
P001_WB03_00088	CDS	306	rps14			ribosomal protein S14
P001_WB03_00089	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WB03_00090	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WB03_00091	CDS	354				hypothetical protein
P001_WB03_00092	rRNA	1433				16S ribosomal RNA
P001_WB03_00093	CDS	240				hypothetical protein
P001_WB03_00094	CDS	240				hypothetical protein
P001_WB03_00095	rRNA	3020				23S ribosomal RNA
P001_WB03_00096	tRNA	75				tRNA-Arg(acg)
P001_WB03_00097	CDS	240	atpB_2			ATP synthase subunit a
P001_WB03_00098	CDS	117	psaJ			photosystem I subunit IX
P001_WB03_00099	CDS	1062				hypothetical protein
P001_WB03_00100	CDS	159				hypothetical protein
P001_WB03_00101	CDS	738	rps2			ribosomal protein S2
P001_WB03_00102	CDS	4986	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WB03_00103	CDS	1491	rpoC1_1			RNA polymerase beta' subunit
P001_WB03_00104	CDS	447	rpoC1_2			RNA polymerase beta' subunit
P001_WB03_00105	CDS	3216	rpoB			RNA polymerase beta subunit
P001_WB03_00106	tRNA	71				tRNA-Cys(gca)
P001_WB03_00107	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WB03_00108	CDS	105	psbM			photosystem II protein M
P001_WB03_00109	tRNA	76				tRNA-Asp(gtc)
P001_WB03_00110	tRNA	84				tRNA-Tyr(gta)
P001_WB03_00111	tRNA	72				tRNA-Glu(ttc)
P001_WB03_00112	CDS	207				hypothetical protein
P001_WB03_00113	CDS	1062	psbD			photosystem II protein D2
P001_WB03_00114	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WB03_00115	tRNA	88				tRNA-Ser(tga)
P001_WB03_00116	CDS	189	psbZ			photosystem II protein Z
P001_WB03_00117	tRNA	72				tRNA-Gly(gcc)
P001_WB03_00118	tRNA	75				tRNA-Met(cat)
P001_WB03_00119	tRNA	72				tRNA-Val(gac)
P001_WB03_00120	CDS	126				hypothetical protein
P001_WB03_00121	CDS	207	rpl33			ribosomal protein L33
P001_WB03_00122	CDS	219				hypothetical protein
P001_WB03_00123	CDS	627				hypothetical protein
P001_WB03_00124	CDS	384	rpl20			ribosomal protein L20
P001_WB03_00125	CDS	243				hypothetical protein
P001_WB03_00126	CDS	666	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WB03_00127	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WB03_00128	CDS	135	ycf3_2			hypothetical chloroplast RF34
P001_WB03_00129	tRNA	87				tRNA-Ser(gga)
P001_WB03_00130	CDS	249				hypothetical protein
P001_WB03_00131	CDS	432	infA			Translation initiation factor IF-1
P001_WB03_00132	CDS	171				hypothetical protein
P001_WB03_00133	CDS	408	rps8			ribosomal protein S8
P001_WB03_00134	CDS	369	rpl14			ribosomal protein L14
P001_WB03_00135	CDS	468	rpl16			ribosomal protein L16
P001_WB03_00136	CDS	789	rps3			ribosomal protein S3
P001_WB03_00137	CDS	420	rpl22			ribosomal protein L22
P001_WB03_00138	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WB03_00139	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WB03_00140	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WB03_00141	CDS	594	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WB03_00142	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WB03_00143	CDS	264	rps15			ribosomal protein S15
P001_WB03_00144	CDS	183				hypothetical protein
P001_WB03_00145	CDS	570				hypothetical protein
P001_WB03_00146	CDS	300				hypothetical protein
P001_WB03_00147	CDS	495				hypothetical protein
P001_WB03_00148	CDS	600				hypothetical protein
P001_WB03_00149	CDS	828	rpoA_2			RNA polymerase alpha subunit
P001_WB03_00150	tRNA	75				tRNA-His(gtg)
P001_WB03_00151	rRNA	1282				23S ribosomal RNA (partial)
P001_WB03_00152	CDS	195				hypothetical protein
P001_WB03_00153	rRNA	1606				23S ribosomal RNA (partial)
P001_WB03_00154	CDS	237				hypothetical protein
P001_WB03_00155	CDS	819	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
