locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB02_00051	CDS	222				hypothetical protein
P003_WB02_00052	CDS	303				hypothetical protein
P003_WB02_00053	rRNA	1487				16S ribosomal RNA
P003_WB02_00054	tRNA	72				tRNA-Val(gac)
P003_WB02_00055	CDS	417				hypothetical protein
P003_WB02_00056	CDS	486	rps7			ribosomal protein S7
P003_WB02_00057	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WB02_00058	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WB02_00059	tRNA	83				tRNA-Leu(caa)
P003_WB02_00060	CDS	6843				hypothetical protein
P003_WB02_00061	tRNA	75				tRNA-Met(cat)
P003_WB02_00062	CDS	282	rpl23			ribosomal protein L23
P003_WB02_00063	CDS	402	rpl2_1			ribosomal protein L2
P003_WB02_00064	CDS	117				hypothetical protein
P003_WB02_00065	CDS	429	rpl2_2			ribosomal protein L2
P003_WB02_00066	tRNA	75				tRNA-His(gtg)
P003_WB02_00067	CDS	1062	psbA			photosystem II protein D1
P003_WB02_00068	CDS	1518	matK			maturase K
P003_WB02_00069	CDS	267				hypothetical protein
P003_WB02_00070	tRNA	72				tRNA-Gln(ttg)
P003_WB02_00071	CDS	186	psbK			photosystem II protein K
P003_WB02_00072	CDS	159				hypothetical protein
P003_WB02_00073	tRNA	88				tRNA-Ser(gct)
P003_WB02_00074	tRNA	72				tRNA-Arg(tct)
P003_WB02_00075	CDS	1518	atpA			ATP synthase CF1 alpha subunit
P003_WB02_00076	CDS	477	atpF			ATP synthase CF0 subunit I
P003_WB02_00077	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WB02_00078	CDS	129				hypothetical protein
P003_WB02_00079	CDS	735	atpI			ATP synthase CF0 subunit IV
P003_WB02_00080	CDS	711	rps2			ribosomal protein S2
P003_WB02_00081	CDS	1539	rpoC2_1			RNA polymerase beta'' subunit
P003_WB02_00082	CDS	2571	rpoC2_2			RNA polymerase beta'' subunit
P003_WB02_00083	CDS	1680	rpoC1_1			RNA polymerase beta' subunit
P003_WB02_00084	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WB02_00085	CDS	1584	rpoB			RNA polymerase beta subunit
P003_WB02_00086	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB02_00087	tRNA	80				tRNA-Leu(tag)
P003_WB02_00088	CDS	363	ccsA_1			cytochrome c heme attachment protein
P003_WB02_00089	CDS	549	ccsA_2			cytochrome c heme attachment protein
P003_WB02_00090	CDS	1332	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WB02_00091	CDS	189				hypothetical protein
P003_WB02_00092	CDS	246	psaC			photosystem I subunit VII
P003_WB02_00093	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB02_00094	CDS	561	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WB02_00095	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WB02_00096	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WB02_00097	CDS	576	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WB02_00098	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WB02_00099	CDS	255	rps15			ribosomal protein S15
P003_WB02_00100	CDS	3729				hypothetical protein
P003_WB02_00101	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WB02_00102	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WB02_00103	CDS	303	rps14			ribosomal protein S14
P003_WB02_00104	tRNA	75				tRNA-Met(cat)
P003_WB02_00105	tRNA	72				tRNA-Gly(gcc)
P003_WB02_00106	CDS	189	psbZ			photosystem II protein Z
P003_WB02_00107	tRNA	93				tRNA-Ser(tga)
P003_WB02_00108	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB02_00109	CDS	1062	psbD			photosystem II protein D2
P003_WB02_00110	tRNA	73				tRNA-Thr(ggt)
P003_WB02_00111	CDS	252				hypothetical protein
P003_WB02_00112	tRNA	73				tRNA-Glu(ttc)
P003_WB02_00113	tRNA	87				tRNA-Tyr(gta)
P003_WB02_00114	tRNA	77				tRNA-Asp(gtc)
P003_WB02_00115	tRNA	71				tRNA-Cys(gca)
