locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH02_00091	CDS	123				hypothetical protein
P003_WH02_00092	CDS	252				hypothetical protein
P003_WH02_00093	CDS	300				hypothetical protein
P003_WH02_00094	CDS	522				hypothetical protein
P003_WH02_00095	CDS	120				hypothetical protein
P003_WH02_00096	CDS	498	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WH02_00097	CDS	531	ndhG_1			NADH-plastoquinone oxidoreductase subunit 6
P003_WH02_00098	CDS	1062	psbD			photosystem II protein D2
P003_WH02_00099	CDS	105	psbM			photosystem II protein M
P003_WH02_00100	CDS	195				hypothetical protein
P003_WH02_00101	CDS	222				hypothetical protein
P003_WH02_00102	CDS	1005	matK_2			maturase K
P003_WH02_00103	CDS	474	rpl2_3			ribosomal protein L2
P003_WH02_00104	tRNA	75				tRNA-His(gtg)
P003_WH02_00105	CDS	723	rpoB_3	2.7.7.6		DNA-directed RNA polymerase subunit beta
P003_WH02_00106	CDS	537	rpoC2_2			RNA polymerase beta'' subunit
P003_WH02_00107	CDS	228				hypothetical protein
P003_WH02_00108	CDS	279	rps19			ribosomal protein S19
P003_WH02_00109	CDS	465	rpl22			ribosomal protein L22
P003_WH02_00110	CDS	663	rps3			ribosomal protein S3
P003_WH02_00111	CDS	180				hypothetical protein
P003_WH02_00112	CDS	225				hypothetical protein
P003_WH02_00113	CDS	360	rpl16			ribosomal protein L16
P003_WH02_00114	CDS	369	rpl14			ribosomal protein L14
P003_WH02_00115	CDS	405	rps8			ribosomal protein S8
P003_WH02_00116	CDS	234	infA			translational initiation factor 1
P003_WH02_00117	CDS	255				hypothetical protein
P003_WH02_00118	CDS	417	rps11_1			ribosomal protein S11
P003_WH02_00119	CDS	822	rpoA_1			RNA polymerase alpha subunit
P003_WH02_00120	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WH02_00121	CDS	489	petB			cytochrome b6
P003_WH02_00122	CDS	222	psbH_2			photosystem II phosphoprotein
P003_WH02_00123	CDS	186				hypothetical protein
P003_WH02_00124	CDS	1527	psbB_2			photosystem II CP47 chlorophyll apoprotein
P003_WH02_00125	CDS	390	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH02_00126	CDS	219				hypothetical protein
P003_WH02_00127	CDS	384	clpP_4	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH02_00128	CDS	387	rpl20			ribosomal protein L20
P003_WH02_00129	CDS	306	rps18			ribosomal protein S18
P003_WH02_00130	CDS	201	rpl33			ribosomal protein L33
P003_WH02_00131	CDS	135	psaJ			photosystem I subunit IX
P003_WH02_00132	tRNA	76				tRNA-Pro(tgg)
P003_WH02_00133	tRNA	74				tRNA-Trp(cca)
P003_WH02_00134	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WH02_00135	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WH02_00136	CDS	609	rps4_1			ribosomal protein S4
P003_WH02_00137	CDS	210				hypothetical protein
P003_WH02_00138	CDS	111	psaI_2			photosystem I subunit VIII
P003_WH02_00139	CDS	465	psbA_1			photosystem II protein D1
P003_WH02_00140	tRNA	75				tRNA-His(gtg)
P003_WH02_00141	CDS	123				hypothetical protein
P003_WH02_00142	CDS	363	ndhC_1			NADH-plastoquinone oxidoreductase subunit 3
P003_WH02_00143	CDS	741	ndhK_1			NADH-plastoquinone oxidoreductase subunit K
P003_WH02_00144	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WH02_00145	tRNA	74				tRNA-Phe(gaa)
P003_WH02_00146	CDS	153				hypothetical protein
P003_WH02_00147	tRNA	75				tRNA-Thr(tgt)
P003_WH02_00148	CDS	606	rps4_2			ribosomal protein S4
P003_WH02_00149	tRNA	87				tRNA-Ser(gga)
P003_WH02_00150	CDS	123				hypothetical protein
P003_WH02_00151	CDS	1062	psbA_2			photosystem II protein D1
P003_WH02_00152	CDS	1203	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WH02_00153	CDS	264	rps15_1			ribosomal protein S15
P003_WH02_00154	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WH02_00155	CDS	282				hypothetical protein
P003_WH02_00156	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WH02_00157	CDS	456	rps11_2			ribosomal protein S11
P003_WH02_00158	CDS	756	rpoA_2			RNA polymerase alpha subunit
P003_WH02_00159	tRNA	87				tRNA-Ser(gct)
P003_WH02_00160	CDS	159				hypothetical protein
P003_WH02_00161	CDS	153				hypothetical protein
P003_WH02_00162	CDS	96	psbB_3			photosystem II CP47 chlorophyll apoprotein
P003_WH02_00163	tRNA	75				tRNA-Met(cat)
P003_WH02_00164	CDS	237	accD_3	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WH02_00165	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WH02_00166	CDS	222				hypothetical protein
P003_WH02_00167	tRNA	80				tRNA-Leu(tag)
P003_WH02_00168	CDS	960	ccsA			cytochrome c heme attachment protein
P003_WH02_00169	CDS	120				hypothetical protein
P003_WH02_00170	CDS	1395	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WH02_00171	CDS	246	psaC			photosystem I subunit VII
P003_WH02_00172	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH02_00173	CDS	531	ndhG_2			NADH-plastoquinone oxidoreductase subunit 6
P003_WH02_00174	CDS	516	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WH02_00175	CDS	408	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WH02_00176	CDS	567	ndhA_3			NADH-plastoquinone oxidoreductase subunit 1
P003_WH02_00177	CDS	1212	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WH02_00178	CDS	273	rps15_2			ribosomal protein S15
P003_WH02_00179	CDS	4437				hypothetical protein
P003_WH02_00180	CDS	174				hypothetical protein
P003_WH02_00181	CDS	729	ndhK_2			NADH-plastoquinone oxidoreductase subunit K
P003_WH02_00182	CDS	363	ndhC_2			NADH-plastoquinone oxidoreductase subunit 3
P003_WH02_00183	CDS	138				hypothetical protein
