locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC02_00056	CDS	288	rpl23			ribosomal protein L23
P003_WC02_00057	CDS	804	rpl2			ribosomal protein L2
P003_WC02_00058	CDS	279	rps19			ribosomal protein S19
P003_WC02_00059	CDS	240				hypothetical protein
P003_WC02_00060	CDS	186				hypothetical protein
P003_WC02_00061	CDS	231	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC02_00062	CDS	225				hypothetical protein
P003_WC02_00063	CDS	90				hypothetical protein
P003_WC02_00064	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WC02_00065	CDS	489	petB			cytochrome b6
P003_WC02_00066	CDS	240	psbH			photosystem II phosphoprotein
P003_WC02_00067	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WC02_00068	CDS	219				hypothetical protein
P003_WC02_00069	CDS	141	rps18_1			ribosomal protein S18
P003_WC02_00070	CDS	714	rps3_1			ribosomal protein S3
P003_WC02_00071	tRNA	75				tRNA-Glu(ttc)
P003_WC02_00072	tRNA	86				tRNA-Tyr(gta)
P003_WC02_00073	tRNA	77				tRNA-Asp(gtc)
P003_WC02_00074	CDS	216				hypothetical protein
P003_WC02_00075	CDS	156	psbM			Photosystem II reaction center protein M
P003_WC02_00076	tRNA	71				tRNA-Cys(gca)
P003_WC02_00077	CDS	297				hypothetical protein
P003_WC02_00078	CDS	180				hypothetical protein
P003_WC02_00079	CDS	240	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P003_WC02_00080	CDS	384				hypothetical protein
P003_WC02_00081	CDS	342	rpl20			ribosomal protein L20
P003_WC02_00082	CDS	339	rps18_2			ribosomal protein S18
P003_WC02_00083	CDS	366				hypothetical protein
P003_WC02_00084	CDS	141	psaJ			photosystem I subunit IX
P003_WC02_00085	CDS	159				hypothetical protein
P003_WC02_00086	tRNA	76				tRNA-Pro(tgg)
P003_WC02_00087	tRNA	74				tRNA-Trp(cca)
P003_WC02_00088	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WC02_00089	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WC02_00090	CDS	123	psbJ			photosystem II protein J
P003_WC02_00091	CDS	249	atpB_2			ATP synthase CF1 beta subunit
P003_WC02_00092	CDS	744				hypothetical protein
P003_WC02_00093	CDS	132				hypothetical protein
P003_WC02_00094	CDS	225	rps3_2			ribosomal protein S3
P003_WC02_00095	CDS	201				hypothetical protein
P003_WC02_00096	CDS	3222	rpoB			RNA polymerase beta subunit
P003_WC02_00097	CDS	378				hypothetical protein
P003_WC02_00098	CDS	2058	rpoC1			RNA polymerase beta' subunit
P003_WC02_00099	CDS	4113	rpoC2			RNA polymerase beta'' subunit
P003_WC02_00100	CDS	708	rps2			ribosomal protein S2
P003_WC02_00101	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WC02_00102	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WC02_00103	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WC02_00104	CDS	288	atpF_2			ATP synthase CF0 subunit I
P003_WC02_00105	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WC02_00106	tRNA	72				tRNA-Arg(tct)
P003_WC02_00107	tRNA	90				tRNA-Ser(gct)
P003_WC02_00108	CDS	111	psbI			photosystem II protein I
P003_WC02_00109	CDS	186	psbK			photosystem II protein K
P003_WC02_00110	tRNA	72				tRNA-Gln(ttg)
P003_WC02_00111	CDS	243				hypothetical protein
P003_WC02_00112	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WC02_00113	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WC02_00114	CDS	303	rps14			ribosomal protein S14
P003_WC02_00115	tRNA	76				tRNA-Met(cat)
P003_WC02_00116	tRNA	74				tRNA-Gly(gcc)
P003_WC02_00117	CDS	297	psbZ			Photosystem II reaction center protein Z
P003_WC02_00118	tRNA	93				tRNA-Ser(tga)
P003_WC02_00119	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WC02_00120	CDS	1062	psbD			photosystem II protein D2
P003_WC02_00121	CDS	267				hypothetical protein
P003_WC02_00122	tRNA	74				tRNA-Thr(ggt)
P003_WC02_00123	CDS	489	atpB_3	7.1.2.2		ATP synthase subunit beta
P003_WC02_00124	CDS	180				hypothetical protein
P003_WC02_00125	CDS	474				hypothetical protein
P003_WC02_00126	CDS	174				hypothetical protein
P003_WC02_00127	CDS	402				hypothetical protein
P003_WC02_00128	CDS	201				hypothetical protein
P003_WC02_00129	CDS	1521	matK			maturase K
P003_WC02_00130	CDS	111				hypothetical protein
P003_WC02_00131	CDS	1062	psbA			photosystem II protein D1
P003_WC02_00132	tRNA	74				tRNA-His(gtg)
P003_WC02_00133	CDS	825	rpoA_2			RNA polymerase alpha subunit
P003_WC02_00134	CDS	417	rps11			ribosomal protein S11
P003_WC02_00135	CDS	246	infA			translational initiation factor 1
P003_WC02_00136	CDS	399	rps8			ribosomal protein S8
P003_WC02_00137	CDS	486	rpl14			ribosomal protein L14
P003_WC02_00138	CDS	360	rpl16			ribosomal protein L16
P003_WC02_00139	CDS	192				hypothetical protein
P003_WC02_00140	CDS	240				hypothetical protein
P003_WC02_00141	CDS	261				hypothetical protein
P003_WC02_00142	CDS	192				hypothetical protein
P003_WC02_00143	tRNA	73				tRNA-Met(cat)
P003_WC02_00144	CDS	171				hypothetical protein
P003_WC02_00145	CDS	150				hypothetical protein
P003_WC02_00146	tRNA	76				tRNA-Val(gac)
