locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA02_00068	CDS	189				hypothetical protein
P001_WA02_00069	CDS	489	petB			cytochrome b6
P001_WA02_00070	CDS	513	petD			cytochrome b6/f complex subunit IV
P001_WA02_00071	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WA02_00072	CDS	417	rps11			ribosomal protein S11
P001_WA02_00073	CDS	192				hypothetical protein
P001_WA02_00074	CDS	234	infA			translational initiation factor 1
P001_WA02_00075	CDS	405	rps8			ribosomal protein S8
P001_WA02_00076	CDS	369	rpl14			ribosomal protein L14
P001_WA02_00077	CDS	360	rpl16			ribosomal protein L16
P001_WA02_00078	CDS	663	rps3			ribosomal protein S3
P001_WA02_00079	CDS	471	rpl22			ribosomal protein L22
P001_WA02_00080	CDS	279	rps19			ribosomal protein S19
P001_WA02_00081	tRNA	80				tRNA-Leu(tag)
P001_WA02_00082	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WA02_00083	CDS	273	ndhD	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
P001_WA02_00084	CDS	246	psaC			photosystem I subunit VII
P001_WA02_00085	CDS	150	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WA02_00086	CDS	273	rps15			ribosomal protein S15
P001_WA02_00087	CDS	4923				hypothetical protein
P001_WA02_00088	CDS	1770	rpoC1_1			RNA polymerase beta' subunit
P001_WA02_00089	CDS	249				hypothetical protein
P001_WA02_00090	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P001_WA02_00091	CDS	2064	rpoB			RNA polymerase beta subunit
P001_WA02_00092	tRNA	74				tRNA-Asn(gtt)
P001_WA02_00093	CDS	204				hypothetical protein
P001_WA02_00094	tRNA	75				tRNA-Arg(acg)
P001_WA02_00095	rRNA	3013				23S ribosomal RNA
P001_WA02_00096	CDS	177				hypothetical protein
P001_WA02_00097	CDS	216				hypothetical protein
P001_WA02_00098	rRNA	1487				16S ribosomal RNA
P001_WA02_00099	tRNA	72				tRNA-Val(gac)
P001_WA02_00100	CDS	282				hypothetical protein
P001_WA02_00101	CDS	120				hypothetical protein
P001_WA02_00102	CDS	522	rps7			ribosomal protein S7
P001_WA02_00103	CDS	549	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WA02_00104	CDS	372	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P001_WA02_00105	CDS	252	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P001_WA02_00106	CDS	453	ndhB_4			NADH-plastoquinone oxidoreductase subunit 2
P001_WA02_00107	tRNA	83				tRNA-Leu(caa)
P001_WA02_00108	CDS	6813				hypothetical protein
P001_WA02_00109	tRNA	75				tRNA-Met(cat)
P001_WA02_00110	CDS	282	rpl23			ribosomal protein L23
P001_WA02_00111	CDS	402	rpl2_1			ribosomal protein L2
P001_WA02_00112	CDS	117				hypothetical protein
P001_WA02_00113	CDS	498	rpl2_2			ribosomal protein L2
