locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB02_00094	CDS	1497	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WB02_00095	CDS	1485	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WB02_00096	CDS	111	psaI			photosystem I subunit VIII
P002_WB02_00097	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WB02_00098	CDS	681	cemA			envelope membrane protein
P002_WB02_00099	CDS	963	petA			cytochrome f
P002_WB02_00100	CDS	123	psbJ			photosystem II protein J
P002_WB02_00101	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WB02_00102	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WB02_00103	tRNA	74				tRNA-Trp(cca)
P002_WB02_00104	tRNA	76				tRNA-Pro(tgg)
P002_WB02_00105	CDS	135	psaJ			photosystem I subunit IX
P002_WB02_00106	CDS	201	rpl33			ribosomal protein L33
P002_WB02_00107	CDS	306	rps18			ribosomal protein S18
P002_WB02_00108	CDS	354	rpl20			ribosomal protein L20
P002_WB02_00109	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WB02_00110	CDS	165				hypothetical protein
P002_WB02_00111	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB02_00112	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WB02_00113	CDS	234	psbH			photosystem II phosphoprotein
P002_WB02_00114	CDS	489	petB			cytochrome b6
P002_WB02_00115	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WB02_00116	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WB02_00117	CDS	417	rps11			ribosomal protein S11
P002_WB02_00118	CDS	228				hypothetical protein
P002_WB02_00119	CDS	405	rps8			ribosomal protein S8
P002_WB02_00120	CDS	369	rpl14			ribosomal protein L14
P002_WB02_00121	CDS	360	rpl16			ribosomal protein L16
P002_WB02_00122	CDS	657	rps3			ribosomal protein S3
P002_WB02_00123	CDS	438	rpl22			ribosomal protein L22
P002_WB02_00124	CDS	279	rps19			ribosomal protein S19
P002_WB02_00125	rRNA	1244				23S ribosomal RNA (partial)
