locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_A01_00071	tRNA	72				tRNA-Gly(gcc)
P001_A01_00072	CDS	168				hypothetical protein
P001_A01_00073	CDS	213	psbZ			Photosystem II reaction center protein Z
P001_A01_00074	tRNA	88				tRNA-Ser(tga)
P001_A01_00075	CDS	1422	psbC			Photosystem II CP43 reaction center protein
P001_A01_00076	CDS	1062	psbD1	1.10.3.9		Photosystem II D2 protein
P001_A01_00077	CDS	285				hypothetical protein
P001_A01_00078	tRNA	89				tRNA-Ser(gct)
P001_A01_00079	CDS	357	psbK			Photosystem II reaction center protein K
P001_A01_00080	tRNA	72				tRNA-Gln(ttg)
P001_A01_00081	CDS	240				hypothetical protein
P001_A01_00082	CDS	255				hypothetical protein
P001_A01_00083	CDS	189				hypothetical protein
P001_A01_00084	CDS	1536				hypothetical protein
P001_A01_00085	CDS	1062	psbA3	1.10.3.9		Photosystem II protein D1 3
P001_A01_00086	CDS	90				hypothetical protein
P001_A01_00087	rRNA	1480				23S ribosomal RNA (partial)
P001_A01_00088	CDS	216	rpsS		COG0185	30S ribosomal protein S19
P001_A01_00089	tRNA	75				tRNA-His(gtg)
P001_A01_00090	CDS	498	rplB_1			50S ribosomal protein L2
P001_A01_00091	CDS	339	rplB_2		COG0090	50S ribosomal protein L2
P001_A01_00092	CDS	282	rplW			50S ribosomal protein L23
P001_A01_00093	CDS	132				hypothetical protein
P001_A01_00094	tRNA	75				tRNA-Met(cat)
P001_A01_00095	CDS	849				hypothetical protein
P001_A01_00096	CDS	387				hypothetical protein
P001_A01_00097	CDS	300				hypothetical protein
P001_A01_00098	CDS	156				hypothetical protein
P001_A01_00099	tRNA	83				tRNA-Leu(caa)
P001_A01_00100	CDS	615	ndhB_2	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
P001_A01_00101	CDS	120				hypothetical protein
P001_A01_00102	CDS	849	ndhB_3	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
P001_A01_00103	CDS	471	rpsG		COG0049	30S ribosomal protein S7
P001_A01_00104	CDS	147				hypothetical protein
P001_A01_00105	CDS	213				hypothetical protein
P001_A01_00106	CDS	537				hypothetical protein
P001_A01_00107	tRNA	72				tRNA-Val(gac)
P001_A01_00108	rRNA	1487				16S ribosomal RNA
P001_A01_00109	CDS	225				hypothetical protein
P001_A01_00110	CDS	279				hypothetical protein
P001_A01_00111	CDS	234				hypothetical protein
P001_A01_00112	rRNA	3076				23S ribosomal RNA
P001_A01_00113	tRNA	75				tRNA-Arg(acg)
P001_A01_00114	tRNA	74				tRNA-Asn(gtt)
P001_A01_00115	CDS	168				hypothetical protein
P001_A01_00116	CDS	273	rpsO		COG0184	30S ribosomal protein S15
P001_A01_00117	rRNA	444				16S ribosomal RNA (partial)
P001_A01_00118	rRNA	1188				16S ribosomal RNA (partial)
P001_A01_00119	CDS	153	psbF			Cytochrome b559 subunit beta
P001_A01_00120	CDS	144	psbJ			Photosystem II reaction center protein J
P001_A01_00121	CDS	129				hypothetical protein
P001_A01_00122	CDS	963	petA			Cytochrome f
P001_A01_00123	CDS	693	cemA			envelope membrane protein, chloroplastic
P001_A01_00124	CDS	558	ycf4			Photosystem I assembly protein Ycf4
P001_A01_00125	CDS	111	psaI			Photosystem I reaction center subunit VIII
P001_A01_00126	CDS	1434	cbbL	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase large chain
P001_A01_00127	CDS	147				hypothetical protein
P001_A01_00128	CDS	1497	atpD	7.1.2.2		ATP synthase subunit beta
P001_A01_00129	CDS	414	atpC			ATP synthase epsilon chain
P001_A01_00130	tRNA	75				tRNA-Met(cat)
P001_A01_00131	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
P001_A01_00132	CDS	762	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
P001_A01_00133	CDS	555	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
P001_A01_00134	tRNA	73				tRNA-Phe(gaa)
P001_A01_00135	tRNA	75				tRNA-Thr(tgt)
P001_A01_00136	CDS	606	rpsD			30S ribosomal protein S4
P001_A01_00137	tRNA	87				tRNA-Ser(gga)
P001_A01_00138	CDS	111				hypothetical protein
P001_A01_00139	CDS	249	ycf3			Photosystem I assembly protein Ycf3
P001_A01_00140	CDS	2253	psaA	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A1
