locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH04_00040	CDS	195	psbK			photosystem II protein K
P002_WH04_00041	CDS	234	psbI			Photosystem II reaction center protein I
P002_WH04_00042	tRNA	88				tRNA-Ser(gct)
P002_WH04_00043	CDS	294				hypothetical protein
P002_WH04_00044	CDS	102				hypothetical protein
P002_WH04_00045	tRNA	72				tRNA-Arg(tct)
P002_WH04_00046	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WH04_00047	CDS	480	atpF_1			ATP synthase CF0 subunit I
P002_WH04_00048	CDS	198				hypothetical protein
P002_WH04_00049	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WH04_00050	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH04_00051	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WH04_00052	CDS	711	rps2			ribosomal protein S2
P002_WH04_00053	CDS	4125	rpoC2			RNA polymerase beta'' subunit
P002_WH04_00054	CDS	1689	rpoC1_1			RNA polymerase beta' subunit
P002_WH04_00055	CDS	138				hypothetical protein
P002_WH04_00056	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P002_WH04_00057	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WH04_00058	CDS	198				hypothetical protein
P002_WH04_00059	tRNA	71				tRNA-Cys(gca)
P002_WH04_00060	CDS	123				hypothetical protein
P002_WH04_00061	tRNA	77				tRNA-Asp(gtc)
P002_WH04_00062	tRNA	87				tRNA-Tyr(gta)
P002_WH04_00063	tRNA	73				tRNA-Glu(ttc)
P002_WH04_00064	tRNA	74				tRNA-Thr(ggt)
P002_WH04_00065	CDS	1062	psbD			photosystem II protein D2
P002_WH04_00066	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH04_00067	tRNA	93				tRNA-Ser(tga)
P002_WH04_00068	CDS	189	psbZ			photosystem II protein Z
P002_WH04_00069	tRNA	72				tRNA-Gly(gcc)
P002_WH04_00070	tRNA	74				tRNA-Met(cat)
P002_WH04_00071	CDS	303	rps14			ribosomal protein S14
P002_WH04_00072	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH04_00073	CDS	279	rps19			ribosomal protein S19
P002_WH04_00074	CDS	492	rpl22			ribosomal protein L22
P002_WH04_00075	CDS	657	rps3			ribosomal protein S3
P002_WH04_00076	CDS	360	rpl16			ribosomal protein L16
P002_WH04_00077	CDS	369	rpl14			ribosomal protein L14
P002_WH04_00078	CDS	405	rps8			ribosomal protein S8
P002_WH04_00079	CDS	234	infA			translational initiation factor 1
P002_WH04_00080	CDS	123	rpl36			ribosomal protein L36
P002_WH04_00081	CDS	417	rps11			ribosomal protein S11
P002_WH04_00082	CDS	1077	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WH04_00083	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WH04_00084	CDS	507	petB			cytochrome b6
P002_WH04_00085	CDS	240	psbH			photosystem II phosphoprotein
P002_WH04_00086	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WH04_00087	CDS	222				hypothetical protein
P002_WH04_00088	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WH04_00089	CDS	267	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WH04_00090	CDS	387	rpl20			ribosomal protein L20
P002_WH04_00091	CDS	327	rps18			ribosomal protein S18
P002_WH04_00092	CDS	273	psaJ			Photosystem I reaction center subunit IX
P002_WH04_00093	tRNA	76				tRNA-Pro(tgg)
P002_WH04_00094	tRNA	74				tRNA-Trp(cca)
P002_WH04_00095	CDS	132				hypothetical protein
P002_WH04_00096	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WH04_00097	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WH04_00098	CDS	123	psbJ			photosystem II protein J
P002_WH04_00099	CDS	963	petA			cytochrome f
P002_WH04_00100	CDS	696	cemA			envelope membrane protein
P002_WH04_00101	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WH04_00102	CDS	276				hypothetical protein
P002_WH04_00103	CDS	1470	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WH04_00104	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WH04_00105	CDS	147				hypothetical protein
P002_WH04_00106	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WH04_00107	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WH04_00108	tRNA	73				tRNA-Met(cat)
P002_WH04_00109	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH04_00110	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH04_00111	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH04_00112	tRNA	74				tRNA-Phe(gaa)
P002_WH04_00113	CDS	246				hypothetical protein
P002_WH04_00114	tRNA	75				tRNA-Thr(tgt)
P002_WH04_00115	CDS	606	rps4			ribosomal protein S4
P002_WH04_00116	tRNA	87				tRNA-Ser(gga)
P002_WH04_00117	CDS	240				hypothetical protein
P002_WH04_00118	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WH04_00119	CDS	174				hypothetical protein
P002_WH04_00120	CDS	2253	psaA			photosystem I P700 apoprotein A1
