locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF04_00087	CDS	828	rps2			ribosomal protein S2
P002_WF04_00088	CDS	747	atpI			ATP synthase CF0 subunit IV
P002_WF04_00089	CDS	168				hypothetical protein
P002_WF04_00090	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WF04_00091	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WF04_00092	CDS	453	atpF_2			ATP synthase CF0 subunit I
P002_WF04_00093	CDS	1518	atpA			ATP synthase CF1 alpha subunit
P002_WF04_00094	tRNA	72				tRNA-Arg(tct)
P002_WF04_00095	tRNA	88				tRNA-Ser(gct)
P002_WF04_00096	CDS	111	psbI			Photosystem II reaction center protein I
P002_WF04_00097	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WF04_00098	CDS	231				hypothetical protein
P002_WF04_00099	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WF04_00100	tRNA	87				tRNA-Ser(gga)
P002_WF04_00101	CDS	606	rps4			ribosomal protein S4
P002_WF04_00102	CDS	129				hypothetical protein
P002_WF04_00103	tRNA	75				tRNA-Thr(tgt)
P002_WF04_00104	tRNA	74				tRNA-Phe(gaa)
P002_WF04_00105	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WF04_00106	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WF04_00107	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WF04_00108	tRNA	73				tRNA-Met(cat)
P002_WF04_00109	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WF04_00110	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WF04_00111	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WF04_00112	CDS	1476	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF04_00113	CDS	111	psaI			photosystem I subunit VIII
P002_WF04_00114	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WF04_00115	CDS	690	cemA			envelope membrane protein
