P001_WB01_00254 	Brassicaceae;Arabis	Ranunculaceae;Ranunculus	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus
P001_WG03_00138 	Selaginellaceae;Selaginella	Ranunculaceae;Thalictrum	Cyperaceae;Carex	Selaginellaceae;Selaginella	Ranunculaceae;Trollius	Cyperaceae;Carex
P001_WG03_00281 	Selaginellaceae;Selaginella	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex
P001_WH06_00176 	Poaceae;Trisetum	Asteraceae;Tragopogon	Asteraceae;Scorzonera	Asteraceae;Hieracium	Asteraceae;Hieracium	Asteraceae;Hieracium
P001_WH06_00184 	Poaceae;Trisetum	Poaceae;Arrhenatherum	Poaceae;Hierochloe	Poaceae;Anthoxanthum	Poaceae;Hierochloe	Poaceae;Calamagrostis
P002_WC01_00163 	Rosaceae;Potentilla	Rosaceae;Potentilla	Rosaceae;Potentilla	Orobanchaceae;Pedicularis	Rosaceae;Potentilla	Rosaceae;Potentilla
P002_WC01_00226 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis	Onagraceae;Epilobium	Orobanchaceae;Pedicularis
P002_WD01_00133 	Orobanchaceae;Pedicularis	Rosaceae;Potentilla	Rosaceae;Potentilla	Orobanchaceae;Pedicularis	Rosaceae;Potentilla	Rosaceae;Potentilla
P002_WD01_00235 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis	Onagraceae;Epilobium	Orobanchaceae;Pedicularis
P002_WE07_00069 	Rosaceae;Spiraea	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia	Caryophyllaceae;Sagina	Caryophyllaceae;Silene	Caryophyllaceae;Silene
P002_WE07_00227 	Rosaceae;Spiraea	Rosaceae;Spiraea	Rosaceae;Sieversia	Rosaceae;Rubus	Cyperaceae;Carex	Rosaceae;Dryas
P002_WF01_00220 	Poaceae;Calamagrostis	Poaceae;Gastridium	Poaceae;Calamagrostis	Poaceae;Calamagrostis	Poaceae;Calamagrostis	Poaceae;Calamagrostis
P002_WF01_00235 	Poaceae;Calamagrostis	Asteraceae;Carthamus	Poaceae;Calamagrostis	Plantaginaceae;Veronica	Asteraceae;Cirsium	Asteraceae;Saussurea
P002_WG02_00029 	Fabaceae;Hedysarum	Fabaceae;Hedysarum	Fabaceae;Hedysarum	Fabaceae;Oxytropis	Fabaceae;Oxytropis	Fabaceae;Oxytropis
P002_WG02_00123 	Fabaceae;Hedysarum	Plantaginaceae;Veronica	Fabaceae;Hedysarum	Plantaginaceae;Veronica	Plantaginaceae;Veronica	Asteraceae;Cirsium
P003_WB08_00056 	Asteraceae;Antennaria	Cyperaceae;Carex	Cyperaceae;Eriophorum	Cyperaceae;Eriophorum	Asteraceae;Antennaria	Cyperaceae;Eriophorum
P003_WB08_00078 	Asteraceae;Antennaria	Asteraceae;Antennaria	Asteraceae;Antennaria	Poaceae;Festuca	Asteraceae;Antennaria	Asteraceae;Gnaphalium
P003_WD12_00162 	Plantaginaceae;Veronica	Asteraceae;Cirsium	Asteraceae;Cirsium	Asteraceae;Saussurea	Asteraceae;Saussurea	Poaceae;Calamagrostis
P003_WD12_00175 	Plantaginaceae;Veronica	Plantaginaceae;Veronica	Asteraceae;Cirsium	Plantaginaceae;Veronica	Plantaginaceae;Veronica	Fabaceae;Hedysarum
P003_WE02_00121 	Poaceae;Festuca	Poaceae;Festuca	Poaceae;Festuca	Poaceae;Festuca	Poaceae;Festuca	Poaceae;Festuca
P003_WE02_00214 	Poaceae;Festuca	Asteraceae;Antennaria	Asteraceae;Antennaria	Poaceae;Festuca	Asteraceae;Antennaria	Asteraceae;Gnaphalium
P003_WE12_00045 	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Brassicaceae;Arabis	Ranunculaceae;Ranunculus
P003_WE12_00138 	Caryophyllaceae;Dianthus	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus	Caryophyllaceae;Silene	Caryophyllaceae;Silene	Caryophyllaceae;Silene
P003_WF01_00014 	Onagraceae;Epilobium	Cyperaceae;Carex	Cyperaceae;Carex	Orobanchaceae;Bartsia	Cyperaceae;Carex	Cyperaceae;Carex
P003_WF01_00127 	Onagraceae;Epilobium	Onagraceae;Epilobium	Apiaceae;Carum	Apiaceae;Carum	Apiaceae;Tilingia	Saxifragaceae;Chrysosplenium
P003_WF01_00314 	Onagraceae;Epilobium	Orobanchaceae;Pedicularis	Onagraceae;Epilobium	Rosaceae;Potentilla	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis
P003_WF11_00168 	Ranunculaceae;Ranunculus	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus	Caryophyllaceae;Silene	Caryophyllaceae;Silene	Caryophyllaceae;Silene
P003_WF11_00189 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus	Brassicaceae;Arabis	Ranunculaceae;Ranunculus
P003_WG02_00213 	Cyperaceae;Carex	Ranunculaceae;Aconitum	Cyperaceae;Carex	Ranunculaceae;Trollius	Ranunculaceae;Pulsatilla	Cyperaceae;Carex
P003_WG02_00308 	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex	Orobanchaceae;Bartsia	Cyperaceae;Carex	Cyperaceae;Carex
P003_WG02_00397 	Cyperaceae;Carex	Rosaceae;Dryas	Rosaceae;Dryas	Cyperaceae;Carex	Rosaceae;Dryas	Rosaceae;Rubus
P003_WG11_00116 	Asteraceae;Cirsium	Asteraceae;Cirsium	Asteraceae;Cirsium	Asteraceae;Saussurea	Asteraceae;Saussurea	Poaceae;Calamagrostis
P003_WG11_00289 	Asteraceae;Cirsium	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex	Cyperaceae;Carex
P003_WG11_00406 	Asteraceae;Cirsium	Plantaginaceae;Veronica	Asteraceae;Cirsium	Plantaginaceae;Veronica	Plantaginaceae;Veronica	Fabaceae;Hedysarum
P003_WH02_00097 	Orobanchaceae;Bartsia	Cyperaceae;Carex	Cyperaceae;Carex	Orobanchaceae;Bartsia	Cyperaceae;Carex	Cyperaceae;Carex
P003_WH02_00173 	Orobanchaceae;Bartsia	Orobanchaceae;Neobartsia	Orobanchaceae;Pedicularis	Rosaceae;Potentilla	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis
WA04_00118 	Ericaceae;Pyrola	Ericaceae;Arbutus	Ericaceae;Pyrola	Ericaceae;Arctous	Ericaceae;Vaccinium	Ericaceae;Vaccinium
WA04_00119 	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola
WA04_00120 	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Phyllodoce	Ericaceae;Empetrum	Ericaceae;Vaccinium
WC03_00018 	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Arctous
WC03_00043 	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Pyrola	Ericaceae;Arctous
