locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC06_00061	CDS	1479	atpB			ATP synthase CF1 beta subunit
P002_WC06_00062	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WC06_00063	tRNA	72				tRNA-Val(gac)
P002_WC06_00064	CDS	216				hypothetical protein
P002_WC06_00065	tRNA	81				tRNA-Leu(tag)
P002_WC06_00066	CDS	252				hypothetical protein
P002_WC06_00067	tRNA	81				tRNA-Leu(tag)
P002_WC06_00068	tRNA	71				tRNA-Gly(gcc)
P002_WC06_00069	CDS	213				hypothetical protein
P002_WC06_00070	tRNA	92				tRNA-Ser(tga)
P002_WC06_00071	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC06_00072	CDS	1062	psbD			photosystem II protein D2
P002_WC06_00073	CDS	186				hypothetical protein
P002_WC06_00074	tRNA	73				tRNA-Thr(ggt)
P002_WC06_00075	tRNA	86				tRNA-Tyr(gta)
P002_WC06_00076	tRNA	75				tRNA-Glu(ttc)
P002_WC06_00077	tRNA	86				tRNA-Tyr(gta)
P002_WC06_00078	tRNA	76				tRNA-Asp(gtc)
P002_WC06_00079	CDS	207				hypothetical protein
P002_WC06_00080	tRNA	71				tRNA-Cys(gca)
P002_WC06_00081	CDS	3222	rpoB			RNA polymerase beta subunit
P002_WC06_00082	CDS	2070	rpoC1			RNA polymerase beta' subunit
P002_WC06_00083	CDS	2988	rpoC2_1	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WC06_00084	CDS	2583	rpoC2_2			RNA polymerase beta'' subunit
P002_WC06_00085	CDS	750	rps2			ribosomal protein S2
P002_WC06_00086	CDS	168				hypothetical protein
P002_WC06_00087	CDS	372	rplT			50S ribosomal protein L20
P002_WC06_00088	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WC06_00089	CDS	246				hypothetical protein
P002_WC06_00090	tRNA	72				tRNA-Asn(gtt)
P002_WC06_00091	tRNA	75				tRNA-Arg(acg)
P002_WC06_00092	CDS	222				hypothetical protein
P002_WC06_00093	rRNA	3290				23S ribosomal RNA
P002_WC06_00094	CDS	225				hypothetical protein
P002_WC06_00095	rRNA	1510				16S ribosomal RNA
P002_WC06_00096	tRNA	75				tRNA-Met(cat)
P002_WC06_00097	tRNA	72				tRNA-Arg(tct)
P002_WC06_00098	CDS	1533	atpA			ATP synthase CF1 alpha subunit
P002_WC06_00099	CDS	264	atpF			ATP synthase CF0 subunit I
P002_WC06_00100	CDS	276				hypothetical protein
P002_WC06_00101	CDS	210				hypothetical protein
P002_WC06_00102	CDS	213				hypothetical protein
P002_WC06_00103	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WC06_00104	CDS	363				hypothetical protein
P002_WC06_00105	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WC06_00106	CDS	879				hypothetical protein
P002_WC06_00107	CDS	432				hypothetical protein
P002_WC06_00108	CDS	417				hypothetical protein
P002_WC06_00109	CDS	1608	matK			maturase K
P002_WC06_00110	CDS	201	rps16			ribosomal protein S16
P002_WC06_00111	CDS	186				hypothetical protein
P002_WC06_00112	tRNA	72				tRNA-Gln(ttg)
P002_WC06_00113	CDS	180	psbK			photosystem II protein K
P002_WC06_00114	tRNA	90				tRNA-Ser(gct)
P002_WC06_00115	CDS	402				hypothetical protein
P002_WC06_00116	CDS	114				hypothetical protein
P002_WC06_00117	CDS	1062	psbA			photosystem II protein D1
P002_WC06_00118	tRNA	75				tRNA-His(gtg)
P002_WC06_00119	CDS	231	rpoA			RNA polymerase alpha subunit
P002_WC06_00120	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WC06_00121	CDS	543	petB			cytochrome b6
P002_WC06_00122	tRNA	81				tRNA-Leu(caa)
P002_WC06_00123	CDS	300				hypothetical protein
P002_WC06_00124	CDS	384	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WC06_00125	CDS	171				hypothetical protein
P002_WC06_00126	CDS	276	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
