locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC03_00056	CDS	1524	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WC03_00057	CDS	1452	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WC03_00058	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WC03_00059	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WC03_00060	tRNA	73				tRNA-Met(cat)
P002_WC03_00061	CDS	201				hypothetical protein
P002_WC03_00062	CDS	117	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WC03_00063	CDS	135	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WC03_00064	tRNA	73				tRNA-Phe(gaa)
P002_WC03_00065	CDS	141				hypothetical protein
P002_WC03_00066	tRNA	75				tRNA-Thr(tgt)
P002_WC03_00067	CDS	606	rps4			ribosomal protein S4
P002_WC03_00068	tRNA	88				tRNA-Ser(gga)
P002_WC03_00069	CDS	198				hypothetical protein
P002_WC03_00070	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WC03_00071	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WC03_00072	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WC03_00073	tRNA	75				tRNA-Met(cat)
P002_WC03_00074	tRNA	71				tRNA-Gly(gcc)
P002_WC03_00075	tRNA	93				tRNA-Ser(tga)
P002_WC03_00076	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC03_00077	CDS	1062	psbD			photosystem II protein D2
P002_WC03_00078	tRNA	74				tRNA-Thr(ggt)
P002_WC03_00079	tRNA	73				tRNA-Glu(ttc)
P002_WC03_00080	tRNA	86				tRNA-Tyr(gta)
P002_WC03_00081	tRNA	74				tRNA-Asp(gtc)
P002_WC03_00082	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WC03_00083	tRNA	71				tRNA-Cys(gca)
P002_WC03_00084	CDS	3270	rpoB			RNA polymerase beta subunit
P002_WC03_00085	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WC03_00086	CDS	249				hypothetical protein
P002_WC03_00087	CDS	1770	rpoC1_2			RNA polymerase beta' subunit
P002_WC03_00088	CDS	4137	rpoC2			RNA polymerase beta'' subunit
P002_WC03_00089	CDS	711	rps2			ribosomal protein S2
P002_WC03_00090	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WC03_00091	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WC03_00092	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WC03_00093	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WC03_00094	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WC03_00095	tRNA	72				tRNA-Arg(tct)
P002_WC03_00096	tRNA	88				tRNA-Ser(gct)
P002_WC03_00097	CDS	189	psbK			photosystem II protein K
P002_WC03_00098	tRNA	74				tRNA-Gln(ttg)
P002_WC03_00099	CDS	1533	matK			maturase K
P002_WC03_00100	CDS	1059	psbA			photosystem II protein D1
P002_WC03_00101	tRNA	75				tRNA-His(gtg)
