locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA07_00054	CDS	234	rpoC1_2			RNA polymerase beta' subunit
P002_WA07_00055	CDS	183				hypothetical protein
P002_WA07_00056	CDS	1716	rpoC1_3			RNA polymerase beta' subunit
P002_WA07_00057	CDS	4107	rpoC2			RNA polymerase beta'' subunit
P002_WA07_00058	CDS	822	rps2			ribosomal protein S2
P002_WA07_00059	CDS	777	atpI			ATP synthase CF0 subunit IV
P002_WA07_00060	CDS	339				hypothetical protein
P002_WA07_00061	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA07_00062	CDS	192				hypothetical protein
P002_WA07_00063	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WA07_00064	CDS	201				hypothetical protein
P002_WA07_00065	CDS	288	atpF_2			ATP synthase CF0 subunit I
P002_WA07_00066	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WA07_00067	tRNA	72				tRNA-Arg(tct)
P002_WA07_00068	tRNA	90				tRNA-Ser(gct)
P002_WA07_00069	CDS	111	psbI			photosystem II protein I
P002_WA07_00070	CDS	276	psbK			Photosystem II reaction center protein K
P002_WA07_00071	tRNA	72				tRNA-Gln(ttg)
P002_WA07_00072	CDS	219				hypothetical protein
P002_WA07_00073	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA07_00074	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA07_00075	CDS	123				hypothetical protein
P002_WA07_00076	tRNA	75				tRNA-Glu(ttc)
P002_WA07_00077	tRNA	86				tRNA-Tyr(gta)
P002_WA07_00078	tRNA	77				tRNA-Asp(gtc)
P002_WA07_00079	CDS	138				hypothetical protein
P002_WA07_00080	tRNA	71				tRNA-Cys(gca)
P002_WA07_00081	CDS	240	rpoA_3	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P002_WA07_00082	CDS	396				hypothetical protein
P002_WA07_00083	CDS	228				hypothetical protein
P002_WA07_00084	CDS	390	rpl20			ribosomal protein L20
P002_WA07_00085	CDS	150				hypothetical protein
P002_WA07_00086	CDS	318	rps18			ribosomal protein S18
P002_WA07_00087	CDS	324				hypothetical protein
P002_WA07_00088	CDS	135	psaJ			photosystem I subunit IX
P002_WA07_00089	tRNA	76				tRNA-Pro(tgg)
P002_WA07_00090	tRNA	74				tRNA-Trp(cca)
P002_WA07_00091	CDS	438	psbE			Cytochrome b559 subunit alpha
P002_WA07_00092	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WA07_00093	CDS	186				hypothetical protein
P002_WA07_00094	CDS	327				hypothetical protein
P002_WA07_00095	CDS	618	rps4			ribosomal protein S4
P002_WA07_00096	tRNA	87				tRNA-Ser(gga)
P002_WA07_00097	CDS	135	ycf3_1			hypothetical chloroplast RF34
P002_WA07_00098	CDS	186				hypothetical protein
P002_WA07_00099	CDS	249	ycf3_2			hypothetical chloroplast RF34
P002_WA07_00100	CDS	129				hypothetical protein
P002_WA07_00101	CDS	144				hypothetical protein
P002_WA07_00102	CDS	1644	matK			maturase K
P002_WA07_00103	CDS	630				hypothetical protein
P002_WA07_00104	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA07_00105	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA07_00106	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WA07_00107	CDS	273	rps15			ribosomal protein S15
P002_WA07_00108	CDS	483				hypothetical protein
P002_WA07_00109	CDS	279	rps19			ribosomal protein S19
P002_WA07_00110	CDS	498	rpl2_1			ribosomal protein L2
P002_WA07_00111	CDS	384	rpl2_2			ribosomal protein L2
P002_WA07_00112	CDS	291	rpl23			ribosomal protein L23
P002_WA07_00113	CDS	369				hypothetical protein
P002_WA07_00114	tRNA	74				tRNA-Met(cat)
P002_WA07_00115	CDS	510				hypothetical protein
P002_WA07_00116	tRNA	83				tRNA-Leu(caa)
P002_WA07_00117	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WA07_00118	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WA07_00119	CDS	183				hypothetical protein
P002_WA07_00120	CDS	468	rps7			ribosomal protein S7
P002_WA07_00121	CDS	138				hypothetical protein
P002_WA07_00122	CDS	444				hypothetical protein
P002_WA07_00123	tRNA	75				tRNA-Val(gac)
P002_WA07_00124	CDS	1092	rpoA_4	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P002_WA07_00125	CDS	159				hypothetical protein
P002_WA07_00126	CDS	675	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA07_00127	CDS	111				hypothetical protein
P002_WA07_00128	tRNA	74				tRNA-Asn(gtt)
P002_WA07_00129	tRNA	74				tRNA-Arg(acg)
P002_WA07_00130	rRNA	3006				23S ribosomal RNA
P002_WA07_00131	CDS	264				hypothetical protein
P002_WA07_00132	CDS	150				hypothetical protein
P002_WA07_00133	CDS	204				hypothetical protein
P002_WA07_00134	rRNA	1567				16S ribosomal RNA
P002_WA07_00135	CDS	204	rpl32			ribosomal protein L32
P002_WA07_00136	tRNA	80				tRNA-Leu(tag)
P002_WA07_00137	CDS	963	ccsA			cytochrome c heme attachment protein
P002_WA07_00138	CDS	1467	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA07_00139	CDS	246	psaC			photosystem I subunit VII
P002_WA07_00140	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA07_00141	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA07_00142	CDS	486				hypothetical protein
P002_WA07_00143	CDS	192				hypothetical protein
P002_WA07_00144	CDS	150				hypothetical protein
P002_WA07_00145	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA07_00146	CDS	222	psbH			photosystem II phosphoprotein
P002_WA07_00147	CDS	489	petB			cytochrome b6
P002_WA07_00148	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA07_00149	CDS	777	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WA07_00150	CDS	570				hypothetical protein
P002_WA07_00151	CDS	528	rps3			ribosomal protein S3
