locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH11_00057	CDS	111	psbI			Photosystem II reaction center protein I
P001_WH11_00058	tRNA	88				tRNA-Ser(gct)
P001_WH11_00059	CDS	228				hypothetical protein
P001_WH11_00060	tRNA	72				tRNA-Cys(gca)
P001_WH11_00061	CDS	171				hypothetical protein
P001_WH11_00062	tRNA	77				tRNA-Asp(gtc)
P001_WH11_00063	tRNA	87				tRNA-Tyr(gta)
P001_WH11_00064	tRNA	72				tRNA-Glu(ttc)
P001_WH11_00065	CDS	3183	rpoB			RNA polymerase beta subunit
P001_WH11_00066	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P001_WH11_00067	CDS	1749	rpoC1_2			RNA polymerase beta' subunit
P001_WH11_00068	CDS	4134	rpoC2			RNA polymerase beta'' subunit
P001_WH11_00069	CDS	723	rps2			ribosomal protein S2
P001_WH11_00070	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WH11_00071	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WH11_00072	CDS	171	atpF_1			ATP synthase CF0 subunit I
P001_WH11_00073	CDS	375	atpF_2			ATP synthase CF0 subunit I
P001_WH11_00074	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P001_WH11_00075	tRNA	72				tRNA-Arg(tct)
P001_WH11_00076	CDS	1062	psbD			photosystem II protein D2
P001_WH11_00077	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WH11_00078	tRNA	83				tRNA-Ser(tga)
P001_WH11_00079	CDS	213				hypothetical protein
P001_WH11_00080	CDS	186				hypothetical protein
P001_WH11_00081	tRNA	72				tRNA-Gly(gcc)
P001_WH11_00082	tRNA	74				tRNA-Met(cat)
P001_WH11_00083	CDS	330	rps14			ribosomal protein S14
P001_WH11_00084	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WH11_00085	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WH11_00086	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WH11_00087	tRNA	89				tRNA-Ser(gga)
P001_WH11_00088	CDS	606	rps4			ribosomal protein S4
P001_WH11_00089	tRNA	75				tRNA-Thr(tgt)
P001_WH11_00090	CDS	345				hypothetical protein
P001_WH11_00091	tRNA	74				tRNA-Phe(gaa)
P001_WH11_00092	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WH11_00093	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WH11_00094	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WH11_00095	CDS	237				hypothetical protein
P001_WH11_00096	tRNA	73				tRNA-Met(cat)
P001_WH11_00097	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WH11_00098	CDS	1482	atpB			ATP synthase CF1 beta subunit
P001_WH11_00099	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH11_00100	CDS	1434	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WH11_00101	CDS	129				hypothetical protein
P001_WH11_00102	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WH11_00103	tRNA	80				tRNA-Leu(tag)
P001_WH11_00104	CDS	969	ccsA			cytochrome c heme attachment protein
P001_WH11_00105	CDS	1545	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WH11_00106	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WH11_00107	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH11_00108	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH11_00109	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WH11_00110	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WH11_00111	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH11_00112	CDS	279	rps15			ribosomal protein S15
P001_WH11_00113	CDS	4611				hypothetical protein
