locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF03_00087	tRNA	72				tRNA-Arg(tct)
P001_WF03_00088	CDS	249				hypothetical protein
P001_WF03_00089	tRNA	88				tRNA-Ser(gct)
P001_WF03_00090	CDS	111	psbI			Photosystem II reaction center protein I
P001_WF03_00091	CDS	189	psbK			photosystem II protein K
P001_WF03_00092	tRNA	72				tRNA-Gln(ttg)
P001_WF03_00093	CDS	255				hypothetical protein
P001_WF03_00094	CDS	216				hypothetical protein
P001_WF03_00095	CDS	186				hypothetical protein
P001_WF03_00096	CDS	120				hypothetical protein
P001_WF03_00097	CDS	1497	matK			maturase K
P001_WF03_00098	CDS	1062	psbA			photosystem II protein D1
P001_WF03_00099	tRNA	75				tRNA-His(gtg)
P001_WF03_00100	CDS	2232	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WF03_00101	CDS	180				hypothetical protein
P001_WF03_00102	tRNA	80				tRNA-Leu(tag)
P001_WF03_00103	CDS	951	ccsA			cytochrome c heme attachment protein
P001_WF03_00104	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF03_00105	CDS	246	psaC			photosystem I subunit VII
P001_WF03_00106	CDS	354	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF03_00107	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WF03_00108	CDS	489	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WF03_00109	CDS	468	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WF03_00110	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WF03_00111	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WF03_00112	CDS	264	rps15			ribosomal protein S15
P001_WF03_00113	CDS	3414				hypothetical protein
