locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WD05_00072	tRNA	88				tRNA-Ser(tga)
P001_WD05_00073	CDS	189	psbZ			photosystem II protein Z
P001_WD05_00074	tRNA	72				tRNA-Gly(gcc)
P001_WD05_00075	tRNA	76				tRNA-Met(cat)
P001_WD05_00076	tRNA	74				tRNA-Thr(ggt)
P001_WD05_00077	tRNA	75				tRNA-Glu(ttc)
P001_WD05_00078	tRNA	86				tRNA-Tyr(gta)
P001_WD05_00079	tRNA	74				tRNA-Asp(gtc)
P001_WD05_00080	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WD05_00081	tRNA	71				tRNA-Cys(gca)
P001_WD05_00082	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WD05_00083	CDS	2031	rpoC1			RNA polymerase beta' subunit
P001_WD05_00084	CDS	4467	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WD05_00085	CDS	711	rps2			ribosomal protein S2
P001_WD05_00086	CDS	861	atpI			ATP synthase CF0 subunit IV
P001_WD05_00087	CDS	216				hypothetical protein
P001_WD05_00088	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WD05_00089	CDS	213				hypothetical protein
P001_WD05_00090	CDS	171	atpF_1			ATP synthase CF0 subunit I
P001_WD05_00091	CDS	225				hypothetical protein
P001_WD05_00092	CDS	372	atpF_2			ATP synthase CF0 subunit I
P001_WD05_00093	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WD05_00094	tRNA	72				tRNA-Arg(tct)
P001_WD05_00095	CDS	177	rps14			ribosomal protein S14
P001_WD05_00096	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WD05_00097	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WD05_00098	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WD05_00099	CDS	249				hypothetical protein
P001_WD05_00100	CDS	135	ycf3_2			hypothetical chloroplast RF34
P001_WD05_00101	CDS	159				hypothetical protein
P001_WD05_00102	tRNA	87				tRNA-Ser(gga)
P001_WD05_00103	CDS	606	rps4			ribosomal protein S4
P001_WD05_00104	tRNA	75				tRNA-Thr(tgt)
P001_WD05_00105	CDS	165				hypothetical protein
P001_WD05_00106	tRNA	73				tRNA-Phe(gaa)
P001_WD05_00107	CDS	288				hypothetical protein
P001_WD05_00108	CDS	489	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WD05_00109	CDS	738	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WD05_00110	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WD05_00111	CDS	99				hypothetical protein
P001_WD05_00112	CDS	126				hypothetical protein
P001_WD05_00113	tRNA	75				tRNA-Met(cat)
P001_WD05_00114	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P001_WD05_00115	CDS	1572	atpB			ATP synthase CF1 beta subunit
P001_WD05_00116	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WD05_00117	CDS	339	rpl2_1			ribosomal protein L2
P001_WD05_00118	CDS	498	rpl2_2			ribosomal protein L2
P001_WD05_00119	tRNA	75				tRNA-His(gtg)
P001_WD05_00120	CDS	282	rps19			ribosomal protein S19
