locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH01_00106	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WH01_00107	tRNA	87				tRNA-Ser(gga)
P002_WH01_00108	CDS	144				hypothetical protein
P002_WH01_00109	CDS	186	psbK			photosystem II protein K
P002_WH01_00110	tRNA	72				tRNA-Gln(ttg)
P002_WH01_00111	tRNA	75				tRNA-His(gtg)
P002_WH01_00112	CDS	1062	psbA			photosystem II protein D1
P002_WH01_00113	CDS	1527	matK			maturase K
P002_WH01_00114	CDS	180				hypothetical protein
P002_WH01_00115	CDS	633	rps4			ribosomal protein S4
P002_WH01_00116	CDS	3945				hypothetical protein
P002_WH01_00117	CDS	273	rps15			ribosomal protein S15
P002_WH01_00118	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WH01_00119	CDS	633	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WH01_00120	CDS	99				hypothetical protein
P002_WH01_00121	CDS	267	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WH01_00122	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WH01_00123	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WH01_00124	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WH01_00125	CDS	246	psaC			photosystem I subunit VII
P002_WH01_00126	CDS	1527	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WH01_00127	CDS	960	ccsA			cytochrome c heme attachment protein
P002_WH01_00128	tRNA	80				tRNA-Leu(tag)
P002_WH01_00129	CDS	2223	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WH01_00130	CDS	426				hypothetical protein
P002_WH01_00131	CDS	351				hypothetical protein
