locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA03_00103	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WA03_00104	tRNA	72				tRNA-Arg(tct)
P001_WA03_00105	CDS	165				hypothetical protein
P001_WA03_00106	CDS	198				hypothetical protein
P001_WA03_00107	CDS	150				hypothetical protein
P001_WA03_00108	tRNA	74				tRNA-Gln(ttg)
P001_WA03_00109	CDS	147				hypothetical protein
P001_WA03_00110	CDS	618	rps4			ribosomal protein S4
P001_WA03_00111	CDS	558	ycf4			photosystem I assembly protein Ycf4
P001_WA03_00112	CDS	690	cemA			envelope membrane protein
P001_WA03_00113	CDS	144				hypothetical protein
P001_WA03_00114	CDS	969	petA			cytochrome f
P001_WA03_00115	CDS	123	psbJ			photosystem II protein J
P001_WA03_00116	CDS	153	psbF			Cytochrome b559 subunit beta
P001_WA03_00117	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WA03_00118	CDS	243				hypothetical protein
P001_WA03_00119	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WA03_00120	tRNA	74				tRNA-Trp(cca)
P001_WA03_00121	tRNA	76				tRNA-Pro(tgg)
P001_WA03_00122	CDS	249				hypothetical protein
P001_WA03_00123	CDS	828				hypothetical protein
P001_WA03_00124	CDS	123				hypothetical protein
P001_WA03_00125	CDS	384	rpl20			ribosomal protein L20
P001_WA03_00126	tRNA	75				tRNA-His(gtg)
P001_WA03_00127	CDS	474	rpl2_1			ribosomal protein L2
P001_WA03_00128	CDS	96				hypothetical protein
P001_WA03_00129	CDS	126				hypothetical protein
P001_WA03_00130	CDS	396	rpl2_2			ribosomal protein L2
P001_WA03_00131	tRNA	75				tRNA-Met(cat)
P001_WA03_00132	rRNA	1446				16S ribosomal RNA
P001_WA03_00133	CDS	240				hypothetical protein
P001_WA03_00134	CDS	240				hypothetical protein
P001_WA03_00135	rRNA	3101				23S ribosomal RNA
P001_WA03_00136	CDS	156				hypothetical protein
P001_WA03_00137	tRNA	75				tRNA-Arg(acg)
P001_WA03_00138	tRNA	74				tRNA-Asn(gtt)
P001_WA03_00139	CDS	720	clpP_5	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA03_00140	CDS	222				hypothetical protein
P001_WA03_00141	CDS	222				hypothetical protein
P001_WA03_00142	tRNA	89				tRNA-Ser(gct)
P001_WA03_00143	CDS	186	psbK			photosystem II protein K
P001_WA03_00144	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WA03_00145	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WA03_00146	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WA03_00147	CDS	153				hypothetical protein
P001_WA03_00148	CDS	594	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WA03_00149	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WA03_00150	CDS	264	rps15			ribosomal protein S15
