locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WC08_00047	tRNA	75				tRNA-Thr(tgt)
P001_WC08_00048	CDS	174				hypothetical protein
P001_WC08_00049	tRNA	74				tRNA-Phe(gaa)
P001_WC08_00050	CDS	522	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WC08_00051	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WC08_00052	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WC08_00053	tRNA	73				tRNA-Met(cat)
P001_WC08_00054	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WC08_00055	CDS	1503	atpB			ATP synthase CF1 beta subunit
P001_WC08_00056	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WC08_00057	CDS	1476	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WC08_00058	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WC08_00059	CDS	693	cemA			envelope membrane protein
P001_WC08_00060	CDS	963	petA			cytochrome f
P001_WC08_00061	CDS	240				hypothetical protein
P001_WC08_00062	CDS	123	psbJ			photosystem II protein J
P001_WC08_00063	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WC08_00064	CDS	168				hypothetical protein
P001_WC08_00065	CDS	156				hypothetical protein
P001_WC08_00066	tRNA	74				tRNA-Trp(cca)
P001_WC08_00067	tRNA	76				tRNA-Pro(tgg)
P001_WC08_00068	CDS	273	psaJ			Photosystem I reaction center subunit IX
P001_WC08_00069	CDS	201	rpl33			ribosomal protein L33
P001_WC08_00070	CDS	159				hypothetical protein
P001_WC08_00071	CDS	210	rps18			ribosomal protein S18
P001_WC08_00072	CDS	387	rpl20			ribosomal protein L20
P001_WC08_00073	CDS	210				hypothetical protein
P001_WC08_00074	CDS	339	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC08_00075	CDS	315	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC08_00076	CDS	156				hypothetical protein
P001_WC08_00077	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WC08_00078	CDS	222	psbH			photosystem II phosphoprotein
P001_WC08_00079	CDS	294				hypothetical protein
P001_WC08_00080	CDS	489	petB			cytochrome b6
P001_WC08_00081	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WC08_00082	CDS	1074	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WC08_00083	CDS	417	rps11			ribosomal protein S11
P001_WC08_00084	CDS	234	infA			translational initiation factor 1
P001_WC08_00085	CDS	405	rps8			ribosomal protein S8
P001_WC08_00086	CDS	369	rpl14			ribosomal protein L14
P001_WC08_00087	CDS	360	rpl16			ribosomal protein L16
P001_WC08_00088	CDS	657	rps3			ribosomal protein S3
P001_WC08_00089	CDS	480	rpl22			ribosomal protein L22
P001_WC08_00090	CDS	279	rps19			ribosomal protein S19
P001_WC08_00091	CDS	429	rpl2_1			ribosomal protein L2
P001_WC08_00092	CDS	402	rpl2_2			ribosomal protein L2
P001_WC08_00093	CDS	282	rpl23			ribosomal protein L23
P001_WC08_00094	tRNA	75				tRNA-Met(cat)
P001_WC08_00095	CDS	6303				hypothetical protein
P001_WC08_00096	tRNA	83				tRNA-Leu(caa)
P001_WC08_00097	CDS	204				hypothetical protein
P001_WC08_00098	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WC08_00099	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WC08_00100	CDS	468	rps7			ribosomal protein S7
P001_WC08_00101	CDS	120				hypothetical protein
P001_WC08_00102	CDS	276				hypothetical protein
P001_WC08_00103	CDS	258				hypothetical protein
P001_WC08_00104	tRNA	72				tRNA-Val(gac)
P001_WC08_00105	rRNA	1487				16S ribosomal RNA
P001_WC08_00106	CDS	255				hypothetical protein
P001_WC08_00107	CDS	216				hypothetical protein
P001_WC08_00108	CDS	93				hypothetical protein
P001_WC08_00109	CDS	105				hypothetical protein
P001_WC08_00110	rRNA	3011				23S ribosomal RNA
P001_WC08_00111	tRNA	75				tRNA-Arg(acg)
P001_WC08_00112	tRNA	74				tRNA-Asn(gtt)
P001_WC08_00113	CDS	1827				hypothetical protein
P001_WC08_00114	CDS	3504				hypothetical protein
P001_WC08_00115	CDS	114				hypothetical protein
P001_WC08_00116	CDS	273	rps15			ribosomal protein S15
P001_WC08_00117	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WC08_00118	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WC08_00119	CDS	375	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WC08_00120	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WC08_00121	CDS	573	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WC08_00122	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WC08_00123	CDS	246	psaC			photosystem I subunit VII
P001_WC08_00124	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WC08_00125	CDS	963	ccsA			cytochrome c heme attachment protein
P001_WC08_00126	tRNA	80				tRNA-Leu(tag)
P001_WC08_00127	CDS	252				hypothetical protein
P001_WC08_00128	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
