locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB06_00083	CDS	375	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB06_00084	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WB06_00085	CDS	225	psbH			photosystem II phosphoprotein
P002_WB06_00086	CDS	489	petB			cytochrome b6
P002_WB06_00087	CDS	447	petD			cytochrome b6/f complex subunit IV
P002_WB06_00088	CDS	996	rpoA			RNA polymerase alpha subunit
P002_WB06_00089	CDS	417	rps11			ribosomal protein S11
P002_WB06_00090	CDS	405	rps8			ribosomal protein S8
P002_WB06_00091	CDS	369	rpl14			ribosomal protein L14
P002_WB06_00092	CDS	360	rpl16			ribosomal protein L16
P002_WB06_00093	CDS	195				hypothetical protein
P002_WB06_00094	CDS	657	rps3			ribosomal protein S3
P002_WB06_00095	CDS	390	rpl22			ribosomal protein L22
P002_WB06_00096	CDS	279	rps19			ribosomal protein S19
P002_WB06_00097	CDS	4506				hypothetical protein
P002_WB06_00098	CDS	273	rps15			ribosomal protein S15
P002_WB06_00099	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WB06_00100	CDS	576	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WB06_00101	CDS	267	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WB06_00102	CDS	561	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WB06_00103	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WB06_00104	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WB06_00105	CDS	246	psaC			photosystem I subunit VII
P002_WB06_00106	CDS	1506	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WB06_00107	CDS	966	ccsA			cytochrome c heme attachment protein
P002_WB06_00108	tRNA	80				tRNA-Leu(tag)
P002_WB06_00109	CDS	198				hypothetical protein
P002_WB06_00110	CDS	2250	ndhF			NADH-plastoquinone oxidoreductase subunit 5
