locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE01_00030	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE01_00031	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE01_00032	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WE01_00033	CDS	381	rpl20			ribosomal protein L20
P002_WE01_00034	CDS	306	rps18			ribosomal protein S18
P002_WE01_00035	CDS	171				hypothetical protein
P002_WE01_00036	CDS	210				hypothetical protein
P002_WE01_00037	CDS	135	psaJ			photosystem I subunit IX
P002_WE01_00038	tRNA	76				tRNA-Pro(tgg)
P002_WE01_00039	tRNA	74				tRNA-Trp(cca)
P002_WE01_00040	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE01_00041	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WE01_00042	CDS	963	petA			cytochrome f
P002_WE01_00043	CDS	690	cemA			envelope membrane protein
P002_WE01_00044	CDS	651	ycf4			photosystem I assembly protein Ycf4
P002_WE01_00045	CDS	1464	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WE01_00046	CDS	1455	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE01_00047	CDS	1494	atpB			ATP synthase CF1 beta subunit
P002_WE01_00048	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WE01_00049	tRNA	73				tRNA-Met(cat)
P002_WE01_00050	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WE01_00051	CDS	738	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WE01_00052	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WE01_00053	tRNA	74				tRNA-Phe(gaa)
P002_WE01_00054	CDS	216				hypothetical protein
P002_WE01_00055	CDS	147				hypothetical protein
P002_WE01_00056	tRNA	75				tRNA-Thr(tgt)
P002_WE01_00057	CDS	195				hypothetical protein
P002_WE01_00058	CDS	606	rps4			ribosomal protein S4
P002_WE01_00059	tRNA	87				tRNA-Ser(gga)
P002_WE01_00060	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WE01_00061	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WE01_00062	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WE01_00063	CDS	180				hypothetical protein
P002_WE01_00064	tRNA	74				tRNA-Met(cat)
P002_WE01_00065	tRNA	72				tRNA-Gly(gcc)
P002_WE01_00066	CDS	189	psbZ			photosystem II protein Z
P002_WE01_00067	CDS	210				hypothetical protein
P002_WE01_00068	tRNA	83				tRNA-Ser(tga)
P002_WE01_00069	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WE01_00070	CDS	1062	psbD			photosystem II protein D2
P002_WE01_00071	tRNA	74				tRNA-Thr(cgt)
P002_WE01_00072	tRNA	72				tRNA-Arg(tct)
P002_WE01_00073	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P002_WE01_00074	CDS	375	atpF_1			ATP synthase CF0 subunit I
P002_WE01_00075	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WE01_00076	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WE01_00077	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WE01_00078	CDS	711	rps2			ribosomal protein S2
P002_WE01_00079	CDS	4134	rpoC2			RNA polymerase beta'' subunit
P002_WE01_00080	CDS	1497	rpoC1_1			RNA polymerase beta' subunit
P002_WE01_00081	CDS	183				hypothetical protein
P002_WE01_00082	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P002_WE01_00083	CDS	3288	rpoB			RNA polymerase beta subunit
P002_WE01_00084	tRNA	72				tRNA-Glu(ttc)
P002_WE01_00085	tRNA	87				tRNA-Tyr(gta)
P002_WE01_00086	tRNA	77				tRNA-Asp(gtc)
P002_WE01_00087	CDS	186				hypothetical protein
P002_WE01_00088	tRNA	72				tRNA-Cys(gca)
P002_WE01_00089	tRNA	88				tRNA-Ser(gct)
P002_WE01_00090	CDS	111	psbI			Photosystem II reaction center protein I
P002_WE01_00091	CDS	213				hypothetical protein
P002_WE01_00092	CDS	189	psbK			photosystem II protein K
P002_WE01_00093	tRNA	72				tRNA-Gln(ttg)
P002_WE01_00094	CDS	174				hypothetical protein
P002_WE01_00095	CDS	162	rps16			ribosomal protein S16
P002_WE01_00096	CDS	240				hypothetical protein
P002_WE01_00097	CDS	1521	matK			maturase K
P002_WE01_00098	CDS	954	psbA			photosystem II protein D1
P002_WE01_00099	tRNA	75				tRNA-His(gtg)
P002_WE01_00100	CDS	603				hypothetical protein
P002_WE01_00101	CDS	402	rpl2			ribosomal protein L2
P002_WE01_00102	CDS	282	rpl23			ribosomal protein L23
P002_WE01_00103	tRNA	75				tRNA-Met(cat)
P002_WE01_00104	CDS	6903				hypothetical protein
P002_WE01_00105	tRNA	83				tRNA-Leu(caa)
P002_WE01_00106	CDS	243				hypothetical protein
P002_WE01_00107	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WE01_00108	CDS	111				hypothetical protein
P002_WE01_00109	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WE01_00110	CDS	468	rps7			ribosomal protein S7
P002_WE01_00111	CDS	192				hypothetical protein
P002_WE01_00112	tRNA	72				tRNA-Val(gac)
P002_WE01_00113	rRNA	1487				16S ribosomal RNA
P002_WE01_00114	CDS	285				hypothetical protein
P002_WE01_00115	CDS	216				hypothetical protein
P002_WE01_00116	CDS	93				hypothetical protein
P002_WE01_00117	CDS	114				hypothetical protein
P002_WE01_00118	rRNA	3011				23S ribosomal RNA
P002_WE01_00119	tRNA	75				tRNA-Arg(acg)
P002_WE01_00120	tRNA	74				tRNA-Asn(gtt)
