locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB05_00104	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WB05_00105	CDS	1566	rpoC1_2			RNA polymerase beta' subunit
P002_WB05_00106	CDS	4140	rpoC2_2			RNA polymerase beta'' subunit
P002_WB05_00107	CDS	711	rps2			ribosomal protein S2
P002_WB05_00108	CDS	747	atpI			ATP synthase CF0 subunit IV
P002_WB05_00109	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB05_00110	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WB05_00111	CDS	450	atpF_2			ATP synthase CF0 subunit I
P002_WB05_00112	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB05_00113	tRNA	72				tRNA-Arg(tct)
P002_WB05_00114	CDS	312				hypothetical protein
P002_WB05_00115	tRNA	88				tRNA-Ser(gct)
P002_WB05_00116	CDS	111	psbI			Photosystem II reaction center protein I
P002_WB05_00117	CDS	321	psbK			Photosystem II reaction center protein K
P002_WB05_00118	tRNA	73				tRNA-Gln(ttg)
P002_WB05_00119	CDS	312				hypothetical protein
P002_WB05_00120	CDS	162	rps16			ribosomal protein S16
P002_WB05_00121	CDS	270				hypothetical protein
