locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF03_00132	tRNA	76				tRNA-Arg(tct)
P003_WF03_00133	CDS	174				hypothetical protein
P003_WF03_00134	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WF03_00135	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WF03_00136	CDS	213				hypothetical protein
P003_WF03_00137	CDS	639	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WF03_00138	tRNA	75				tRNA-His(gtg)
P003_WF03_00139	CDS	474	rpl2_1			ribosomal protein L2
P003_WF03_00140	CDS	96				hypothetical protein
P003_WF03_00141	CDS	396	rpl2_2			ribosomal protein L2
P003_WF03_00142	CDS	675	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WF03_00143	CDS	150				hypothetical protein
P003_WF03_00144	CDS	210				hypothetical protein
P003_WF03_00145	CDS	222				hypothetical protein
P003_WF03_00146	CDS	222	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
