locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA11_00050	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WA11_00051	tRNA	73				tRNA-Met(cat)
P003_WA11_00052	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WA11_00053	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WA11_00054	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WA11_00055	CDS	1428	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WA11_00056	CDS	111	psaI			photosystem I subunit VIII
P003_WA11_00057	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WA11_00058	CDS	681	cemA			envelope membrane protein
P003_WA11_00059	CDS	963	petA			cytochrome f
P003_WA11_00060	CDS	120				hypothetical protein
P003_WA11_00061	CDS	123	psbJ			photosystem II protein J
P003_WA11_00062	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WA11_00063	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WA11_00064	tRNA	74				tRNA-Trp(cca)
P003_WA11_00065	tRNA	75				tRNA-Pro(tgg)
P003_WA11_00066	CDS	135	psaJ			photosystem I subunit IX
P003_WA11_00067	CDS	201	rpl33			ribosomal protein L33
P003_WA11_00068	CDS	306	rps18			ribosomal protein S18
P003_WA11_00069	CDS	354	rpl20			ribosomal protein L20
P003_WA11_00070	CDS	165				hypothetical protein
P003_WA11_00071	CDS	342	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA11_00072	CDS	258				hypothetical protein
P003_WA11_00073	CDS	348	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA11_00074	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WA11_00075	CDS	252	psbH			photosystem II phosphoprotein
P003_WA11_00076	CDS	639	petB			cytochrome b6
P003_WA11_00077	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WA11_00078	CDS	825	rpoA			RNA polymerase alpha subunit
P003_WA11_00079	CDS	417	rps11			ribosomal protein S11
P003_WA11_00080	CDS	405	rps8			ribosomal protein S8
P003_WA11_00081	CDS	369	rpl14			ribosomal protein L14
P003_WA11_00082	CDS	360	rpl16			ribosomal protein L16
P003_WA11_00083	CDS	654	rps3			ribosomal protein S3
P003_WA11_00084	CDS	498	rpl22			ribosomal protein L22
P003_WA11_00085	CDS	279	rps19			ribosomal protein S19
P003_WA11_00086	CDS	498	rpl2_1			ribosomal protein L2
P003_WA11_00087	CDS	117				hypothetical protein
P003_WA11_00088	CDS	402	rpl2_2			ribosomal protein L2
P003_WA11_00089	CDS	282	rpl23			ribosomal protein L23
P003_WA11_00090	tRNA	75				tRNA-Met(cat)
P003_WA11_00091	CDS	6816				hypothetical protein
P003_WA11_00092	CDS	210				hypothetical protein
P003_WA11_00093	tRNA	83				tRNA-Leu(caa)
P003_WA11_00094	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WA11_00095	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WA11_00096	CDS	468	rps7			ribosomal protein S7
P003_WA11_00097	CDS	234				hypothetical protein
P003_WA11_00098	CDS	198				hypothetical protein
P003_WA11_00099	tRNA	72				tRNA-Val(gac)
P003_WA11_00100	rRNA	1487				16S ribosomal RNA
P003_WA11_00101	CDS	216				hypothetical protein
P003_WA11_00102	CDS	249				hypothetical protein
P003_WA11_00103	rRNA	3011				23S ribosomal RNA
P003_WA11_00104	tRNA	75				tRNA-Arg(acg)
P003_WA11_00105	CDS	213				hypothetical protein
P003_WA11_00106	tRNA	74				tRNA-Asn(gtt)
P003_WA11_00107	CDS	216				hypothetical protein
P003_WA11_00108	CDS	2262	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA11_00109	CDS	162	rpl32			ribosomal protein L32
P003_WA11_00110	tRNA	80				tRNA-Leu(tag)
P003_WA11_00111	CDS	981	ccsA			cytochrome c heme attachment protein
P003_WA11_00112	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA11_00113	CDS	339	psaC	1.97.1.12		Photosystem I iron-sulfur center
P003_WA11_00114	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA11_00115	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA11_00116	CDS	483	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA11_00117	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA11_00118	CDS	573	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA11_00119	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WA11_00120	CDS	273	rps15			ribosomal protein S15
P003_WA11_00121	CDS	3522				hypothetical protein
P003_WA11_00122	CDS	933				hypothetical protein
