locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA02_00108	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WA02_00109	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WA02_00110	CDS	432	rps11			ribosomal protein S11
P003_WA02_00111	CDS	186				hypothetical protein
P003_WA02_00112	CDS	342	infA			Translation initiation factor IF-1
P003_WA02_00113	CDS	411	rps8			ribosomal protein S8
P003_WA02_00114	CDS	372	rpl14			ribosomal protein L14
P003_WA02_00115	CDS	363	rpl16			ribosomal protein L16
P003_WA02_00116	CDS	162				hypothetical protein
P003_WA02_00117	CDS	720	rps3			ribosomal protein S3
P003_WA02_00118	CDS	444				hypothetical protein
P003_WA02_00119	CDS	90				hypothetical protein
P003_WA02_00120	CDS	150	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WA02_00121	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA02_00122	CDS	180				hypothetical protein
P003_WA02_00123	tRNA	80				tRNA-Leu(tag)
P003_WA02_00124	CDS	930	ccsA			cytochrome c heme attachment protein
P003_WA02_00125	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA02_00126	CDS	246	psaC			photosystem I subunit VII
P003_WA02_00127	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA02_00128	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA02_00129	CDS	549	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA02_00130	CDS	447	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA02_00131	CDS	564	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA02_00132	CDS	1119	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
