locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH12_00060	CDS	2253	psaA_1			photosystem I P700 apoprotein A1
P001_WH12_00061	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WH12_00062	CDS	135	ycf3_2			hypothetical chloroplast RF34
P001_WH12_00063	CDS	108				hypothetical protein
P001_WH12_00064	tRNA	87				tRNA-Ser(gga)
P001_WH12_00065	CDS	606	rps4_1			ribosomal protein S4
P001_WH12_00066	tRNA	75				tRNA-Thr(tgt)
P001_WH12_00067	tRNA	75				tRNA-Thr(tgt)
P001_WH12_00068	CDS	606	rps4_2			ribosomal protein S4
P001_WH12_00069	tRNA	87				tRNA-Ser(gga)
P001_WH12_00070	CDS	108				hypothetical protein
P001_WH12_00071	CDS	135	ycf3_3			hypothetical chloroplast RF34
P001_WH12_00072	CDS	249	ycf3_4			hypothetical chloroplast RF34
P001_WH12_00073	CDS	2253	psaA_2			photosystem I P700 apoprotein A1
P001_WH12_00074	CDS	2205	psaB_2			photosystem I P700 apoprotein A2
P001_WH12_00075	CDS	180				hypothetical protein
P001_WH12_00076	tRNA	74				tRNA-Met(cat)
P001_WH12_00077	tRNA	72				tRNA-Gly(gcc)
P001_WH12_00078	CDS	213				hypothetical protein
P001_WH12_00079	CDS	210				hypothetical protein
P001_WH12_00080	tRNA	83				tRNA-Ser(tga)
P001_WH12_00081	CDS	1386	psbC_2			photosystem II CP43 chlorophyll apoprotein
P001_WH12_00082	CDS	1062	psbD_2			photosystem II protein D2
P001_WH12_00083	CDS	147				hypothetical protein
P001_WH12_00084	CDS	312				hypothetical protein
P001_WH12_00085	CDS	180				hypothetical protein
P001_WH12_00086	tRNA	72				tRNA-Arg(tct)
P001_WH12_00087	CDS	1527	atpA_2			ATP synthase CF1 alpha subunit
P001_WH12_00088	CDS	375	atpF_3			ATP synthase CF0 subunit I
P001_WH12_00089	CDS	171	atpF_4			ATP synthase CF0 subunit I
P001_WH12_00090	CDS	246	atpH_2			ATP synthase CF0 subunit III
P001_WH12_00091	CDS	207				hypothetical protein
P001_WH12_00092	CDS	744	atpI_2			ATP synthase CF0 subunit IV
P001_WH12_00093	CDS	834	rps2_2			ribosomal protein S2
P001_WH12_00094	CDS	4134	rpoC2_2			RNA polymerase beta'' subunit
P001_WH12_00095	CDS	1497	rpoC1_3			RNA polymerase beta' subunit
P001_WH12_00096	CDS	132				hypothetical protein
P001_WH12_00097	CDS	183				hypothetical protein
P001_WH12_00098	CDS	438	rpoC1_4			RNA polymerase beta' subunit
P001_WH12_00099	CDS	3183	rpoB_2			RNA polymerase beta subunit
P001_WH12_00100	tRNA	74				tRNA-Glu(ttc)
P001_WH12_00101	tRNA	87				tRNA-Tyr(gta)
P001_WH12_00102	tRNA	77				tRNA-Asp(gtc)
P001_WH12_00103	CDS	90	petN_2			cytochrome b6/f complex subunit VII
P001_WH12_00104	tRNA	72				tRNA-Cys(gca)
P001_WH12_00105	tRNA	88				tRNA-Ser(gct)
P001_WH12_00106	CDS	111	psbI_2			Photosystem II reaction center protein I
P001_WH12_00107	CDS	189	psbK_2			photosystem II protein K
P001_WH12_00108	tRNA	72				tRNA-Gln(ttg)
P001_WH12_00109	CDS	1521	matK_2			maturase K
P001_WH12_00110	CDS	1062	psbA_2			photosystem II protein D1
P001_WH12_00111	tRNA	75				tRNA-His(gtg)
P001_WH12_00112	CDS	114	rps19_2			ribosomal protein S19
P001_WH12_00113	CDS	279	rps19_3			ribosomal protein S19
P001_WH12_00114	CDS	489	rpl22			ribosomal protein L22
P001_WH12_00115	CDS	657	rps3			ribosomal protein S3
P001_WH12_00116	CDS	360	rpl16			ribosomal protein L16
P001_WH12_00117	CDS	369	rpl14			ribosomal protein L14
P001_WH12_00118	CDS	405	rps8			ribosomal protein S8
P001_WH12_00119	CDS	234	infA			translational initiation factor 1
P001_WH12_00120	CDS	114	rpl36			ribosomal protein L36
P001_WH12_00121	CDS	411	rps11			ribosomal protein S11
P001_WH12_00122	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WH12_00123	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WH12_00124	CDS	489	petB			cytochrome b6
P001_WH12_00125	CDS	399				hypothetical protein
P001_WH12_00126	CDS	234				hypothetical protein
P001_WH12_00127	CDS	240	psbH			photosystem II phosphoprotein
P001_WH12_00128	CDS	132	psbN			photosystem II protein N
P001_WH12_00129	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WH12_00130	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WH12_00131	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WH12_00132	CDS	381	rpl20			ribosomal protein L20
P001_WH12_00133	CDS	306	rps18			ribosomal protein S18
P001_WH12_00134	CDS	207	rpl33			ribosomal protein L33
P001_WH12_00135	CDS	135	psaJ			photosystem I subunit IX
P001_WH12_00136	tRNA	76				tRNA-Pro(tgg)
P001_WH12_00137	tRNA	74				tRNA-Trp(cca)
P001_WH12_00138	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WH12_00139	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WH12_00140	CDS	123	psbJ			photosystem II protein J
P001_WH12_00141	CDS	963	petA			cytochrome f
P001_WH12_00142	CDS	690	cemA			envelope membrane protein
P001_WH12_00143	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WH12_00144	CDS	120				hypothetical protein
P001_WH12_00145	CDS	1503	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WH12_00146	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH12_00147	CDS	1491	atpB			ATP synthase CF1 beta subunit
P001_WH12_00148	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WH12_00149	tRNA	73				tRNA-Met(cat)
P001_WH12_00150	CDS	222				hypothetical protein
P001_WH12_00151	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WH12_00152	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WH12_00153	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WH12_00154	tRNA	74				tRNA-Phe(gaa)
P001_WH12_00155	CDS	147				hypothetical protein
P001_WH12_00156	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WH12_00157	CDS	165	rpl32			ribosomal protein L32
P001_WH12_00158	CDS	192				hypothetical protein
P001_WH12_00159	tRNA	80				tRNA-Leu(tag)
P001_WH12_00160	CDS	969	ccsA			cytochrome c heme attachment protein
P001_WH12_00161	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WH12_00162	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WH12_00163	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH12_00164	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH12_00165	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WH12_00166	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WH12_00167	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH12_00168	CDS	279	rps15			ribosomal protein S15
P001_WH12_00169	CDS	4659				hypothetical protein
