locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH10_00054	CDS	417				hypothetical protein
P001_WH10_00055	CDS	183				hypothetical protein
P001_WH10_00056	tRNA	74				tRNA-Val(gac)
P001_WH10_00057	CDS	273	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
P001_WH10_00058	CDS	177				hypothetical protein
P001_WH10_00059	CDS	396				hypothetical protein
P001_WH10_00060	tRNA	75				tRNA-Arg(acg)
P001_WH10_00061	tRNA	74				tRNA-Asn(gtt)
P001_WH10_00062	CDS	996				hypothetical protein
P001_WH10_00063	CDS	1512	atpA			ATP synthase CF1 alpha subunit
P001_WH10_00064	CDS	375	atpF			ATP synthase CF0 subunit I
P001_WH10_00065	CDS	255				hypothetical protein
P001_WH10_00066	CDS	177				hypothetical protein
P001_WH10_00067	CDS	213				hypothetical protein
P001_WH10_00068	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WH10_00069	CDS	813	atpI			ATP synthase CF0 subunit IV
P001_WH10_00070	CDS	669	rps2			ribosomal protein S2
P001_WH10_00071	CDS	210				hypothetical protein
P001_WH10_00072	CDS	4152	rpoC2			RNA polymerase beta'' subunit
P001_WH10_00073	CDS	2085	rpoC1			RNA polymerase beta' subunit
P001_WH10_00074	CDS	3228	rpoB			RNA polymerase beta subunit
P001_WH10_00075	CDS	228				hypothetical protein
P001_WH10_00076	tRNA	71				tRNA-Cys(gca)
P001_WH10_00077	tRNA	74				tRNA-Gln(ttg)
P001_WH10_00078	tRNA	72				tRNA-Val(gac)
P001_WH10_00079	CDS	321				hypothetical protein
P001_WH10_00080	CDS	183				hypothetical protein
P001_WH10_00081	CDS	483	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P001_WH10_00082	CDS	195				hypothetical protein
P001_WH10_00083	CDS	234				hypothetical protein
P001_WH10_00084	CDS	219	psbB_2			photosystem II CP47 chlorophyll apoprotein
P001_WH10_00085	CDS	234	psbH_2			photosystem II phosphoprotein
P001_WH10_00086	CDS	402	rpl2_2			ribosomal protein L2
P001_WH10_00087	CDS	282	rpl23			ribosomal protein L23
P001_WH10_00088	tRNA	75				tRNA-Met(cat)
P001_WH10_00089	CDS	111				hypothetical protein
P001_WH10_00090	CDS	300				hypothetical protein
P001_WH10_00091	CDS	183				hypothetical protein
P001_WH10_00092	tRNA	72				tRNA-Val(gac)
P001_WH10_00093	rRNA	1490				16S ribosomal RNA
P001_WH10_00094	CDS	246				hypothetical protein
P001_WH10_00095	rRNA	902				23S ribosomal RNA (partial)
P001_WH10_00096	CDS	1314	matK_1			maturase K
P001_WH10_00097	CDS	255				hypothetical protein
P001_WH10_00098	CDS	1152	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P001_WH10_00099	tRNA	80				tRNA-Leu(tag)
P001_WH10_00100	CDS	969	ccsA			cytochrome c heme attachment protein
P001_WH10_00101	CDS	1503	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P001_WH10_00102	CDS	246	psaC			photosystem I subunit VII
P001_WH10_00103	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WH10_00104	CDS	513	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH10_00105	CDS	495	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH10_00106	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WH10_00107	CDS	243				hypothetical protein
P001_WH10_00108	CDS	585	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WH10_00109	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH10_00110	CDS	261	rps15_2			ribosomal protein S15
P001_WH10_00111	tRNA	83				tRNA-Leu(caa)
P001_WH10_00112	CDS	207				hypothetical protein
P001_WH10_00113	CDS	153				hypothetical protein
P001_WH10_00114	CDS	291				hypothetical protein
P001_WH10_00115	CDS	981				hypothetical protein
P001_WH10_00116	rRNA	875				23S ribosomal RNA (partial)
P001_WH10_00117	CDS	396	rps7_2			ribosomal protein S7
P001_WH10_00118	CDS	741	ndhB_4			NADH-plastoquinone oxidoreductase subunit 2
P001_WH10_00119	CDS	468	rps7_3			ribosomal protein S7
P001_WH10_00120	CDS	216				hypothetical protein
P001_WH10_00121	CDS	153				hypothetical protein
P001_WH10_00122	CDS	417	rps11			ribosomal protein S11
P001_WH10_00123	CDS	1746	psaA			photosystem I P700 apoprotein A1
P001_WH10_00124	CDS	897				hypothetical protein
P001_WH10_00125	CDS	1542	matK_2			maturase K
P001_WH10_00126	CDS	1224				hypothetical protein
P001_WH10_00127	CDS	2232	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WH10_00128	CDS	375	rbcL_2			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH10_00129	tRNA	74				tRNA-Phe(gaa)
P001_WH10_00130	tRNA	74				tRNA-Gln(ttg)
P001_WH10_00131	CDS	105	psbM			photosystem II protein M
P001_WH10_00132	CDS	210				hypothetical protein
P001_WH10_00133	CDS	300				hypothetical protein
P001_WH10_00134	tRNA	74				tRNA-Asp(gtc)
P001_WH10_00135	tRNA	86				tRNA-Tyr(gta)
P001_WH10_00136	tRNA	75				tRNA-Glu(ttc)
P001_WH10_00137	tRNA	74				tRNA-Thr(ggt)
P001_WH10_00138	CDS	147				hypothetical protein
P001_WH10_00139	CDS	1062	psbD			photosystem II protein D2
P001_WH10_00140	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WH10_00141	tRNA	92				tRNA-Ser(tga)
P001_WH10_00142	CDS	189	psbZ			photosystem II protein Z
P001_WH10_00143	tRNA	72				tRNA-Gly(gcc)
P001_WH10_00144	tRNA	75				tRNA-Met(cat)
P001_WH10_00145	CDS	159				hypothetical protein
P001_WH10_00146	CDS	1059	psaB			photosystem I P700 apoprotein A2
P001_WH10_00147	CDS	384	rplT			50S ribosomal protein L20
P001_WH10_00148	CDS	126				hypothetical protein
P001_WH10_00149	CDS	417				hypothetical protein
P001_WH10_00150	CDS	219	rpl33			ribosomal protein L33
P001_WH10_00151	CDS	135	psaJ			photosystem I subunit IX
P001_WH10_00152	tRNA	75				tRNA-Pro(tgg)
P001_WH10_00153	tRNA	74				tRNA-Trp(cca)
P001_WH10_00154	CDS	114	petG			cytochrome b6/f complex subunit V
