P001_WA03_00027 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WB01_00463 	Brassicaceae;Arabis; 	Poaceae;Avenella	Poaceae;Deschampsia; 	Poaceae;Avenella; 	Poaceae;Sesleria; 	Poaceae;Hyalopoa;
P001_WB02_00111 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WB02_00229 	Salicaceae;Salix; 	Poaceae;Avenella	Salicaceae;Salix; 	Poaceae;Deschampsia; 	Poaceae;Avenella; 	Poaceae;Sesleria;
P001_WB03_00063 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P001_WB04_00130 	Betulaceae;Betula; 	Betulaceae;Betula	Betulaceae;Betula; 	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Cyperaceae;Carex;
P001_WB05_00029 	Poaceae;Anthoxanthum; 	Poaceae;Anthoxanthum	Poaceae;Hierochloe; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P001_WB06_00078 	Gentianaceae;Comastoma; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WB07_00030 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Trifolium;
P001_WB08_00120 	Poaceae;Bromus; 	Poaceae;Bromus	Poaceae;Hyalopoa; 	Poaceae;Arctagrostis; 	Poaceae;Sesleria; 	Poaceae;Catabrosella;
P001_WB09_00115 	Asteraceae;Leontodon; 	Asteraceae;Sonchus	Asteraceae;Leontodon; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P001_WB10_00125 	Poaceae;Nardus; 	Poaceae;Nardus	Poaceae;Hyalopoa; 	Poaceae;Sesleria; 	Poaceae;Arctagrostis; 	Poaceae;Bromus;
P001_WB11_00039 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula;
P001_WB12_00132 	Asteraceae;Gnaphalium; 	Asteraceae;Omalotheca	Asteraceae;Omalotheca; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria;
P001_WC02_00061 	Poaceae;Deschampsia; 	Poaceae;Avenella	Poaceae;Deschampsia; 	Poaceae;Avenella; 	Poaceae;Sesleria; 	Poaceae;Hyalopoa;
P001_WC03_00086 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P001_WC04_00013 	Cupressaceae;Juniperus; 	Cupressaceae;Juniperus	Cupressaceae;Juniperus; 	Juncaceae;Luzula; 	Lycopodiaceae;Diphasiastrum; 	Lycopodiaceae;Huperzia;
P001_WC06_00044 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WC07_00057 	Asteraceae;Leontodon; 	Asteraceae;Sonchus	Asteraceae;Leontodon; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P001_WC08_00128 	Apiaceae;Bupleurum; 	Apiaceae;Bupleurum	Apiaceae;Bupleurum; 	Apiaceae;Ligusticum; 	Apiaceae;Seseli; 	Apiaceae;Peucedanum;
P001_WC09_00104 	Lamiaceae;Betonica; 	Lamiaceae;Colquhounia	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Bartsia; 	Onagraceae;Epilobium;
P001_WC10_00015 	Apiaceae;Carum; 	Apiaceae;Carum	Apiaceae;Carum; 	Apiaceae;Seseli; 	Apiaceae;Ligusticum; 	Apiaceae;Peucedanum;
P001_WC11_00036 	Polygonaceae;Rumex; 	Polygonaceae;Rumex	Polygonaceae;Rumex; 	Polygonaceae;Rumex; 	Polygonaceae;Oxyria; 	Polygonaceae;Bistorta;
P001_WC12_00081 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Kobresia; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WD01_00118 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Dupontia; 	Poaceae;Arctophila; 	Poaceae;Poa;
P001_WD02_00105 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Micranthes	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Saxifraga;
P001_WD03_00023 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P001_WD04_00088 	Ericaceae;Cassiope; 	Ericaceae;Rhododendron	Ericaceae;Harrimanella; 	Ericaceae;Kalmia; 	Ericaceae;Arctous; 	Ericaceae;Empetrum;
P001_WD05_00030 	Poaceae;Avenella; 	Poaceae;Avenella	Brassicaceae;Arabis; 	Poaceae;Deschampsia; 	Poaceae;Sesleria; 	Poaceae;Hyalopoa;
P001_WD06_00109 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula;
P001_WD07_00109 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene;
P001_WD08_00005 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P001_WD08_00237 	Caryophyllaceae;Cerastium; 	Boraginaceae;Lithospermum	Boraginaceae;Myosotis; 	Apiaceae;Ligusticum; 	Apiaceae;Peucedanum; 	Apiaceae;Seseli;
P001_WD09_00071 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WD10_00109 	Boraginaceae;Myosotis; 	Boraginaceae;Lithospermum	Caryophyllaceae;Cerastium; 	Apiaceae;Ligusticum; 	Asteraceae;Centaurea; 	Poaceae;Calamagrostis;
P001_WD11_00067 	Crassulaceae;Sedum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Cyperaceae;Carex; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WD11_00111 	Crassulaceae;Sedum; 	Crassulaceae;Rosularia	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Apiaceae;Peucedanum; 	Apiaceae;Seseli;
P001_WD11_00141 	Crassulaceae;Sedum; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Kobresia; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WD11_00247 	Crassulaceae;Sedum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Cyperaceae;Carex; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WD12_00130 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Cyperaceae;Carex; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WE01_00093 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Rosaceae;Spiraea; 	Caryophyllaceae;Minuartia;
P001_WE02_00077 	Cyperaceae;Kobresia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE03_00002 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P001_WE04_00004 	Tofieldiaceae;Tofieldia; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WE04_00054 	Tofieldiaceae;Tofieldia; 	Tofieldiaceae;Tofieldia	Liliaceae;Fritillaria; 	Gentianaceae;Gentiana; 	Primulaceae;Soldanella; 	Primulaceae;Soldanella;
P001_WE04_00055 	Tofieldiaceae;Tofieldia; 	Tofieldiaceae;Tofieldia	Liliaceae;Fritillaria; 	Liliaceae;Gagea; 	Orchidaceae;Coeloglossum; 	Ranunculaceae;Trollius;
P001_WE05_00001 	Ericaceae;Kalmia; 	Ericaceae;Rhododendron	Ericaceae;Phyllodoce; 	Ericaceae;Empetrum; 	Ericaceae;Harrimanella; 	Ericaceae;Arctous;
P001_WE06_00096 	Poaceae;Phleum; 	Poaceae;Phleum	Poaceae;Dupontia; 	Poaceae;Arctophila; 	Poaceae;Arctagrostis; 	Poaceae;Poa;
P001_WE08_00002 	Caprifoliaceae;Scabiosa; 	Caprifoliaceae;Scabiosa	Caprifoliaceae;Patrinia; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea;
P001_WE10_00023 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Cyperaceae;Carex; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WE11_00127 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WE12_00001 	Cyperaceae;Carex; 	Hypericaceae;Hypericum	Hypericaceae;Hypericum; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WE12_00007 	Cyperaceae;Carex; 	Asteraceae;Taraxacum	Cyperaceae;Carex; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum;
P001_WE12_00223 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Kobresia; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WF01_00007 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P001_WF01_00153 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Saxifragaceae;Saxifraga;
P001_WF02_00023 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Orobanchaceae;Euphrasia;
P001_WF03_00100 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Cyperaceae;Carex;
P001_WF04_00078 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Salicaceae;Salix;
P001_WF05_00046 	Asteraceae;Antennaria; 	Asteraceae;Antennaria	Asteraceae;Antennaria; 	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Poaceae;Festuca;
P001_WF06_00017 	Orobanchaceae;Euphrasia; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Cyperaceae;Carex;
P001_WF07_00121 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Asteraceae;Omalotheca;
P001_WF08_00001 	Orchidaceae;Coeloglossum; 	Orchidaceae;Dactylorhiza	Liliaceae;Fritillaria; 	Liliaceae;Gagea; 	Betulaceae;Betula; 	Cyperaceae;Carex;
P001_WF09_00023 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Ophioglossaceae;Botrychium;
P001_WF10_00001 	Fabaceae;Anthyllis; 	Fabaceae;Lotus	Fabaceae;Trifolium; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Rubiaceae;Cruciata;
P001_WF11_00113 	Apiaceae;Seseli; 	Apiaceae;Angelica	Apiaceae;Ligusticum; 	Apiaceae;Peucedanum; 	Apiaceae;Carum; 	Campanulaceae;Campanula;
P001_WF12_00093 	Geraniaceae;Geranium; 	Geraniaceae;Geranium	Geraniaceae;Geranium; 	Betulaceae;Betula; 	Betulaceae;Betula; 	Asteraceae;Matricaria;
P001_WG01_00001 	Ranunculaceae;Thalictrum; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Brassicaceae;Arabis;
P001_WG01_00002 	Ranunculaceae;Thalictrum; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Salicaceae;Salix;
P001_WG02_00324 	Cyperaceae;Carex; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Cyperaceae;Eriophorum;
P001_WG02_00325 	Cyperaceae;Carex; 	Ranunculaceae;Thalictrum	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Aconitum; 	Betulaceae;Betula;
P001_WG04_00141 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Poaceae;Anthoxanthum;
P001_WG05_00011 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Gentianaceae;Comastoma;
P001_WG06_00047 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Fabaceae;Oxytropis;
P001_WG07_00100 	Gentianaceae;Gentianella; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Poaceae;Bromus;
P001_WG08_00123 	Asteraceae;Anthemis; 	Asteraceae;Tanacetum	Asteraceae;Artemisia; 	Asteraceae;Anthemis; 	Asteraceae;Matricaria; 	Asteraceae;Leontodon;
P001_WG10_00024 	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Taraxacum; 	Cyperaceae;Carex; 	Poaceae;Nardus;
P001_WG11_00115 	Liliaceae;Gagea; 	Liliaceae;Lloydia	Liliaceae;Fritillaria; 	Orchidaceae;Coeloglossum; 	Ranunculaceae;Trollius; 	Campanulaceae;Campanula;
P001_WG12_00081 	Poaceae;Catabrosella; 	Poaceae;Puccinellia	Poaceae;Hyalopoa; 	Poaceae;Arctagrostis; 	Poaceae;Sesleria; 	Asteraceae;Gnaphalium;
P001_WH01_00117 	Celastraceae;Parnassia; 	Celastraceae;Parnassia	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Ranunculaceae;Ranunculus;
P001_WH01_00118 	Celastraceae;Parnassia; 	Celastraceae;Parnassia	Rosaceae;Spiraea; 	Rosaceae;Rubus; 	Betulaceae;Betula; 	Poaceae;Deschampsia;
P001_WH02_00154 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Asteraceae;Erigeron;
P001_WH03_00053 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cupressaceae;Juniperus;
P001_WH04_00093 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Ericaceae;Arctostaphylos;
P001_WH04_00094 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Gentianaceae;Gentiana;
P001_WH05_00119 	Plantaginaceae;Veronica; 	Plantaginaceae;Neopicrorhiza	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Asteraceae;Leontodon;
P001_WH06_00178 	Poaceae;Trisetum; 	Poaceae;Koeleria	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Apiaceae;Bupleurum;
P001_WH06_00199 	Poaceae;Trisetum; 	Asteraceae;Tragopogon	Asteraceae;Scorzonera; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Lamiaceae;Betonica;
P001_WH07_00026 	Asteraceae;Scorzonera; 	Asteraceae;Tragopogon	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Apiaceae;Carum;
P001_WH08_00107 	Asteraceae;Anthemis; 	Asteraceae;Tanacetum	Asteraceae;Matricaria; 	Asteraceae;Anthemis; 	Asteraceae;Achillea; 	Polygonaceae;Rumex;
P001_WH09_00001 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Cyperaceae;Carex;
P001_WH10_00127 	Hypericaceae;Hypericum; 	Hypericaceae;Hypericum	Cyperaceae;Carex; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Poaceae;Poa;
P001_WH11_00102 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Saxifragaceae;Saxifraga;
P001_WH12_00156 	Asteraceae;Hieracium; 	Asteraceae;Gundelia	Asteraceae;Hieracium; 	Asteraceae;Hieracium; 	Asteraceae;Leontodon; 	Poaceae;Calamagrostis;
P002_WA01_00037 	Poaceae;Hyalopoa; 	Poaceae;Puccinellia	Poaceae;Catabrosella; 	Poaceae;Arctagrostis; 	Poaceae;Sesleria; 	Ericaceae;Cassiope;
P002_WA02_00091 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Poaceae;Avenella;
P002_WA03_00093 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Campanulaceae;Campanula;
P002_WA04_00014 	Apiaceae;Carum; 	Apiaceae;Carum	Apiaceae;Carum; 	Apiaceae;Seseli; 	Apiaceae;Ligusticum; 	Caryophyllaceae;Silene;
P002_WA06_00123 	Apiaceae;Peucedanum; 	Apiaceae;Angelica	Apiaceae;Ligusticum; 	Apiaceae;Seseli; 	Apiaceae;Carum; 	Caryophyllaceae;Cerastium;
P002_WA08_00002 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Gentianaceae;Gentiana;
P002_WA09_00110 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Boraginaceae;Myosotis;
P002_WA11_00008 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Crassulaceae;Sedum;
P002_WA12_00111 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Asteraceae;Taraxacum;
P002_WB01_00034 	Apiaceae;Chaerophyllum; 	Apiaceae;Ostericum	Apiaceae;Tilingia; 	Apiaceae;Ligusticum; 	Apiaceae;Seseli; 	Caryophyllaceae;Minuartia;
P002_WB02_00003 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Cyperaceae;Kobresia;
P002_WB03_00077 	Caryophyllaceae;Arenaria; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Ranunculaceae;Ranunculus;
P002_WB04_00116 	Poaceae;Helictotrichon; 	Poaceae;Helictochloa	Poaceae;Sesleria; 	Poaceae;Festuca; 	Poaceae;Hyalopoa; 	Tofieldiaceae;Tofieldia;
P002_WB06_00110 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Ericaceae;Kalmia;
P002_WB08_00064 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Phleum;
P002_WB09_00016 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Juncaceae;Luzula;
P002_WB10_00019 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caprifoliaceae;Scabiosa;
P002_WB11_00110 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Asteraceae;Psephellus;
P002_WB11_00111 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Asteraceae;Taraxacum;
P002_WB11_00112 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Poaceae;Festuca;
P002_WB11_00113 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Cyperaceae;Carex;
P002_WB12_00001 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Equisetaceae;Equisetum;
P002_WC01_00156 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Cyperaceae;Carex;
P002_WC01_00219 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Caryophyllaceae;Cerastium;
P002_WC02_00050 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Caryophyllaceae;Silene;
P002_WC04_00106 	Asteraceae;Aster; 	Asteraceae;Aster	Asteraceae;Solidago; 	Juncaceae;Luzula; 	Asteraceae;Aster; 	Asteraceae;Antennaria;
P002_WC05_00117 	Apiaceae;Tilingia; 	Apiaceae;Ostericum	Apiaceae;Chaerophyllum; 	Apiaceae;Seseli; 	Apiaceae;Peucedanum; 	Orobanchaceae;Euphrasia;
P002_WC08_00020 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine; 	Juncaceae;Luzula; 	Poaceae;Festuca;
P002_WC09_00018 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Orchidaceae;Coeloglossum;
P002_WC09_00090 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Gentianaceae;Gentiana;
P002_WC10_00111 	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta; 	Fabaceae;Anthyllis;
P002_WC11_00021 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Apiaceae;Seseli;
P002_WC12_00145 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Geraniaceae;Geranium;
