locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WG10_00062	CDS	144				hypothetical protein
P003_WG10_00063	rRNA	3033				23S ribosomal RNA
P003_WG10_00064	CDS	138				hypothetical protein
P003_WG10_00065	tRNA	75				tRNA-Arg(acg)
P003_WG10_00066	tRNA	74				tRNA-Asn(gtt)
P003_WG10_00067	CDS	1455	atpB			ATP synthase CF1 beta subunit
P003_WG10_00068	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WG10_00069	tRNA	75				tRNA-Met(cat)
P003_WG10_00070	tRNA	73				tRNA-Phe(gaa)
P003_WG10_00071	CDS	765	rpoA_2			RNA polymerase alpha subunit
P003_WG10_00072	CDS	438	rps11			ribosomal protein S11
P003_WG10_00073	CDS	564	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P003_WG10_00074	tRNA	75				tRNA-Met(cat)
P003_WG10_00075	tRNA	72				tRNA-Gly(gcc)
P003_WG10_00076	CDS	198				hypothetical protein
P003_WG10_00077	tRNA	92				tRNA-Ser(tga)
P003_WG10_00078	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WG10_00079	CDS	795	psbD			photosystem II protein D2
P003_WG10_00080	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WG10_00081	CDS	489	petB			cytochrome b6
P003_WG10_00082	CDS	201				hypothetical protein
P003_WG10_00083	CDS	246				hypothetical protein
P003_WG10_00084	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WG10_00085	CDS	234	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WG10_00086	tRNA	75				tRNA-His(gtg)
P003_WG10_00087	CDS	372				hypothetical protein
P003_WG10_00088	CDS	1062	psbA			photosystem II protein D1
P003_WG10_00089	CDS	1554	matK			maturase K
P003_WG10_00090	tRNA	72				tRNA-Gln(ttg)
P003_WG10_00091	CDS	186	psbK			photosystem II protein K
P003_WG10_00092	CDS	111	psbI			Photosystem II reaction center protein I
P003_WG10_00093	tRNA	89				tRNA-Ser(gct)
P003_WG10_00094	tRNA	87				tRNA-Ser(gga)
P003_WG10_00095	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WG10_00096	CDS	174				hypothetical protein
P003_WG10_00097	CDS	1248				hypothetical protein
P003_WG10_00098	CDS	138				hypothetical protein
P003_WG10_00099	CDS	126				hypothetical protein
P003_WG10_00100	CDS	777	rps3			ribosomal protein S3
P003_WG10_00101	CDS	405	rpl16			ribosomal protein L16
P003_WG10_00102	CDS	432				hypothetical protein
P003_WG10_00103	CDS	369	rpl14			ribosomal protein L14
P003_WG10_00104	CDS	426	rps8			ribosomal protein S8
P003_WG10_00105	CDS	480	infA			Translation initiation factor IF-1
P003_WG10_00106	CDS	594	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WG10_00107	CDS	408				hypothetical protein
P003_WG10_00108	CDS	609	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WG10_00109	CDS	741	ndhB			NADH-plastoquinone oxidoreductase subunit 2
P003_WG10_00110	CDS	153				hypothetical protein
P003_WG10_00111	CDS	243				hypothetical protein
P003_WG10_00112	CDS	240				hypothetical protein
P003_WG10_00113	tRNA	75				tRNA-His(gtg)
P003_WG10_00114	CDS	597				hypothetical protein
P003_WG10_00115	CDS	516				hypothetical protein
