locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE01_00037	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WE01_00038	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE01_00039	CDS	363	rpl20			ribosomal protein L20
P001_WE01_00040	CDS	306	rps18			ribosomal protein S18
P001_WE01_00041	CDS	201	rpl33			ribosomal protein L33
P001_WE01_00042	tRNA	75				tRNA-Pro(tgg)
P001_WE01_00043	tRNA	74				tRNA-Trp(cca)
P001_WE01_00044	CDS	969	petA			cytochrome f
P001_WE01_00045	CDS	699	cemA			envelope membrane protein
P001_WE01_00046	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WE01_00047	CDS	111	psaI			photosystem I subunit VIII
P001_WE01_00048	CDS	1485	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WE01_00049	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WE01_00050	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WE01_00051	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WE01_00052	tRNA	73				tRNA-Met(cat)
P001_WE01_00053	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WE01_00054	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WE01_00055	CDS	495	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WE01_00056	tRNA	74				tRNA-Phe(gaa)
P001_WE01_00057	tRNA	73				tRNA-Thr(tgt)
P001_WE01_00058	CDS	606	rps4			ribosomal protein S4
P001_WE01_00059	tRNA	87				tRNA-Ser(gga)
P001_WE01_00060	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WE01_00061	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WE01_00062	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WE01_00063	CDS	303	rps14			ribosomal protein S14
P001_WE01_00064	tRNA	76				tRNA-Met(cat)
P001_WE01_00065	tRNA	72				tRNA-Gly(gcc)
P001_WE01_00066	CDS	189	psbZ			photosystem II protein Z
P001_WE01_00067	tRNA	93				tRNA-Ser(tga)
P001_WE01_00068	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WE01_00069	CDS	1062	psbD			photosystem II protein D2
P001_WE01_00070	tRNA	74				tRNA-Thr(ggt)
P001_WE01_00071	tRNA	75				tRNA-Glu(ttc)
P001_WE01_00072	tRNA	86				tRNA-Tyr(gta)
P001_WE01_00073	tRNA	77				tRNA-Asp(gtc)
P001_WE01_00074	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WE01_00075	tRNA	72				tRNA-Cys(gca)
P001_WE01_00076	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WE01_00077	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P001_WE01_00078	CDS	183				hypothetical protein
P001_WE01_00079	CDS	1308	rpoC1_2			RNA polymerase beta' subunit
P001_WE01_00080	CDS	4071	rpoC2			RNA polymerase beta'' subunit
P001_WE01_00081	CDS	801	rps2			ribosomal protein S2
P001_WE01_00082	CDS	738	atpI			ATP synthase CF0 subunit IV
P001_WE01_00083	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WE01_00084	CDS	171	atpF_1			ATP synthase CF0 subunit I
P001_WE01_00085	CDS	324	atpF_2			ATP synthase CF0 subunit I
P001_WE01_00086	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WE01_00087	tRNA	72				tRNA-Arg(tct)
P001_WE01_00088	tRNA	88				tRNA-Ser(gct)
P001_WE01_00089	CDS	180	psbK			photosystem II protein K
P001_WE01_00090	tRNA	72				tRNA-Gln(ttg)
P001_WE01_00091	CDS	1512	matK			maturase K
P001_WE01_00092	rRNA	3069				23S ribosomal RNA
P001_WE01_00093	CDS	2247	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WE01_00094	CDS	183				hypothetical protein
P001_WE01_00095	tRNA	80				tRNA-Leu(tag)
P001_WE01_00096	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WE01_00097	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WE01_00098	CDS	246	psaC			photosystem I subunit VII
P001_WE01_00099	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WE01_00100	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WE01_00101	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WE01_00102	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WE01_00103	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WE01_00104	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WE01_00105	CDS	273	rps15			ribosomal protein S15
P001_WE01_00106	CDS	3402				hypothetical protein
